score;completeness;rescuebot_action;rescuebot_location;hxyxhs_action;hxyxhs_location;world_nr;tick_nr
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3408
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3409
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3410
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3411
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3412
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3413
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3414
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3415
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3416
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3417
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3418
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3419
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3420
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3421
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3422
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3423
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3424
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3425
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3426
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3427
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3428
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3429
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3430
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3431
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3432
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3433
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3434
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3435
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3436
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3437
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3438
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3439
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3440
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3441
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3442
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3443
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3444
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3445
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3446
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3447
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3448
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3449
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3450
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3451
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3452
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3453
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3454
24;0.625;;(3, 17);RemoveObjectTogether;(3, 17);1;3455
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3456
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3457
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3458
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3459
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3460
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3461
24;0.625;MoveNorth;(3, 17);;(3, 17);1;3462
24;0.625;MoveNorth;(3, 17);MoveNorth;(3, 16);1;3463
24;0.625;MoveNorth;(3, 16);;(3, 16);1;3464
24;0.625;MoveNorthWest;(3, 16);MoveNorth;(3, 15);1;3465
24;0.625;MoveNorthWest;(3, 16);;(3, 15);1;3466
24;0.625;MoveNorthWest;(3, 16);;(3, 15);1;3467
24;0.625;MoveNorthWest;(3, 16);;(3, 15);1;3468
24;0.625;MoveNorthWest;(3, 16);MoveEast;(4, 15);1;3469
24;0.625;MoveNorthWest;(3, 16);;(4, 15);1;3470
24;0.625;MoveNorthWest;(3, 16);;(4, 15);1;3471
24;0.625;MoveNorthWest;(3, 16);;(4, 15);1;3472
24;0.625;MoveNorthWest;(2, 15);;(4, 15);1;3473
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3474
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3475
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3476
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3477
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3478
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3479
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3480
24;0.625;MoveNorth;(2, 15);;(4, 15);1;3481
24;0.625;MoveNorth;(2, 14);;(4, 15);1;3482
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3483
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3484
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3485
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3486
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3487
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3488
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3489
24;0.625;MoveSouthEast;(2, 14);;(4, 15);1;3490
24;0.625;MoveSouthEast;(3, 15);;(4, 15);1;3491
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3492
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3493
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3494
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3495
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3496
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3497
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3498
24;0.625;MoveNorthEast;(3, 15);;(4, 15);1;3499
24;0.625;MoveNorthEast;(4, 14);;(4, 15);1;3500
24;0.625;;(4, 14);;(4, 15);1;3501
24;0.625;;(4, 14);;(4, 15);1;3502
24;0.625;;(4, 14);;(4, 15);1;3503
24;0.625;;(4, 14);;(4, 15);1;3504
24;0.625;;(4, 14);;(4, 15);1;3505
24;0.625;;(4, 14);;(4, 15);1;3506
24;0.625;;(4, 14);;(4, 15);1;3507
24;0.625;;(4, 14);;(4, 15);1;3508
24;0.625;;(4, 14);;(4, 15);1;3509
24;0.625;;(4, 14);;(4, 15);1;3510
24;0.625;;(4, 14);;(4, 15);1;3511
24;0.625;;(4, 14);;(4, 15);1;3512
24;0.625;;(4, 14);;(4, 15);1;3513
24;0.625;;(4, 14);;(4, 15);1;3514
24;0.625;;(4, 14);;(4, 15);1;3515
24;0.625;;(4, 14);;(4, 15);1;3516
24;0.625;;(4, 14);;(4, 15);1;3517
24;0.625;;(4, 14);;(4, 15);1;3518
24;0.625;;(4, 14);;(4, 15);1;3519
24;0.625;;(4, 14);;(4, 15);1;3520
24;0.625;;(4, 14);;(4, 15);1;3521
24;0.625;;(4, 14);;(4, 15);1;3522
24;0.625;;(4, 14);;(4, 15);1;3523
24;0.625;;(4, 14);;(4, 15);1;3524
24;0.625;;(4, 14);;(4, 15);1;3525
24;0.625;;(4, 14);;(4, 15);1;3526
24;0.625;;(4, 14);;(4, 15);1;3527
24;0.625;;(4, 14);;(4, 15);1;3528
24;0.625;;(4, 14);;(4, 15);1;3529
24;0.625;;(4, 14);;(4, 15);1;3530
24;0.625;;(4, 14);;(4, 15);1;3531
24;0.625;;(4, 14);;(4, 15);1;3532
24;0.625;;(4, 14);;(4, 15);1;3533
24;0.625;;(4, 14);;(4, 15);1;3534
24;0.625;;(4, 14);;(4, 15);1;3535
24;0.625;;(4, 14);;(4, 15);1;3536
24;0.625;;(4, 14);;(4, 15);1;3537
24;0.625;;(4, 14);;(4, 15);1;3538
24;0.625;;(4, 14);;(4, 15);1;3539
24;0.625;;(4, 14);;(4, 15);1;3540
24;0.625;;(4, 14);;(4, 15);1;3541
24;0.625;;(4, 14);;(4, 15);1;3542
24;0.625;;(4, 14);;(4, 15);1;3543
24;0.625;;(4, 14);;(4, 15);1;3544
24;0.625;;(4, 14);;(4, 15);1;3545
24;0.625;;(4, 14);;(4, 15);1;3546
24;0.625;;(4, 14);;(4, 15);1;3547
24;0.625;;(4, 14);;(4, 15);1;3548
24;0.625;;(4, 14);;(4, 15);1;3549
24;0.625;;(4, 14);;(4, 15);1;3550
24;0.625;;(4, 14);;(4, 15);1;3551
24;0.625;;(4, 14);;(4, 15);1;3552
24;0.625;;(4, 14);;(4, 15);1;3553
24;0.625;;(4, 14);;(4, 15);1;3554
24;0.625;;(4, 14);;(4, 15);1;3555
24;0.625;;(4, 14);;(4, 15);1;3556
24;0.625;;(4, 14);;(4, 15);1;3557
24;0.625;;(4, 14);;(4, 15);1;3558
24;0.625;;(4, 14);;(4, 15);1;3559
24;0.625;;(4, 14);;(4, 15);1;3560
24;0.625;;(4, 14);;(4, 15);1;3561
24;0.625;;(4, 14);;(4, 15);1;3562
24;0.625;;(4, 14);;(4, 15);1;3563
24;0.625;;(4, 14);;(4, 15);1;3564
24;0.625;;(4, 14);;(4, 15);1;3565
24;0.625;;(4, 14);;(4, 15);1;3566
24;0.625;;(4, 14);;(4, 15);1;3567
24;0.625;;(4, 14);;(4, 15);1;3568
24;0.625;;(4, 14);;(4, 15);1;3569
24;0.625;;(4, 14);;(4, 15);1;3570
24;0.625;;(4, 14);;(4, 15);1;3571
24;0.625;;(4, 14);;(4, 15);1;3572
24;0.625;;(4, 14);;(4, 15);1;3573
24;0.625;;(4, 14);;(4, 15);1;3574
24;0.625;;(4, 14);;(4, 15);1;3575
24;0.625;;(4, 14);;(4, 15);1;3576
24;0.625;;(4, 14);;(4, 15);1;3577
24;0.625;;(4, 14);;(4, 15);1;3578
24;0.625;;(4, 14);;(4, 15);1;3579
24;0.625;;(4, 14);;(4, 15);1;3580
24;0.625;;(4, 14);;(4, 15);1;3581
24;0.625;;(4, 14);;(4, 15);1;3582
24;0.625;;(4, 14);;(4, 15);1;3583
24;0.625;;(4, 14);;(4, 15);1;3584
24;0.625;;(4, 14);;(4, 15);1;3585
24;0.625;;(4, 14);;(4, 15);1;3586
24;0.625;;(4, 14);;(4, 15);1;3587
24;0.625;;(4, 14);;(4, 15);1;3588
24;0.625;;(4, 14);;(4, 15);1;3589
24;0.625;;(4, 14);;(4, 15);1;3590
24;0.625;;(4, 14);;(4, 15);1;3591
24;0.625;Idle;(4, 14);;(4, 15);1;3592
24;0.625;Idle;(4, 14);;(4, 15);1;3593
24;0.625;Idle;(4, 14);;(4, 15);1;3594
24;0.625;Idle;(4, 14);;(4, 15);1;3595
24;0.625;Idle;(4, 14);;(4, 15);1;3596
24;0.625;Idle;(4, 14);;(4, 15);1;3597
24;0.625;Idle;(4, 14);;(4, 15);1;3598
24;0.625;Idle;(4, 14);;(4, 15);1;3599
24;0.625;Idle;(4, 14);;(4, 15);1;3600
24;0.625;Idle;(4, 14);;(4, 15);1;3601
24;0.625;Idle;(4, 14);;(4, 15);1;3602
24;0.625;Idle;(4, 14);;(4, 15);1;3603
24;0.625;Idle;(4, 14);;(4, 15);1;3604
24;0.625;Idle;(4, 14);;(4, 15);1;3605
24;0.625;Idle;(4, 14);;(4, 15);1;3606
24;0.625;Idle;(4, 14);;(4, 15);1;3607
24;0.625;Idle;(4, 14);;(4, 15);1;3608
24;0.625;Idle;(4, 14);;(4, 15);1;3609
24;0.625;Idle;(4, 14);;(4, 15);1;3610
24;0.625;Idle;(4, 14);;(4, 15);1;3611
24;0.625;Idle;(4, 14);;(4, 15);1;3612
24;0.625;Idle;(4, 14);;(4, 15);1;3613
24;0.625;Idle;(4, 14);;(4, 15);1;3614
24;0.625;Idle;(4, 14);;(4, 15);1;3615
24;0.625;Idle;(4, 14);;(4, 15);1;3616
24;0.625;Idle;(4, 14);;(4, 15);1;3617
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3618
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3619
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3620
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3621
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3622
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3623
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3624
24;0.625;MoveSouth;(4, 14);;(4, 15);1;3625
24;0.625;MoveSouth;(4, 15);;(4, 15);1;3626
24;0.625;;(4, 15);;(4, 15);1;3627
24;0.625;;(4, 15);;(4, 15);1;3628
24;0.625;;(4, 15);;(4, 15);1;3629
24;0.625;;(4, 15);;(4, 15);1;3630
24;0.625;;(4, 15);;(4, 15);1;3631
24;0.625;;(4, 15);CarryObjectTogether;(4, 15);1;3632
24;0.625;;(4, 15);;(4, 15);1;3633
24;0.625;;(4, 15);;(4, 15);1;3634
24;0.625;;(4, 15);;(4, 15);1;3635
24;0.625;;(4, 15);;(4, 15);1;3636
24;0.625;;(4, 15);;(4, 15);1;3637
24;0.625;;(4, 15);MoveWest;(3, 15);1;3638
24;0.625;;(4, 15);;(3, 15);1;3639
24;0.625;;(4, 15);;(3, 15);1;3640
24;0.625;;(4, 15);;(3, 15);1;3641
24;0.625;;(4, 15);MoveSouth;(3, 16);1;3642
24;0.625;;(4, 15);;(3, 16);1;3643
24;0.625;;(4, 15);;(3, 16);1;3644
24;0.625;;(4, 15);;(3, 16);1;3645
24;0.625;;(4, 15);;(3, 16);1;3646
24;0.625;;(4, 15);MoveSouth;(3, 17);1;3647
24;0.625;;(4, 15);;(3, 17);1;3648
24;0.625;;(4, 15);;(3, 17);1;3649
24;0.625;;(4, 15);;(3, 17);1;3650
24;0.625;;(4, 15);MoveEast;(4, 17);1;3651
24;0.625;;(4, 15);;(4, 17);1;3652
24;0.625;;(4, 15);MoveEast;(4, 17);1;3653
24;0.625;;(4, 15);MoveEast;(4, 17);1;3654
24;0.625;;(4, 15);MoveEast;(4, 17);1;3655
24;0.625;;(4, 15);MoveEast;(4, 17);1;3656
24;0.625;;(4, 15);MoveEast;(4, 17);1;3657
24;0.625;;(4, 15);MoveEast;(5, 17);1;3658
24;0.625;;(4, 15);MoveEast;(5, 17);1;3659
24;0.625;;(4, 15);MoveEast;(5, 17);1;3660
24;0.625;;(4, 15);MoveEast;(5, 17);1;3661
24;0.625;;(4, 15);MoveEast;(5, 17);1;3662
24;0.625;;(4, 15);MoveEast;(5, 17);1;3663
24;0.625;;(4, 15);MoveEast;(6, 17);1;3664
24;0.625;;(4, 15);MoveEast;(6, 17);1;3665
24;0.625;;(4, 15);MoveEast;(6, 17);1;3666
24;0.625;;(4, 15);MoveEast;(6, 17);1;3667
24;0.625;;(4, 15);MoveEast;(6, 17);1;3668
24;0.625;;(4, 15);MoveEast;(6, 17);1;3669
24;0.625;;(4, 15);MoveEast;(7, 17);1;3670
24;0.625;;(4, 15);MoveEast;(7, 17);1;3671
24;0.625;;(4, 15);MoveEast;(7, 17);1;3672
24;0.625;;(4, 15);MoveEast;(7, 17);1;3673
24;0.625;;(4, 15);MoveEast;(7, 17);1;3674
24;0.625;;(4, 15);MoveEast;(7, 17);1;3675
24;0.625;;(4, 15);MoveEast;(8, 17);1;3676
24;0.625;;(4, 15);MoveEast;(8, 17);1;3677
24;0.625;;(4, 15);MoveEast;(8, 17);1;3678
24;0.625;;(4, 15);MoveEast;(8, 17);1;3679
24;0.625;;(4, 15);MoveEast;(8, 17);1;3680
24;0.625;;(4, 15);MoveEast;(8, 17);1;3681
24;0.625;;(4, 15);MoveEast;(9, 17);1;3682
24;0.625;;(4, 15);MoveEast;(10, 17);1;3683
24;0.625;;(4, 15);;(10, 17);1;3684
24;0.625;;(4, 15);MoveEast;(11, 17);1;3685
24;0.625;;(4, 15);;(11, 17);1;3686
24;0.625;;(4, 15);MoveEast;(12, 17);1;3687
24;0.625;;(4, 15);;(12, 17);1;3688
24;0.625;;(4, 15);MoveEast;(13, 17);1;3689
24;0.625;;(4, 15);;(13, 17);1;3690
24;0.625;;(4, 15);MoveEast;(14, 17);1;3691
24;0.625;;(4, 15);;(14, 17);1;3692
24;0.625;;(4, 15);MoveEast;(14, 17);1;3693
24;0.625;;(4, 15);MoveEast;(14, 17);1;3694
24;0.625;;(4, 15);MoveEast;(14, 17);1;3695
24;0.625;;(4, 15);MoveEast;(14, 17);1;3696
24;0.625;;(4, 15);MoveEast;(14, 17);1;3697
24;0.625;;(4, 15);MoveEast;(15, 17);1;3698
24;0.625;;(4, 15);MoveEast;(16, 17);1;3699
24;0.625;;(4, 15);;(16, 17);1;3700
24;0.625;;(4, 15);MoveEast;(16, 17);1;3701
24;0.625;;(4, 15);MoveEast;(16, 17);1;3702
24;0.625;;(4, 15);MoveEast;(16, 17);1;3703
24;0.625;;(4, 15);MoveEast;(16, 17);1;3704
24;0.625;;(4, 15);MoveEast;(16, 17);1;3705
24;0.625;;(4, 15);MoveEast;(17, 17);1;3706
24;0.625;;(4, 15);MoveEast;(17, 17);1;3707
24;0.625;;(4, 15);MoveEast;(17, 17);1;3708
24;0.625;;(4, 15);MoveEast;(17, 17);1;3709
24;0.625;;(4, 15);MoveEast;(17, 17);1;3710
24;0.625;;(4, 15);MoveEast;(17, 17);1;3711
24;0.625;;(4, 15);MoveEast;(18, 17);1;3712
24;0.625;;(4, 15);MoveEast;(18, 17);1;3713
24;0.625;;(4, 15);MoveEast;(18, 17);1;3714
24;0.625;;(4, 15);MoveEast;(18, 17);1;3715
24;0.625;;(4, 15);MoveEast;(18, 17);1;3716
24;0.625;;(4, 15);MoveEast;(18, 17);1;3717
24;0.625;;(4, 15);MoveEast;(19, 17);1;3718
24;0.625;;(4, 15);MoveEast;(19, 17);1;3719
24;0.625;;(4, 15);MoveEast;(19, 17);1;3720
24;0.625;;(4, 15);MoveEast;(19, 17);1;3721
24;0.625;;(4, 15);MoveEast;(19, 17);1;3722
24;0.625;;(4, 15);MoveEast;(19, 17);1;3723
24;0.625;;(4, 15);MoveEast;(20, 17);1;3724
24;0.625;;(4, 15);MoveNorth;(20, 17);1;3725
24;0.625;;(4, 15);MoveNorth;(20, 17);1;3726
24;0.625;;(4, 15);MoveNorth;(20, 17);1;3727
24;0.625;;(4, 15);MoveNorth;(20, 17);1;3728
24;0.625;;(4, 15);MoveNorth;(20, 17);1;3729
24;0.625;;(4, 15);MoveNorth;(20, 16);1;3730
24;0.625;;(4, 15);MoveNorth;(20, 15);1;3731
24;0.625;;(4, 15);MoveNorth;(20, 14);1;3732
24;0.625;;(4, 15);;(20, 14);1;3733
24;0.625;;(4, 15);MoveNorth;(20, 13);1;3734
24;0.625;;(4, 15);;(20, 13);1;3735
24;0.625;;(4, 15);MoveNorth;(20, 12);1;3736
24;0.625;;(4, 15);;(20, 12);1;3737
24;0.625;;(4, 15);MoveNorth;(20, 11);1;3738
24;0.625;;(4, 15);;(20, 11);1;3739
24;0.625;;(4, 15);;(20, 11);1;3740
24;0.625;;(4, 15);;(20, 11);1;3741
24;0.625;;(4, 15);;(20, 11);1;3742
24;0.625;;(4, 15);;(20, 11);1;3743
24;0.625;;(4, 15);MoveNorth;(20, 10);1;3744
24;0.625;;(4, 15);;(20, 10);1;3745
24;0.625;;(4, 15);;(20, 10);1;3746
24;0.625;;(4, 15);;(20, 10);1;3747
24;0.625;;(4, 15);;(20, 10);1;3748
24;0.625;;(4, 15);;(20, 10);1;3749
24;0.625;;(4, 15);MoveEast;(21, 10);1;3750
24;0.625;;(4, 15);;(21, 10);1;3751
24;0.625;;(4, 15);MoveEast;(22, 10);1;3752
24;0.625;;(4, 15);;(22, 10);1;3753
24;0.625;;(4, 15);MoveEast;(23, 10);1;3754
24;0.625;;(4, 15);;(23, 10);1;3755
24;0.625;;(4, 15);MoveEast;(23, 10);1;3756
24;0.625;;(4, 15);;(23, 10);1;3757
24;0.625;;(4, 15);;(23, 10);1;3758
30;0.75;;(23, 10);DropObjectTogether;(23, 10);1;3759
30;0.75;MoveSouthWest;(23, 10);;(23, 10);1;3760
30;0.75;MoveSouthWest;(23, 10);;(23, 10);1;3761
30;0.75;MoveSouthWest;(23, 10);MoveWest;(22, 10);1;3762
30;0.75;MoveSouthWest;(23, 10);;(22, 10);1;3763
30;0.75;MoveSouthWest;(23, 10);;(22, 10);1;3764
30;0.75;MoveSouthWest;(23, 10);;(22, 10);1;3765
30;0.75;MoveSouthWest;(23, 10);;(22, 10);1;3766
30;0.75;MoveSouthWest;(23, 10);;(22, 10);1;3767
30;0.75;MoveSouthWest;(22, 11);MoveWest;(21, 10);1;3768
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3769
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3770
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3771
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3772
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3773
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3774
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3775
30;0.75;MoveSouthWest;(22, 11);;(21, 10);1;3776
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3777
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3778
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3779
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3780
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3781
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3782
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3783
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3784
30;0.75;MoveSouthWest;(21, 12);;(21, 10);1;3785
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3786
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3787
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3788
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3789
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3790
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3791
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3792
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3793
30;0.75;MoveSouthWest;(20, 13);;(21, 10);1;3794
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3795
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3796
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3797
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3798
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3799
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3800
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3801
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3802
30;0.75;MoveSouthWest;(19, 14);;(21, 10);1;3803
30;0.75;MoveSouthWest;(18, 15);;(21, 10);1;3804
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3805
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3806
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3807
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3808
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3809
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3810
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3811
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3812
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3813
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3814
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3815
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3816
30;0.75;MoveSouth;(18, 15);;(21, 10);1;3817
30;0.75;MoveSouth;(18, 16);;(21, 10);1;3818
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3819
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3820
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3821
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3822
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3823
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3824
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3825
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3826
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3827
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3828
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3829
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3830
30;0.75;MoveSouthWest;(18, 16);;(21, 10);1;3831
30;0.75;MoveSouthWest;(17, 17);;(21, 10);1;3832
30;0.75;MoveWest;(17, 17);;(21, 10);1;3833
30;0.75;MoveWest;(17, 17);;(21, 10);1;3834
30;0.75;MoveWest;(17, 17);;(21, 10);1;3835
30;0.75;MoveWest;(17, 17);;(21, 10);1;3836
30;0.75;MoveWest;(17, 17);;(21, 10);1;3837
30;0.75;MoveWest;(17, 17);;(21, 10);1;3838
30;0.75;MoveWest;(17, 17);;(21, 10);1;3839
30;0.75;MoveWest;(17, 17);;(21, 10);1;3840
30;0.75;MoveWest;(17, 17);;(21, 10);1;3841
30;0.75;MoveWest;(17, 17);;(21, 10);1;3842
30;0.75;MoveWest;(17, 17);;(21, 10);1;3843
30;0.75;MoveWest;(17, 17);;(21, 10);1;3844
30;0.75;MoveWest;(17, 17);;(21, 10);1;3845
30;0.75;MoveWest;(16, 17);;(21, 10);1;3846
30;0.75;MoveWest;(16, 17);;(21, 10);1;3847
30;0.75;MoveWest;(16, 17);;(21, 10);1;3848
30;0.75;MoveWest;(16, 17);;(21, 10);1;3849
30;0.75;MoveWest;(16, 17);;(21, 10);1;3850
30;0.75;MoveWest;(16, 17);;(21, 10);1;3851
30;0.75;MoveWest;(16, 17);;(21, 10);1;3852
30;0.75;MoveWest;(16, 17);;(21, 10);1;3853
30;0.75;MoveWest;(16, 17);;(21, 10);1;3854
30;0.75;MoveWest;(16, 17);;(21, 10);1;3855
30;0.75;MoveWest;(16, 17);;(21, 10);1;3856
30;0.75;MoveWest;(16, 17);;(21, 10);1;3857
30;0.75;MoveWest;(16, 17);;(21, 10);1;3858
30;0.75;MoveWest;(16, 17);;(21, 10);1;3859
30;0.75;MoveWest;(15, 17);;(21, 10);1;3860
30;0.75;MoveWest;(15, 17);;(21, 10);1;3861
30;0.75;MoveWest;(15, 17);;(21, 10);1;3862
30;0.75;MoveWest;(15, 17);;(21, 10);1;3863
30;0.75;MoveWest;(15, 17);;(21, 10);1;3864
30;0.75;MoveWest;(15, 17);;(21, 10);1;3865
30;0.75;MoveWest;(15, 17);;(21, 10);1;3866
30;0.75;MoveWest;(15, 17);;(21, 10);1;3867
30;0.75;MoveWest;(15, 17);;(21, 10);1;3868
30;0.75;MoveWest;(14, 17);;(21, 10);1;3869
30;0.75;MoveWest;(14, 17);;(21, 10);1;3870
30;0.75;MoveWest;(14, 17);;(21, 10);1;3871
30;0.75;MoveWest;(14, 17);;(21, 10);1;3872
30;0.75;MoveWest;(14, 17);;(21, 10);1;3873
30;0.75;MoveWest;(14, 17);;(21, 10);1;3874
30;0.75;MoveWest;(14, 17);;(21, 10);1;3875
30;0.75;MoveWest;(14, 17);;(21, 10);1;3876
