score;completeness;rescuebot_action;rescuebot_location;wst_action;wst_location;world_nr;tick_nr
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7073
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7074
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7075
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7076
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7077
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7078
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7079
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7080
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7081
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7082
30;0.75;MoveNorth;(12, 8);;(21, 18);1;7083
30;0.75;MoveNorth;(12, 7);;(21, 18);1;7084
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7085
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7086
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7087
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7088
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7089
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7090
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7091
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7092
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7093
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7094
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7095
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7096
30;0.75;MoveNorthWest;(12, 7);;(21, 18);1;7097
30;0.75;MoveNorthWest;(11, 6);;(21, 18);1;7098
30;0.75;MoveWest;(11, 6);;(21, 18);1;7099
30;0.75;MoveWest;(11, 6);;(21, 18);1;7100
30;0.75;MoveWest;(11, 6);;(21, 18);1;7101
30;0.75;MoveWest;(11, 6);;(21, 18);1;7102
30;0.75;MoveWest;(11, 6);;(21, 18);1;7103
30;0.75;MoveWest;(11, 6);;(21, 18);1;7104
30;0.75;MoveWest;(11, 6);;(21, 18);1;7105
30;0.75;MoveWest;(11, 6);;(21, 18);1;7106
30;0.75;MoveWest;(11, 6);;(21, 18);1;7107
30;0.75;MoveWest;(11, 6);;(21, 18);1;7108
30;0.75;MoveWest;(11, 6);;(21, 18);1;7109
30;0.75;MoveWest;(11, 6);;(21, 18);1;7110
30;0.75;MoveWest;(11, 6);;(21, 18);1;7111
30;0.75;MoveWest;(10, 6);;(21, 18);1;7112
30;0.75;MoveWest;(10, 6);;(21, 18);1;7113
30;0.75;MoveWest;(10, 6);;(21, 18);1;7114
30;0.75;MoveWest;(10, 6);;(21, 18);1;7115
30;0.75;MoveWest;(10, 6);;(21, 18);1;7116
30;0.75;MoveWest;(10, 6);;(21, 18);1;7117
30;0.75;MoveWest;(10, 6);;(21, 18);1;7118
30;0.75;MoveWest;(10, 6);;(21, 18);1;7119
30;0.75;MoveWest;(10, 6);;(21, 18);1;7120
30;0.75;MoveWest;(10, 6);;(21, 18);1;7121
30;0.75;MoveWest;(10, 6);;(21, 18);1;7122
30;0.75;MoveWest;(10, 6);;(21, 18);1;7123
30;0.75;MoveWest;(10, 6);;(21, 18);1;7124
30;0.75;MoveWest;(10, 6);;(21, 18);1;7125
30;0.75;MoveWest;(9, 6);;(21, 18);1;7126
30;0.75;MoveWest;(9, 6);;(21, 18);1;7127
30;0.75;MoveWest;(9, 6);;(21, 18);1;7128
30;0.75;MoveWest;(9, 6);;(21, 18);1;7129
30;0.75;MoveWest;(9, 6);;(21, 18);1;7130
30;0.75;MoveWest;(9, 6);;(21, 18);1;7131
30;0.75;MoveWest;(9, 6);;(21, 18);1;7132
30;0.75;MoveWest;(9, 6);;(21, 18);1;7133
30;0.75;MoveWest;(9, 6);;(21, 18);1;7134
30;0.75;MoveWest;(8, 6);;(21, 18);1;7135
30;0.75;MoveWest;(8, 6);;(21, 18);1;7136
30;0.75;MoveWest;(8, 6);;(21, 18);1;7137
30;0.75;MoveWest;(8, 6);;(21, 18);1;7138
30;0.75;MoveWest;(8, 6);;(21, 18);1;7139
30;0.75;MoveWest;(8, 6);;(21, 18);1;7140
30;0.75;MoveWest;(8, 6);;(21, 18);1;7141
30;0.75;MoveWest;(8, 6);;(21, 18);1;7142
30;0.75;MoveWest;(8, 6);;(21, 18);1;7143
30;0.75;MoveWest;(7, 6);;(21, 18);1;7144
30;0.75;MoveWest;(7, 6);;(21, 18);1;7145
30;0.75;MoveWest;(7, 6);;(21, 18);1;7146
30;0.75;MoveWest;(7, 6);;(21, 18);1;7147
30;0.75;MoveWest;(7, 6);;(21, 18);1;7148
30;0.75;MoveWest;(7, 6);;(21, 18);1;7149
30;0.75;MoveWest;(7, 6);;(21, 18);1;7150
30;0.75;MoveWest;(7, 6);;(21, 18);1;7151
30;0.75;MoveWest;(7, 6);;(21, 18);1;7152
30;0.75;MoveWest;(6, 6);;(21, 18);1;7153
30;0.75;MoveWest;(6, 6);;(21, 18);1;7154
30;0.75;MoveWest;(6, 6);;(21, 18);1;7155
30;0.75;MoveWest;(6, 6);;(21, 18);1;7156
30;0.75;MoveWest;(6, 6);;(21, 18);1;7157
30;0.75;MoveWest;(6, 6);;(21, 18);1;7158
30;0.75;MoveWest;(6, 6);;(21, 18);1;7159
30;0.75;MoveWest;(6, 6);;(21, 18);1;7160
30;0.75;MoveWest;(6, 6);;(21, 18);1;7161
30;0.75;MoveWest;(5, 6);;(21, 18);1;7162
30;0.75;MoveWest;(5, 6);;(21, 18);1;7163
30;0.75;MoveWest;(5, 6);;(21, 18);1;7164
30;0.75;MoveWest;(5, 6);;(21, 18);1;7165
30;0.75;MoveWest;(5, 6);;(21, 18);1;7166
30;0.75;MoveWest;(5, 6);;(21, 18);1;7167
30;0.75;MoveWest;(5, 6);;(21, 18);1;7168
30;0.75;MoveWest;(5, 6);;(21, 18);1;7169
30;0.75;MoveWest;(5, 6);;(21, 18);1;7170
30;0.75;MoveWest;(4, 6);;(21, 18);1;7171
30;0.75;MoveWest;(4, 6);;(21, 18);1;7172
30;0.75;MoveWest;(4, 6);;(21, 18);1;7173
30;0.75;MoveWest;(4, 6);;(21, 18);1;7174
30;0.75;MoveWest;(4, 6);;(21, 18);1;7175
30;0.75;MoveWest;(4, 6);;(21, 18);1;7176
30;0.75;MoveWest;(4, 6);;(21, 18);1;7177
30;0.75;MoveWest;(4, 6);;(21, 18);1;7178
30;0.75;MoveWest;(4, 6);;(21, 18);1;7179
30;0.75;MoveWest;(3, 6);;(21, 18);1;7180
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7181
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7182
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7183
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7184
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7185
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7186
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7187
30;0.75;MoveSouth;(3, 6);;(21, 18);1;7188
30;0.75;MoveSouth;(3, 7);;(21, 18);1;7189
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7190
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7191
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7192
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7193
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7194
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7195
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7196
30;0.75;MoveSouthWest;(3, 7);;(21, 18);1;7197
30;0.75;MoveSouthWest;(2, 8);;(21, 18);1;7198
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7199
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7200
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7201
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7202
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7203
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7204
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7205
30;0.75;MoveSouthEast;(2, 8);;(21, 18);1;7206
30;0.75;MoveSouthEast;(3, 9);;(21, 18);1;7207
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7208
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7209
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7210
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7211
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7212
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7213
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7214
30;0.75;MoveNorthEast;(3, 9);;(21, 18);1;7215
30;0.75;MoveNorthEast;(4, 8);;(21, 18);1;7216
30;0.75;Idle;(4, 8);;(21, 18);1;7217
30;0.75;Idle;(4, 8);;(21, 18);1;7218
30;0.75;Idle;(4, 8);;(21, 18);1;7219
30;0.75;Idle;(4, 8);;(21, 18);1;7220
30;0.75;Idle;(4, 8);;(21, 18);1;7221
30;0.75;Idle;(4, 8);;(21, 18);1;7222
30;0.75;Idle;(4, 8);;(21, 18);1;7223
30;0.75;Idle;(4, 8);;(21, 18);1;7224
30;0.75;Idle;(4, 8);;(21, 18);1;7225
30;0.75;Idle;(4, 8);;(21, 18);1;7226
30;0.75;Idle;(4, 8);;(21, 18);1;7227
30;0.75;Idle;(4, 8);;(21, 18);1;7228
30;0.75;Idle;(4, 8);;(21, 18);1;7229
30;0.75;Idle;(4, 8);;(21, 18);1;7230
30;0.75;Idle;(4, 8);;(21, 18);1;7231
30;0.75;Idle;(4, 8);;(21, 18);1;7232
30;0.75;Idle;(4, 8);;(21, 18);1;7233
30;0.75;Idle;(4, 8);;(21, 18);1;7234
30;0.75;Idle;(4, 8);;(21, 18);1;7235
30;0.75;Idle;(4, 8);;(21, 18);1;7236
30;0.75;Idle;(4, 8);;(21, 18);1;7237
30;0.75;Idle;(4, 8);;(21, 18);1;7238
30;0.75;Idle;(4, 8);;(21, 18);1;7239
30;0.75;Idle;(4, 8);;(21, 18);1;7240
30;0.75;Idle;(4, 8);;(21, 18);1;7241
30;0.75;Idle;(4, 8);;(21, 18);1;7242
30;0.75;Idle;(4, 8);;(21, 18);1;7243
30;0.75;Idle;(4, 8);;(21, 18);1;7244
30;0.75;Idle;(4, 8);;(21, 18);1;7245
30;0.75;Idle;(4, 8);;(21, 18);1;7246
30;0.75;Idle;(4, 8);;(21, 18);1;7247
30;0.75;Idle;(4, 8);;(21, 18);1;7248
30;0.75;Idle;(4, 8);;(21, 18);1;7249
30;0.75;Idle;(4, 8);;(21, 18);1;7250
30;0.75;Idle;(4, 8);;(21, 18);1;7251
30;0.75;Idle;(4, 8);;(21, 18);1;7252
30;0.75;Idle;(4, 8);;(21, 18);1;7253
30;0.75;Idle;(4, 8);;(21, 18);1;7254
30;0.75;Idle;(4, 8);;(21, 18);1;7255
30;0.75;Idle;(4, 8);;(21, 18);1;7256
30;0.75;Idle;(4, 8);;(21, 18);1;7257
30;0.75;Idle;(4, 8);;(21, 18);1;7258
30;0.75;Idle;(4, 8);;(21, 18);1;7259
30;0.75;Idle;(4, 8);;(21, 18);1;7260
30;0.75;Idle;(4, 8);;(21, 18);1;7261
30;0.75;Idle;(4, 8);;(21, 18);1;7262
30;0.75;Idle;(4, 8);;(21, 18);1;7263
30;0.75;Idle;(4, 8);;(21, 18);1;7264
30;0.75;Idle;(4, 8);;(21, 18);1;7265
30;0.75;Idle;(4, 8);;(21, 18);1;7266
30;0.75;Idle;(4, 8);;(21, 18);1;7267
30;0.75;Idle;(4, 8);;(21, 18);1;7268
30;0.75;Idle;(4, 8);;(21, 18);1;7269
30;0.75;Idle;(4, 8);;(21, 18);1;7270
30;0.75;Idle;(4, 8);;(21, 18);1;7271
30;0.75;Idle;(4, 8);;(21, 18);1;7272
30;0.75;Idle;(4, 8);;(21, 18);1;7273
30;0.75;Idle;(4, 8);;(21, 18);1;7274
30;0.75;Idle;(4, 8);;(21, 18);1;7275
30;0.75;Idle;(4, 8);;(21, 18);1;7276
30;0.75;Idle;(4, 8);;(21, 18);1;7277
30;0.75;Idle;(4, 8);;(21, 18);1;7278
30;0.75;Idle;(4, 8);;(21, 18);1;7279
30;0.75;Idle;(4, 8);;(21, 18);1;7280
30;0.75;Idle;(4, 8);;(21, 18);1;7281
30;0.75;Idle;(4, 8);;(21, 18);1;7282
30;0.75;Idle;(4, 8);;(21, 18);1;7283
30;0.75;Idle;(4, 8);;(21, 18);1;7284
30;0.75;Idle;(4, 8);;(21, 18);1;7285
30;0.75;Idle;(4, 8);;(21, 18);1;7286
30;0.75;Idle;(4, 8);;(21, 18);1;7287
30;0.75;Idle;(4, 8);;(21, 18);1;7288
30;0.75;Idle;(4, 8);;(21, 18);1;7289
30;0.75;Idle;(4, 8);;(21, 18);1;7290
30;0.75;Idle;(4, 8);;(21, 18);1;7291
30;0.75;Idle;(4, 8);;(21, 18);1;7292
30;0.75;Idle;(4, 8);;(21, 18);1;7293
30;0.75;Idle;(4, 8);;(21, 18);1;7294
30;0.75;Idle;(4, 8);;(21, 18);1;7295
30;0.75;Idle;(4, 8);;(21, 18);1;7296
30;0.75;Idle;(4, 8);;(21, 18);1;7297
30;0.75;Idle;(4, 8);;(21, 18);1;7298
30;0.75;Idle;(4, 8);;(21, 18);1;7299
30;0.75;Idle;(4, 8);;(21, 18);1;7300
30;0.75;Idle;(4, 8);;(21, 18);1;7301
30;0.75;Idle;(4, 8);;(21, 18);1;7302
30;0.75;Idle;(4, 8);;(21, 18);1;7303
30;0.75;Idle;(4, 8);;(21, 18);1;7304
30;0.75;Idle;(4, 8);;(21, 18);1;7305
30;0.75;Idle;(4, 8);;(21, 18);1;7306
30;0.75;Idle;(4, 8);;(21, 18);1;7307
30;0.75;Idle;(4, 8);;(21, 18);1;7308
30;0.75;Idle;(4, 8);;(21, 18);1;7309
30;0.75;Idle;(4, 8);;(21, 18);1;7310
30;0.75;Idle;(4, 8);;(21, 18);1;7311
30;0.75;Idle;(4, 8);;(21, 18);1;7312
30;0.75;Idle;(4, 8);;(21, 18);1;7313
30;0.75;Idle;(4, 8);;(21, 18);1;7314
30;0.75;Idle;(4, 8);;(21, 18);1;7315
30;0.75;Idle;(4, 8);;(21, 18);1;7316
30;0.75;Idle;(4, 8);;(21, 18);1;7317
30;0.75;Idle;(4, 8);;(21, 18);1;7318
30;0.75;Idle;(4, 8);;(21, 18);1;7319
30;0.75;Idle;(4, 8);;(21, 18);1;7320
30;0.75;Idle;(4, 8);;(21, 18);1;7321
30;0.75;Idle;(4, 8);;(21, 18);1;7322
30;0.75;Idle;(4, 8);;(21, 18);1;7323
30;0.75;Idle;(4, 8);;(21, 18);1;7324
30;0.75;Idle;(4, 8);;(21, 18);1;7325
30;0.75;Idle;(4, 8);;(21, 18);1;7326
30;0.75;Idle;(4, 8);;(21, 18);1;7327
30;0.75;Idle;(4, 8);;(21, 18);1;7328
30;0.75;Idle;(4, 8);;(21, 18);1;7329
30;0.75;Idle;(4, 8);;(21, 18);1;7330
30;0.75;Idle;(4, 8);;(21, 18);1;7331
30;0.75;Idle;(4, 8);;(21, 18);1;7332
30;0.75;Idle;(4, 8);;(21, 18);1;7333
30;0.75;Idle;(4, 8);;(21, 18);1;7334
30;0.75;Idle;(4, 8);;(21, 18);1;7335
30;0.75;Idle;(4, 8);;(21, 18);1;7336
30;0.75;Idle;(4, 8);;(21, 18);1;7337
30;0.75;Idle;(4, 8);;(21, 18);1;7338
30;0.75;Idle;(4, 8);;(21, 18);1;7339
30;0.75;Idle;(4, 8);;(21, 18);1;7340
30;0.75;Idle;(4, 8);;(21, 18);1;7341
30;0.75;Idle;(4, 8);;(21, 18);1;7342
30;0.75;Idle;(4, 8);;(21, 18);1;7343
30;0.75;Idle;(4, 8);;(21, 18);1;7344
30;0.75;Idle;(4, 8);;(21, 18);1;7345
30;0.75;Idle;(4, 8);;(21, 18);1;7346
30;0.75;Idle;(4, 8);;(21, 18);1;7347
30;0.75;Idle;(4, 8);;(21, 18);1;7348
30;0.75;Idle;(4, 8);;(21, 18);1;7349
30;0.75;Idle;(4, 8);;(21, 18);1;7350
30;0.75;Idle;(4, 8);;(21, 18);1;7351
30;0.75;Idle;(4, 8);;(21, 18);1;7352
30;0.75;Idle;(4, 8);;(21, 18);1;7353
30;0.75;Idle;(4, 8);;(21, 18);1;7354
30;0.75;Idle;(4, 8);;(21, 18);1;7355
30;0.75;Idle;(4, 8);;(21, 18);1;7356
30;0.75;Idle;(4, 8);;(21, 18);1;7357
30;0.75;Idle;(4, 8);;(21, 18);1;7358
30;0.75;Idle;(4, 8);;(21, 18);1;7359
30;0.75;Idle;(4, 8);;(21, 18);1;7360
30;0.75;Idle;(4, 8);;(21, 18);1;7361
30;0.75;Idle;(4, 8);;(21, 18);1;7362
30;0.75;Idle;(4, 8);;(21, 18);1;7363
30;0.75;Idle;(4, 8);;(21, 18);1;7364
30;0.75;Idle;(4, 8);;(21, 18);1;7365
30;0.75;Idle;(4, 8);;(21, 18);1;7366
30;0.75;Idle;(4, 8);;(21, 18);1;7367
30;0.75;Idle;(4, 8);;(21, 18);1;7368
30;0.75;Idle;(4, 8);;(21, 18);1;7369
30;0.75;Idle;(4, 8);;(21, 18);1;7370
30;0.75;Idle;(4, 8);;(21, 18);1;7371
30;0.75;Idle;(4, 8);;(21, 18);1;7372
30;0.75;Idle;(4, 8);;(21, 18);1;7373
30;0.75;Idle;(4, 8);;(21, 18);1;7374
30;0.75;Idle;(4, 8);;(21, 18);1;7375
30;0.75;Idle;(4, 8);;(21, 18);1;7376
30;0.75;Idle;(4, 8);;(21, 18);1;7377
30;0.75;Idle;(4, 8);;(21, 18);1;7378
30;0.75;Idle;(4, 8);;(21, 18);1;7379
30;0.75;Idle;(4, 8);;(21, 18);1;7380
30;0.75;Idle;(4, 8);;(21, 18);1;7381
30;0.75;Idle;(4, 8);;(21, 18);1;7382
30;0.75;Idle;(4, 8);;(21, 18);1;7383
30;0.75;Idle;(4, 8);;(21, 18);1;7384
30;0.75;Idle;(4, 8);;(21, 18);1;7385
30;0.75;Idle;(4, 8);;(21, 18);1;7386
30;0.75;Idle;(4, 8);;(21, 18);1;7387
30;0.75;Idle;(4, 8);;(21, 18);1;7388
30;0.75;Idle;(4, 8);;(21, 18);1;7389
30;0.75;Idle;(4, 8);;(21, 18);1;7390
30;0.75;Idle;(4, 8);;(21, 18);1;7391
30;0.75;Idle;(4, 8);;(21, 18);1;7392
30;0.75;Idle;(4, 8);;(21, 18);1;7393
30;0.75;Idle;(4, 8);;(21, 18);1;7394
30;0.75;Idle;(4, 8);;(21, 18);1;7395
30;0.75;Idle;(4, 8);;(21, 18);1;7396
30;0.75;Idle;(4, 8);;(21, 18);1;7397
30;0.75;Idle;(4, 8);;(21, 18);1;7398
30;0.75;Idle;(4, 8);;(21, 18);1;7399
30;0.75;Idle;(4, 8);;(21, 18);1;7400
30;0.75;Idle;(4, 8);;(21, 18);1;7401
30;0.75;Idle;(4, 8);;(21, 18);1;7402
30;0.75;Idle;(4, 8);;(21, 18);1;7403
30;0.75;Idle;(4, 8);;(21, 18);1;7404
30;0.75;Idle;(4, 8);;(21, 18);1;7405
30;0.75;Idle;(4, 8);;(21, 18);1;7406
30;0.75;Idle;(4, 8);;(21, 18);1;7407
30;0.75;Idle;(4, 8);;(21, 18);1;7408
30;0.75;Idle;(4, 8);;(21, 18);1;7409
30;0.75;Idle;(4, 8);;(21, 18);1;7410
30;0.75;Idle;(4, 8);;(21, 18);1;7411
30;0.75;Idle;(4, 8);;(21, 18);1;7412
30;0.75;Idle;(4, 8);;(21, 18);1;7413
30;0.75;Idle;(4, 8);;(21, 18);1;7414
30;0.75;Idle;(4, 8);;(21, 18);1;7415
30;0.75;Idle;(4, 8);;(21, 18);1;7416
30;0.75;Idle;(4, 8);;(21, 18);1;7417
30;0.75;Idle;(4, 8);;(21, 18);1;7418
30;0.75;Idle;(4, 8);;(21, 18);1;7419
30;0.75;Idle;(4, 8);;(21, 18);1;7420
30;0.75;Idle;(4, 8);;(21, 18);1;7421
30;0.75;Idle;(4, 8);;(21, 18);1;7422
30;0.75;Idle;(4, 8);;(21, 18);1;7423
30;0.75;Idle;(4, 8);;(21, 18);1;7424
30;0.75;Idle;(4, 8);;(21, 18);1;7425
30;0.75;Idle;(4, 8);;(21, 18);1;7426
30;0.75;Idle;(4, 8);;(21, 18);1;7427
30;0.75;Idle;(4, 8);;(21, 18);1;7428
30;0.75;Idle;(4, 8);;(21, 18);1;7429
30;0.75;Idle;(4, 8);;(21, 18);1;7430
30;0.75;Idle;(4, 8);;(21, 18);1;7431
30;0.75;Idle;(4, 8);;(21, 18);1;7432
30;0.75;Idle;(4, 8);;(21, 18);1;7433
30;0.75;Idle;(4, 8);;(21, 18);1;7434
30;0.75;Idle;(4, 8);;(21, 18);1;7435
30;0.75;Idle;(4, 8);;(21, 18);1;7436
30;0.75;Idle;(4, 8);;(21, 18);1;7437
30;0.75;Idle;(4, 8);;(21, 18);1;7438
30;0.75;Idle;(4, 8);;(21, 18);1;7439
30;0.75;Idle;(4, 8);;(21, 18);1;7440
30;0.75;Idle;(4, 8);;(21, 18);1;7441
30;0.75;Idle;(4, 8);;(21, 18);1;7442
30;0.75;Idle;(4, 8);;(21, 18);1;7443
30;0.75;Idle;(4, 8);;(21, 18);1;7444
30;0.75;Idle;(4, 8);;(21, 18);1;7445
30;0.75;Idle;(4, 8);;(21, 18);1;7446
30;0.75;Idle;(4, 8);;(21, 18);1;7447
30;0.75;Idle;(4, 8);;(21, 18);1;7448
30;0.75;Idle;(4, 8);;(21, 18);1;7449
30;0.75;Idle;(4, 8);;(21, 18);1;7450
30;0.75;Idle;(4, 8);;(21, 18);1;7451
30;0.75;Idle;(4, 8);;(21, 18);1;7452
30;0.75;Idle;(4, 8);;(21, 18);1;7453
30;0.75;Idle;(4, 8);;(21, 18);1;7454
30;0.75;Idle;(4, 8);;(21, 18);1;7455
30;0.75;Idle;(4, 8);;(21, 18);1;7456
30;0.75;Idle;(4, 8);;(21, 18);1;7457
30;0.75;Idle;(4, 8);;(21, 18);1;7458
30;0.75;Idle;(4, 8);;(21, 18);1;7459
30;0.75;Idle;(4, 8);;(21, 18);1;7460
30;0.75;Idle;(4, 8);;(21, 18);1;7461
30;0.75;Idle;(4, 8);;(21, 18);1;7462
30;0.75;Idle;(4, 8);;(21, 18);1;7463
30;0.75;Idle;(4, 8);;(21, 18);1;7464
30;0.75;Idle;(4, 8);;(21, 18);1;7465
30;0.75;Idle;(4, 8);;(21, 18);1;7466
30;0.75;Idle;(4, 8);;(21, 18);1;7467
30;0.75;Idle;(4, 8);;(21, 18);1;7468
30;0.75;Idle;(4, 8);;(21, 18);1;7469
30;0.75;Idle;(4, 8);;(21, 18);1;7470
30;0.75;Idle;(4, 8);;(21, 18);1;7471
30;0.75;Idle;(4, 8);;(21, 18);1;7472
30;0.75;Idle;(4, 8);;(21, 18);1;7473
30;0.75;Idle;(4, 8);;(21, 18);1;7474
30;0.75;Idle;(4, 8);;(21, 18);1;7475
30;0.75;Idle;(4, 8);;(21, 18);1;7476
30;0.75;Idle;(4, 8);;(21, 18);1;7477
30;0.75;Idle;(4, 8);;(21, 18);1;7478
30;0.75;Idle;(4, 8);;(21, 18);1;7479
30;0.75;Idle;(4, 8);;(21, 18);1;7480
30;0.75;Idle;(4, 8);;(21, 18);1;7481
30;0.75;Idle;(4, 8);;(21, 18);1;7482
30;0.75;Idle;(4, 8);;(21, 18);1;7483
30;0.75;Idle;(4, 8);;(21, 18);1;7484
30;0.75;Idle;(4, 8);;(21, 18);1;7485
30;0.75;Idle;(4, 8);;(21, 18);1;7486
30;0.75;Idle;(4, 8);;(21, 18);1;7487
30;0.75;Idle;(4, 8);;(21, 18);1;7488
30;0.75;Idle;(4, 8);;(21, 18);1;7489
30;0.75;Idle;(4, 8);;(21, 18);1;7490
30;0.75;Idle;(4, 8);;(21, 18);1;7491
30;0.75;Idle;(4, 8);;(21, 18);1;7492
30;0.75;Idle;(4, 8);;(21, 18);1;7493
30;0.75;Idle;(4, 8);;(21, 18);1;7494
30;0.75;Idle;(4, 8);;(21, 18);1;7495
30;0.75;Idle;(4, 8);;(21, 18);1;7496
30;0.75;Idle;(4, 8);;(21, 18);1;7497
30;0.75;Idle;(4, 8);;(21, 18);1;7498
30;0.75;Idle;(4, 8);;(21, 18);1;7499
30;0.75;Idle;(4, 8);;(21, 18);1;7500
30;0.75;Idle;(4, 8);;(21, 18);1;7501
30;0.75;Idle;(4, 8);;(21, 18);1;7502
30;0.75;Idle;(4, 8);;(21, 18);1;7503
30;0.75;Idle;(4, 8);;(21, 18);1;7504
30;0.75;Idle;(4, 8);;(21, 18);1;7505
30;0.75;Idle;(4, 8);;(21, 18);1;7506
30;0.75;Idle;(4, 8);;(21, 18);1;7507
30;0.75;Idle;(4, 8);;(21, 18);1;7508
30;0.75;Idle;(4, 8);;(21, 18);1;7509
30;0.75;Idle;(4, 8);;(21, 18);1;7510
30;0.75;Idle;(4, 8);;(21, 18);1;7511
30;0.75;Idle;(4, 8);;(21, 18);1;7512
30;0.75;Idle;(4, 8);;(21, 18);1;7513
30;0.75;Idle;(4, 8);;(21, 18);1;7514
30;0.75;Idle;(4, 8);;(21, 18);1;7515
30;0.75;Idle;(4, 8);;(21, 18);1;7516
30;0.75;Idle;(4, 8);;(21, 18);1;7517
30;0.75;Idle;(4, 8);;(21, 18);1;7518
30;0.75;Idle;(4, 8);;(21, 18);1;7519
30;0.75;Idle;(4, 8);;(21, 18);1;7520
30;0.75;Idle;(4, 8);;(21, 18);1;7521
30;0.75;Idle;(4, 8);;(21, 18);1;7522
30;0.75;Idle;(4, 8);;(21, 18);1;7523
30;0.75;Idle;(4, 8);;(21, 18);1;7524
30;0.75;Idle;(4, 8);;(21, 18);1;7525
30;0.75;Idle;(4, 8);;(21, 18);1;7526
30;0.75;Idle;(4, 8);;(21, 18);1;7527
30;0.75;Idle;(4, 8);;(21, 18);1;7528
30;0.75;Idle;(4, 8);;(21, 18);1;7529
30;0.75;Idle;(4, 8);;(21, 18);1;7530
30;0.75;Idle;(4, 8);;(21, 18);1;7531
30;0.75;Idle;(4, 8);;(21, 18);1;7532
30;0.75;Idle;(4, 8);;(21, 18);1;7533
30;0.75;Idle;(4, 8);;(21, 18);1;7534
30;0.75;Idle;(4, 8);;(21, 18);1;7535
30;0.75;Idle;(4, 8);;(21, 18);1;7536
30;0.75;Idle;(4, 8);;(21, 18);1;7537
30;0.75;Idle;(4, 8);;(21, 18);1;7538
30;0.75;Idle;(4, 8);;(21, 18);1;7539
30;0.75;Idle;(4, 8);;(21, 18);1;7540
30;0.75;Idle;(4, 8);;(21, 18);1;7541
30;0.75;Idle;(4, 8);;(21, 18);1;7542
30;0.75;Idle;(4, 8);;(21, 18);1;7543
30;0.75;Idle;(4, 8);;(21, 18);1;7544
30;0.75;Idle;(4, 8);;(21, 18);1;7545
30;0.75;Idle;(4, 8);;(21, 18);1;7546
30;0.75;Idle;(4, 8);;(21, 18);1;7547
30;0.75;Idle;(4, 8);;(21, 18);1;7548
30;0.75;Idle;(4, 8);;(21, 18);1;7549
30;0.75;Idle;(4, 8);;(21, 18);1;7550
30;0.75;Idle;(4, 8);;(21, 18);1;7551
30;0.75;Idle;(4, 8);;(21, 18);1;7552
30;0.75;Idle;(4, 8);;(21, 18);1;7553
30;0.75;Idle;(4, 8);;(21, 18);1;7554
30;0.75;Idle;(4, 8);;(21, 18);1;7555
