score;completeness;rescuebot_action;rescuebot_location;hxybot123_action;hxybot123_location;world_nr;tick_nr
24;0.625;;(10, 3);MoveWest;(8, 6);1;5624
24;0.625;;(10, 3);;(8, 6);1;5625
24;0.625;;(10, 3);MoveNorth;(8, 5);1;5626
24;0.625;;(10, 3);;(8, 5);1;5627
24;0.625;;(10, 3);;(8, 5);1;5628
24;0.625;;(10, 3);;(8, 5);1;5629
24;0.625;;(10, 3);;(8, 5);1;5630
24;0.625;;(10, 3);MoveEast;(8, 5);1;5631
24;0.625;;(10, 3);MoveEast;(8, 5);1;5632
24;0.625;;(10, 3);MoveEast;(8, 5);1;5633
24;0.625;;(10, 3);MoveEast;(8, 5);1;5634
24;0.625;;(10, 3);MoveEast;(8, 5);1;5635
24;0.625;;(10, 3);MoveEast;(9, 5);1;5636
24;0.625;;(10, 3);MoveNorth;(9, 4);1;5637
24;0.625;;(10, 3);;(9, 4);1;5638
24;0.625;;(10, 3);;(9, 4);1;5639
24;0.625;;(10, 3);;(9, 4);1;5640
24;0.625;;(10, 3);MoveNorth;(9, 3);1;5641
24;0.625;;(10, 3);;(9, 3);1;5642
24;0.625;;(10, 3);;(9, 3);1;5643
24;0.625;;(10, 3);;(9, 3);1;5644
24;0.625;;(10, 3);;(9, 3);1;5645
24;0.625;;(10, 3);MoveEast;(10, 3);1;5646
24;0.625;;(10, 3);;(10, 3);1;5647
24;0.625;;(10, 3);;(10, 3);1;5648
24;0.625;;(10, 3);;(10, 3);1;5649
24;0.625;;(10, 3);;(10, 3);1;5650
24;0.625;;(10, 3);;(10, 3);1;5651
24;0.625;;(10, 3);;(10, 3);1;5652
24;0.625;;(10, 3);;(10, 3);1;5653
24;0.625;;(10, 3);;(10, 3);1;5654
24;0.625;;(10, 3);;(10, 3);1;5655
24;0.625;;(10, 3);;(10, 3);1;5656
24;0.625;;(10, 3);;(10, 3);1;5657
24;0.625;;(10, 3);;(10, 3);1;5658
24;0.625;;(10, 3);;(10, 3);1;5659
24;0.625;;(10, 3);;(10, 3);1;5660
24;0.625;;(10, 3);;(10, 3);1;5661
24;0.625;;(10, 3);;(10, 3);1;5662
24;0.625;;(10, 3);;(10, 3);1;5663
24;0.625;;(10, 3);;(10, 3);1;5664
24;0.625;;(10, 3);;(10, 3);1;5665
24;0.625;;(10, 3);;(10, 3);1;5666
24;0.625;;(10, 3);;(10, 3);1;5667
24;0.625;;(10, 3);;(10, 3);1;5668
24;0.625;;(10, 3);;(10, 3);1;5669
24;0.625;;(10, 3);;(10, 3);1;5670
24;0.625;;(10, 3);;(10, 3);1;5671
24;0.625;;(10, 3);;(10, 3);1;5672
24;0.625;;(10, 3);;(10, 3);1;5673
24;0.625;;(10, 3);;(10, 3);1;5674
24;0.625;;(10, 3);;(10, 3);1;5675
24;0.625;;(10, 3);;(10, 3);1;5676
24;0.625;;(10, 3);;(10, 3);1;5677
24;0.625;;(10, 3);;(10, 3);1;5678
24;0.625;;(10, 3);;(10, 3);1;5679
24;0.625;;(10, 3);CarryObjectTogether;(10, 3);1;5680
24;0.625;;(10, 3);;(10, 3);1;5681
24;0.625;;(10, 3);;(10, 3);1;5682
24;0.625;;(10, 3);;(10, 3);1;5683
24;0.625;;(10, 3);;(10, 3);1;5684
24;0.625;;(10, 3);;(10, 3);1;5685
24;0.625;;(10, 3);MoveWest;(9, 3);1;5686
24;0.625;;(10, 3);;(9, 3);1;5687
24;0.625;;(10, 3);;(9, 3);1;5688
24;0.625;;(10, 3);;(9, 3);1;5689
24;0.625;;(10, 3);MoveSouth;(9, 4);1;5690
24;0.625;;(10, 3);;(9, 4);1;5691
24;0.625;;(10, 3);MoveSouth;(9, 5);1;5692
24;0.625;;(10, 3);;(9, 5);1;5693
24;0.625;;(10, 3);MoveSouth;(9, 6);1;5694
24;0.625;;(10, 3);;(9, 6);1;5695
24;0.625;;(10, 3);MoveSouth;(9, 7);1;5696
24;0.625;;(10, 3);;(9, 7);1;5697
24;0.625;;(10, 3);MoveEast;(9, 7);1;5698
24;0.625;;(10, 3);;(9, 7);1;5699
24;0.625;;(10, 3);MoveEast;(9, 7);1;5700
24;0.625;;(10, 3);;(9, 7);1;5701
24;0.625;;(10, 3);MoveNorth;(9, 6);1;5702
24;0.625;;(10, 3);;(9, 6);1;5703
24;0.625;;(10, 3);;(9, 6);1;5704
24;0.625;;(10, 3);;(9, 6);1;5705
24;0.625;;(10, 3);MoveEast;(10, 6);1;5706
24;0.625;;(10, 3);;(10, 6);1;5707
24;0.625;;(10, 3);MoveEast;(10, 6);1;5708
24;0.625;;(10, 3);MoveEast;(10, 6);1;5709
24;0.625;;(10, 3);MoveEast;(10, 6);1;5710
24;0.625;;(10, 3);MoveEast;(10, 6);1;5711
24;0.625;;(10, 3);MoveEast;(10, 6);1;5712
24;0.625;;(10, 3);MoveEast;(11, 6);1;5713
24;0.625;;(10, 3);MoveEast;(11, 6);1;5714
24;0.625;;(10, 3);MoveEast;(11, 6);1;5715
24;0.625;;(10, 3);MoveEast;(11, 6);1;5716
24;0.625;;(10, 3);MoveEast;(11, 6);1;5717
24;0.625;;(10, 3);MoveEast;(11, 6);1;5718
24;0.625;;(10, 3);MoveEast;(12, 6);1;5719
24;0.625;;(10, 3);MoveEast;(12, 6);1;5720
24;0.625;;(10, 3);MoveEast;(12, 6);1;5721
24;0.625;;(10, 3);MoveEast;(12, 6);1;5722
24;0.625;;(10, 3);MoveEast;(12, 6);1;5723
24;0.625;;(10, 3);MoveEast;(12, 6);1;5724
24;0.625;;(10, 3);MoveEast;(13, 6);1;5725
24;0.625;;(10, 3);MoveEast;(14, 6);1;5726
24;0.625;;(10, 3);;(14, 6);1;5727
24;0.625;;(10, 3);MoveEast;(15, 6);1;5728
24;0.625;;(10, 3);;(15, 6);1;5729
24;0.625;;(10, 3);MoveEast;(16, 6);1;5730
24;0.625;;(10, 3);;(16, 6);1;5731
24;0.625;;(10, 3);MoveEast;(17, 6);1;5732
24;0.625;;(10, 3);;(17, 6);1;5733
24;0.625;;(10, 3);MoveEast;(18, 6);1;5734
24;0.625;;(10, 3);;(18, 6);1;5735
24;0.625;;(10, 3);MoveEast;(19, 6);1;5736
24;0.625;;(10, 3);;(19, 6);1;5737
24;0.625;;(10, 3);MoveEast;(19, 6);1;5738
24;0.625;;(10, 3);MoveEast;(19, 6);1;5739
24;0.625;;(10, 3);MoveEast;(19, 6);1;5740
24;0.625;;(10, 3);MoveEast;(19, 6);1;5741
24;0.625;;(10, 3);MoveEast;(19, 6);1;5742
24;0.625;;(10, 3);MoveEast;(20, 6);1;5743
24;0.625;;(10, 3);MoveEast;(21, 6);1;5744
24;0.625;;(10, 3);MoveEast;(22, 6);1;5745
24;0.625;;(10, 3);;(22, 6);1;5746
24;0.625;;(10, 3);MoveEast;(23, 6);1;5747
24;0.625;;(10, 3);;(23, 6);1;5748
24;0.625;;(10, 3);MoveEast;(23, 6);1;5749
24;0.625;;(10, 3);;(23, 6);1;5750
24;0.625;;(10, 3);MoveSouth;(23, 7);1;5751
24;0.625;;(10, 3);;(23, 7);1;5752
24;0.625;;(10, 3);;(23, 7);1;5753
24;0.625;;(10, 3);;(23, 7);1;5754
24;0.625;;(10, 3);MoveSouth;(23, 8);1;5755
24;0.625;;(10, 3);;(23, 8);1;5756
24;0.625;;(10, 3);;(23, 8);1;5757
24;0.625;;(10, 3);;(23, 8);1;5758
24;0.625;;(10, 3);;(23, 8);1;5759
24;0.625;;(10, 3);;(23, 8);1;5760
24;0.625;;(10, 3);;(23, 8);1;5761
24;0.625;;(10, 3);;(23, 8);1;5762
24;0.625;;(10, 3);;(23, 8);1;5763
24;0.625;;(10, 3);;(23, 8);1;5764
24;0.625;;(10, 3);;(23, 8);1;5765
24;0.625;;(10, 3);;(23, 8);1;5766
24;0.625;;(10, 3);;(23, 8);1;5767
24;0.625;;(10, 3);;(23, 8);1;5768
24;0.625;;(10, 3);;(23, 8);1;5769
24;0.625;;(10, 3);;(23, 8);1;5770
24;0.625;;(10, 3);;(23, 8);1;5771
24;0.625;;(10, 3);;(23, 8);1;5772
24;0.625;;(10, 3);;(23, 8);1;5773
24;0.625;;(10, 3);;(23, 8);1;5774
24;0.625;;(10, 3);;(23, 8);1;5775
24;0.625;;(10, 3);;(23, 8);1;5776
24;0.625;;(10, 3);;(23, 8);1;5777
24;0.625;;(10, 3);;(23, 8);1;5778
24;0.625;;(10, 3);;(23, 8);1;5779
24;0.625;;(10, 3);;(23, 8);1;5780
24;0.625;;(10, 3);;(23, 8);1;5781
24;0.625;;(10, 3);;(23, 8);1;5782
24;0.625;;(10, 3);;(23, 8);1;5783
24;0.625;;(10, 3);;(23, 8);1;5784
24;0.625;;(10, 3);;(23, 8);1;5785
24;0.625;;(10, 3);;(23, 8);1;5786
24;0.625;;(10, 3);;(23, 8);1;5787
24;0.625;;(10, 3);;(23, 8);1;5788
24;0.625;;(10, 3);;(23, 8);1;5789
24;0.625;;(10, 3);;(23, 8);1;5790
24;0.625;;(10, 3);;(23, 8);1;5791
24;0.625;;(10, 3);;(23, 8);1;5792
24;0.625;;(10, 3);;(23, 8);1;5793
24;0.625;;(10, 3);;(23, 8);1;5794
24;0.625;;(10, 3);;(23, 8);1;5795
24;0.625;;(10, 3);;(23, 8);1;5796
24;0.625;;(10, 3);;(23, 8);1;5797
24;0.625;;(10, 3);;(23, 8);1;5798
24;0.625;;(10, 3);;(23, 8);1;5799
30;0.75;;(23, 8);DropObjectTogether;(23, 8);1;5800
30;0.75;MoveWest;(23, 8);;(23, 8);1;5801
30;0.75;MoveWest;(23, 8);;(23, 8);1;5802
30;0.75;MoveWest;(23, 8);MoveWest;(22, 8);1;5803
30;0.75;MoveWest;(23, 8);;(22, 8);1;5804
30;0.75;MoveWest;(23, 8);;(22, 8);1;5805
30;0.75;MoveWest;(23, 8);;(22, 8);1;5806
30;0.75;MoveWest;(23, 8);;(22, 8);1;5807
30;0.75;MoveWest;(23, 8);MoveSouth;(22, 9);1;5808
30;0.75;MoveWest;(22, 8);;(22, 9);1;5809
30;0.75;MoveWest;(22, 8);;(22, 9);1;5810
30;0.75;MoveWest;(22, 8);;(22, 9);1;5811
30;0.75;MoveWest;(22, 8);MoveSouth;(22, 10);1;5812
30;0.75;MoveWest;(22, 8);;(22, 10);1;5813
30;0.75;MoveWest;(22, 8);MoveSouth;(22, 11);1;5814
30;0.75;MoveWest;(22, 8);;(22, 11);1;5815
30;0.75;MoveWest;(22, 8);;(22, 11);1;5816
30;0.75;MoveWest;(22, 8);MoveSouth;(22, 12);1;5817
30;0.75;MoveWest;(21, 8);;(22, 12);1;5818
30;0.75;MoveNorthWest;(21, 8);MoveSouth;(22, 13);1;5819
30;0.75;MoveNorthWest;(21, 8);;(22, 13);1;5820
30;0.75;MoveNorthWest;(21, 8);;(22, 13);1;5821
30;0.75;MoveNorthWest;(21, 8);MoveSouth;(22, 14);1;5822
30;0.75;MoveNorthWest;(21, 8);;(22, 14);1;5823
30;0.75;MoveNorthWest;(21, 8);;(22, 14);1;5824
30;0.75;MoveNorthWest;(21, 8);;(22, 14);1;5825
30;0.75;MoveNorthWest;(21, 8);;(22, 14);1;5826
30;0.75;MoveNorthWest;(20, 7);;(22, 14);1;5827
30;0.75;MoveWest;(20, 7);;(22, 14);1;5828
30;0.75;MoveWest;(20, 7);MoveEast;(23, 14);1;5829
30;0.75;MoveWest;(20, 7);;(23, 14);1;5830
30;0.75;MoveWest;(20, 7);;(23, 14);1;5831
30;0.75;MoveWest;(20, 7);;(23, 14);1;5832
30;0.75;MoveWest;(20, 7);;(23, 14);1;5833
30;0.75;MoveWest;(20, 7);;(23, 14);1;5834
30;0.75;MoveWest;(20, 7);MoveWest;(22, 14);1;5835
30;0.75;MoveWest;(19, 7);;(22, 14);1;5836
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5837
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5838
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5839
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5840
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5841
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5842
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5843
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5844
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5845
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5846
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5847
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5848
30;0.75;MoveNorthWest;(19, 7);;(22, 14);1;5849
30;0.75;MoveNorthWest;(18, 6);;(22, 14);1;5850
30;0.75;MoveWest;(18, 6);;(22, 14);1;5851
30;0.75;MoveWest;(18, 6);;(22, 14);1;5852
30;0.75;MoveWest;(18, 6);;(22, 14);1;5853
30;0.75;MoveWest;(18, 6);;(22, 14);1;5854
30;0.75;MoveWest;(18, 6);;(22, 14);1;5855
30;0.75;MoveWest;(18, 6);;(22, 14);1;5856
30;0.75;MoveWest;(18, 6);;(22, 14);1;5857
30;0.75;MoveWest;(18, 6);;(22, 14);1;5858
30;0.75;MoveWest;(17, 6);;(22, 14);1;5859
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5860
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5861
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5862
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5863
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5864
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5865
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5866
30;0.75;MoveNorthWest;(17, 6);;(22, 14);1;5867
30;0.75;MoveNorthWest;(16, 5);;(22, 14);1;5868
30;0.75;MoveWest;(16, 5);;(22, 14);1;5869
30;0.75;MoveWest;(16, 5);;(22, 14);1;5870
30;0.75;MoveWest;(16, 5);;(22, 14);1;5871
30;0.75;MoveWest;(16, 5);;(22, 14);1;5872
30;0.75;MoveWest;(16, 5);;(22, 14);1;5873
30;0.75;MoveWest;(16, 5);;(22, 14);1;5874
30;0.75;MoveWest;(16, 5);;(22, 14);1;5875
30;0.75;MoveWest;(16, 5);;(22, 14);1;5876
30;0.75;MoveWest;(15, 5);;(22, 14);1;5877
30;0.75;;(15, 5);;(22, 14);1;5878
30;0.75;;(15, 5);;(22, 14);1;5879
30;0.75;;(15, 5);;(22, 14);1;5880
30;0.75;;(15, 5);;(22, 14);1;5881
30;0.75;;(15, 5);;(22, 14);1;5882
30;0.75;;(15, 5);;(22, 14);1;5883
30;0.75;;(15, 5);;(22, 14);1;5884
30;0.75;;(15, 5);;(22, 14);1;5885
30;0.75;;(15, 5);;(22, 14);1;5886
30;0.75;;(15, 5);;(22, 14);1;5887
30;0.75;;(15, 5);;(22, 14);1;5888
30;0.75;;(15, 5);;(22, 14);1;5889
30;0.75;;(15, 5);;(22, 14);1;5890
30;0.75;;(15, 5);;(22, 14);1;5891
30;0.75;;(15, 5);;(22, 14);1;5892
30;0.75;;(15, 5);;(22, 14);1;5893
30;0.75;;(15, 5);;(22, 14);1;5894
30;0.75;;(15, 5);;(22, 14);1;5895
30;0.75;;(15, 5);;(22, 14);1;5896
30;0.75;;(15, 5);;(22, 14);1;5897
30;0.75;;(15, 5);;(22, 14);1;5898
30;0.75;;(15, 5);;(22, 14);1;5899
30;0.75;;(15, 5);;(22, 14);1;5900
30;0.75;;(15, 5);;(22, 14);1;5901
30;0.75;;(15, 5);;(22, 14);1;5902
30;0.75;;(15, 5);;(22, 14);1;5903
30;0.75;;(15, 5);;(22, 14);1;5904
30;0.75;;(15, 5);;(22, 14);1;5905
30;0.75;;(15, 5);;(22, 14);1;5906
30;0.75;;(15, 5);;(22, 14);1;5907
30;0.75;;(15, 5);;(22, 14);1;5908
30;0.75;;(15, 5);;(22, 14);1;5909
30;0.75;;(15, 5);;(22, 14);1;5910
30;0.75;;(15, 5);;(22, 14);1;5911
30;0.75;;(15, 5);;(22, 14);1;5912
30;0.75;;(15, 5);;(22, 14);1;5913
30;0.75;;(15, 5);;(22, 14);1;5914
30;0.75;;(15, 5);;(22, 14);1;5915
30;0.75;;(15, 5);;(22, 14);1;5916
30;0.75;;(15, 5);;(22, 14);1;5917
30;0.75;;(15, 5);;(22, 14);1;5918
30;0.75;;(15, 5);;(22, 14);1;5919
30;0.75;;(15, 5);;(22, 14);1;5920
30;0.75;;(15, 5);;(22, 14);1;5921
30;0.75;;(15, 5);;(22, 14);1;5922
30;0.75;;(15, 5);;(22, 14);1;5923
30;0.75;;(15, 5);MoveNorth;(22, 13);1;5924
30;0.75;;(15, 5);;(22, 13);1;5925
30;0.75;;(15, 5);MoveNorth;(22, 12);1;5926
30;0.75;;(15, 5);;(22, 12);1;5927
30;0.75;;(15, 5);MoveNorth;(22, 11);1;5928
30;0.75;;(15, 5);;(22, 11);1;5929
30;0.75;;(15, 5);MoveNorth;(22, 10);1;5930
30;0.75;;(15, 5);;(22, 10);1;5931
30;0.75;;(15, 5);MoveNorth;(22, 9);1;5932
30;0.75;;(15, 5);;(22, 9);1;5933
30;0.75;;(15, 5);MoveWest;(21, 9);1;5934
30;0.75;;(15, 5);;(21, 9);1;5935
30;0.75;;(15, 5);MoveWest;(20, 9);1;5936
30;0.75;;(15, 5);;(20, 9);1;5937
30;0.75;;(15, 5);;(20, 9);1;5938
30;0.75;;(15, 5);MoveNorth;(20, 8);1;5939
30;0.75;;(15, 5);;(20, 8);1;5940
30;0.75;;(15, 5);;(20, 8);1;5941
30;0.75;;(15, 5);;(20, 8);1;5942
30;0.75;;(15, 5);MoveNorth;(20, 7);1;5943
30;0.75;;(15, 5);;(20, 7);1;5944
30;0.75;;(15, 5);MoveNorth;(20, 6);1;5945
30;0.75;;(15, 5);;(20, 6);1;5946
30;0.75;;(15, 5);;(20, 6);1;5947
30;0.75;;(15, 5);;(20, 6);1;5948
30;0.75;;(15, 5);MoveWest;(19, 6);1;5949
30;0.75;;(15, 5);;(19, 6);1;5950
30;0.75;;(15, 5);;(19, 6);1;5951
30;0.75;;(15, 5);MoveWest;(19, 6);1;5952
30;0.75;;(15, 5);MoveWest;(19, 6);1;5953
30;0.75;;(15, 5);MoveWest;(19, 6);1;5954
30;0.75;;(15, 5);MoveWest;(19, 6);1;5955
30;0.75;;(15, 5);MoveWest;(19, 6);1;5956
30;0.75;;(15, 5);MoveWest;(18, 6);1;5957
30;0.75;;(15, 5);MoveWest;(17, 6);1;5958
30;0.75;;(15, 5);;(17, 6);1;5959
30;0.75;;(15, 5);;(17, 6);1;5960
30;0.75;;(15, 5);;(17, 6);1;5961
30;0.75;;(15, 5);MoveWest;(16, 6);1;5962
30;0.75;;(15, 5);;(16, 6);1;5963
30;0.75;;(15, 5);;(16, 6);1;5964
30;0.75;;(15, 5);;(16, 6);1;5965
30;0.75;;(15, 5);;(16, 6);1;5966
30;0.75;;(15, 5);;(16, 6);1;5967
30;0.75;;(15, 5);MoveWest;(15, 6);1;5968
30;0.75;;(15, 5);;(15, 6);1;5969
30;0.75;;(15, 5);;(15, 6);1;5970
30;0.75;;(15, 5);MoveNorth;(15, 5);1;5971
30;0.75;;(15, 5);;(15, 5);1;5972
30;0.75;;(15, 5);;(15, 5);1;5973
30;0.75;;(15, 5);;(15, 5);1;5974
30;0.75;;(15, 5);;(15, 5);1;5975
30;0.75;;(15, 5);;(15, 5);1;5976
30;0.75;;(15, 5);;(15, 5);1;5977
30;0.75;;(15, 5);;(15, 5);1;5978
30;0.75;;(15, 5);;(15, 5);1;5979
30;0.75;;(15, 5);;(15, 5);1;5980
30;0.75;;(15, 5);;(15, 5);1;5981
30;0.75;;(15, 5);;(15, 5);1;5982
30;0.75;;(15, 5);;(15, 5);1;5983
30;0.75;;(15, 5);;(15, 5);1;5984
30;0.75;;(15, 5);;(15, 5);1;5985
30;0.75;;(15, 5);;(15, 5);1;5986
30;0.75;;(15, 5);;(15, 5);1;5987
30;0.75;;(15, 5);;(15, 5);1;5988
30;0.75;;(15, 5);;(15, 5);1;5989
30;0.75;;(15, 5);;(15, 5);1;5990
30;0.75;;(15, 5);;(15, 5);1;5991
30;0.75;;(15, 5);;(15, 5);1;5992
30;0.75;;(15, 5);;(15, 5);1;5993
30;0.75;;(15, 5);;(15, 5);1;5994
30;0.75;;(15, 5);;(15, 5);1;5995
30;0.75;;(15, 5);;(15, 5);1;5996
30;0.75;;(15, 5);;(15, 5);1;5997
30;0.75;;(15, 5);;(15, 5);1;5998
30;0.75;;(15, 5);;(15, 5);1;5999
30;0.75;;(15, 5);;(15, 5);1;6000
30;0.75;;(15, 5);;(15, 5);1;6001
30;0.75;;(15, 5);;(15, 5);1;6002
30;0.75;;(15, 5);;(15, 5);1;6003
30;0.75;;(15, 5);;(15, 5);1;6004
30;0.75;;(15, 5);;(15, 5);1;6005
30;0.75;;(15, 5);;(15, 5);1;6006
30;0.75;;(15, 5);;(15, 5);1;6007
30;0.75;;(15, 5);;(15, 5);1;6008
30;0.75;;(15, 5);;(15, 5);1;6009
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6010
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6011
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6012
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6013
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6014
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6015
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6016
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6017
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6018
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6019
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6020
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6021
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6022
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6023
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6024
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6025
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6026
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6027
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6028
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6029
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6030
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6031
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6032
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6033
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6034
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6035
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6036
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6037
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6038
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6039
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6040
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6041
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6042
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6043
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6044
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6045
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6046
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6047
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6048
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6049
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6050
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6051
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6052
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6053
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6054
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6055
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6056
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6057
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6058
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6059
30;0.75;;(15, 5);RemoveObjectTogether;(15, 5);1;6060
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6061
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6062
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6063
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6064
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6065
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6066
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6067
30;0.75;MoveNorth;(15, 5);;(15, 5);1;6068
30;0.75;MoveNorth;(15, 4);MoveNorth;(15, 4);1;6069
30;0.75;MoveNorthWest;(15, 4);;(15, 4);1;6070
30;0.75;MoveNorthWest;(15, 4);;(15, 4);1;6071
30;0.75;MoveNorthWest;(15, 4);MoveNorth;(15, 3);1;6072
30;0.75;MoveNorthWest;(15, 4);;(15, 3);1;6073
30;0.75;MoveNorthWest;(15, 4);MoveNorth;(15, 2);1;6074
30;0.75;MoveNorthWest;(15, 4);;(15, 2);1;6075
30;0.75;MoveNorthWest;(15, 4);;(15, 2);1;6076
30;0.75;MoveNorthWest;(15, 4);MoveEast;(16, 2);1;6077
30;0.75;MoveNorthWest;(14, 3);;(16, 2);1;6078
30;0.75;MoveNorth;(14, 3);;(16, 2);1;6079
30;0.75;MoveNorth;(14, 3);;(16, 2);1;6080
30;0.75;MoveNorth;(14, 3);;(16, 2);1;6081
30;0.75;MoveNorth;(14, 3);;(16, 2);1;6082
30;0.75;MoveNorth;(14, 3);;(16, 2);1;6083
30;0.75;MoveNorth;(14, 3);MoveWest;(15, 2);1;6084
30;0.75;MoveNorth;(14, 3);;(15, 2);1;6085
30;0.75;MoveNorth;(14, 3);;(15, 2);1;6086
30;0.75;MoveNorth;(14, 2);;(15, 2);1;6087
30;0.75;MoveSouthEast;(14, 2);MoveSouth;(15, 3);1;6088
30;0.75;MoveSouthEast;(14, 2);;(15, 3);1;6089
30;0.75;MoveSouthEast;(14, 2);;(15, 3);1;6090
30;0.75;MoveSouthEast;(14, 2);MoveSouth;(15, 4);1;6091
30;0.75;MoveSouthEast;(14, 2);;(15, 4);1;6092
30;0.75;MoveSouthEast;(14, 2);;(15, 4);1;6093
30;0.75;MoveSouthEast;(14, 2);;(15, 4);1;6094
30;0.75;MoveSouthEast;(14, 2);;(15, 4);1;6095
30;0.75;MoveSouthEast;(15, 3);MoveSouth;(15, 5);1;6096
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6097
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6098
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6099
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6100
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6101
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6102
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6103
30;0.75;MoveNorthEast;(15, 3);;(15, 5);1;6104
30;0.75;MoveNorthEast;(16, 2);;(15, 5);1;6105
30;0.75;Idle;(16, 2);;(15, 5);1;6106
30;0.75;Idle;(16, 2);;(15, 5);1;6107
