score;completeness;rescuebot_action;rescuebot_location;albert_action;albert_location;world_nr;tick_nr
15;0.375;MoveSouthEast;(8, 14);;(9, 16);1;9341
15;0.375;MoveSouthEast;(8, 14);;(9, 16);1;9342
15;0.375;MoveSouthEast;(8, 14);;(9, 16);1;9343
15;0.375;MoveSouthEast;(9, 15);;(9, 16);1;9344
15;0.375;MoveNorthEast;(9, 15);;(9, 16);1;9345
15;0.375;MoveNorthEast;(9, 15);MoveNorth;(9, 15);1;9346
15;0.375;MoveNorthEast;(9, 15);;(9, 15);1;9347
15;0.375;MoveNorthEast;(9, 15);;(9, 15);1;9348
15;0.375;MoveNorthEast;(9, 15);;(9, 15);1;9349
15;0.375;MoveNorthEast;(9, 15);;(9, 15);1;9350
15;0.375;MoveNorthEast;(9, 15);;(9, 15);1;9351
15;0.375;MoveNorthEast;(9, 15);MoveNorth;(9, 14);1;9352
15;0.375;MoveNorthEast;(10, 14);;(9, 14);1;9353
15;0.375;;(10, 14);;(9, 14);1;9354
15;0.375;;(10, 14);;(9, 14);1;9355
15;0.375;;(10, 14);;(9, 14);1;9356
15;0.375;;(10, 14);;(9, 14);1;9357
15;0.375;;(10, 14);;(9, 14);1;9358
15;0.375;;(10, 14);;(9, 14);1;9359
15;0.375;;(10, 14);;(9, 14);1;9360
15;0.375;;(10, 14);MoveWest;(8, 14);1;9361
15;0.375;;(10, 14);;(8, 14);1;9362
15;0.375;;(10, 14);;(8, 14);1;9363
15;0.375;;(10, 14);;(8, 14);1;9364
15;0.375;;(10, 14);;(8, 14);1;9365
15;0.375;;(10, 14);;(8, 14);1;9366
15;0.375;;(10, 14);;(8, 14);1;9367
15;0.375;;(10, 14);;(8, 14);1;9368
15;0.375;;(10, 14);;(8, 14);1;9369
15;0.375;;(10, 14);;(8, 14);1;9370
15;0.375;;(10, 14);;(8, 14);1;9371
15;0.375;;(10, 14);;(8, 14);1;9372
15;0.375;;(10, 14);MoveSouth;(8, 15);1;9373
15;0.375;;(10, 14);;(8, 15);1;9374
15;0.375;;(10, 14);;(8, 15);1;9375
15;0.375;;(10, 14);;(8, 15);1;9376
15;0.375;;(10, 14);;(8, 15);1;9377
15;0.375;;(10, 14);;(8, 15);1;9378
15;0.375;;(10, 14);;(8, 15);1;9379
15;0.375;;(10, 14);;(8, 15);1;9380
15;0.375;;(10, 14);;(8, 15);1;9381
15;0.375;;(10, 14);;(8, 15);1;9382
15;0.375;;(10, 14);;(8, 15);1;9383
15;0.375;;(10, 14);;(8, 15);1;9384
15;0.375;;(10, 14);;(8, 15);1;9385
15;0.375;;(10, 14);;(8, 15);1;9386
15;0.375;;(10, 14);;(8, 15);1;9387
15;0.375;;(10, 14);;(8, 15);1;9388
15;0.375;;(10, 14);;(8, 15);1;9389
15;0.375;;(10, 14);;(8, 15);1;9390
15;0.375;;(10, 14);;(8, 15);1;9391
15;0.375;;(10, 14);;(8, 15);1;9392
15;0.375;;(10, 14);;(8, 15);1;9393
15;0.375;;(10, 14);;(8, 15);1;9394
15;0.375;;(10, 14);;(8, 15);1;9395
15;0.375;;(10, 14);;(8, 15);1;9396
15;0.375;;(10, 14);;(8, 15);1;9397
15;0.375;;(10, 14);;(8, 15);1;9398
15;0.375;;(10, 14);;(8, 15);1;9399
15;0.375;;(10, 14);;(8, 15);1;9400
15;0.375;;(10, 14);;(8, 15);1;9401
15;0.375;;(10, 14);;(8, 15);1;9402
15;0.375;;(10, 14);;(8, 15);1;9403
15;0.375;;(10, 14);;(8, 15);1;9404
15;0.375;;(10, 14);;(8, 15);1;9405
15;0.375;;(10, 14);;(8, 15);1;9406
15;0.375;;(10, 14);MoveSouth;(8, 15);1;9407
15;0.375;;(10, 14);;(8, 15);1;9408
15;0.375;;(10, 14);;(8, 15);1;9409
15;0.375;;(10, 14);;(8, 15);1;9410
15;0.375;;(10, 14);;(8, 15);1;9411
15;0.375;;(10, 14);;(8, 15);1;9412
15;0.375;;(10, 14);;(8, 15);1;9413
15;0.375;;(10, 14);;(8, 15);1;9414
15;0.375;;(10, 14);;(8, 15);1;9415
15;0.375;;(10, 14);;(8, 15);1;9416
15;0.375;;(10, 14);;(8, 15);1;9417
15;0.375;;(10, 14);;(8, 15);1;9418
15;0.375;;(10, 14);;(8, 15);1;9419
15;0.375;;(10, 14);;(8, 15);1;9420
15;0.375;;(10, 14);;(8, 15);1;9421
15;0.375;;(10, 14);;(8, 15);1;9422
15;0.375;;(10, 14);;(8, 15);1;9423
15;0.375;;(10, 14);;(8, 15);1;9424
15;0.375;;(10, 14);;(8, 15);1;9425
15;0.375;;(10, 14);;(8, 15);1;9426
15;0.375;;(10, 14);;(8, 15);1;9427
15;0.375;;(10, 14);;(8, 15);1;9428
15;0.375;;(10, 14);;(8, 15);1;9429
15;0.375;;(10, 14);;(8, 15);1;9430
15;0.375;;(10, 14);;(8, 15);1;9431
15;0.375;;(10, 14);;(8, 15);1;9432
15;0.375;Idle;(10, 14);;(8, 15);1;9433
15;0.375;Idle;(10, 14);;(8, 15);1;9434
15;0.375;Idle;(10, 14);;(8, 15);1;9435
15;0.375;Idle;(10, 14);;(8, 15);1;9436
15;0.375;Idle;(10, 14);;(8, 15);1;9437
15;0.375;Idle;(10, 14);;(8, 15);1;9438
15;0.375;Idle;(10, 14);;(8, 15);1;9439
15;0.375;Idle;(10, 14);;(8, 15);1;9440
15;0.375;Idle;(10, 14);;(8, 15);1;9441
15;0.375;Idle;(10, 14);;(8, 15);1;9442
15;0.375;Idle;(10, 14);;(8, 15);1;9443
15;0.375;Idle;(10, 14);;(8, 15);1;9444
15;0.375;Idle;(10, 14);;(8, 15);1;9445
15;0.375;Idle;(10, 14);;(8, 15);1;9446
15;0.375;Idle;(10, 14);;(8, 15);1;9447
15;0.375;Idle;(10, 14);;(8, 15);1;9448
15;0.375;Idle;(10, 14);;(8, 15);1;9449
15;0.375;Idle;(10, 14);;(8, 15);1;9450
15;0.375;Idle;(10, 14);;(8, 15);1;9451
15;0.375;Idle;(10, 14);;(8, 15);1;9452
15;0.375;Idle;(10, 14);MoveEast;(9, 15);1;9453
15;0.375;Idle;(10, 14);;(9, 15);1;9454
15;0.375;Idle;(10, 14);;(9, 15);1;9455
15;0.375;Idle;(10, 14);;(9, 15);1;9456
15;0.375;Idle;(10, 14);;(9, 15);1;9457
15;0.375;Idle;(10, 14);;(9, 15);1;9458
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9459
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9460
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9461
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9462
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9463
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9464
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9465
15;0.375;MoveSouth;(10, 14);;(9, 15);1;9466
15;0.375;MoveSouth;(10, 15);;(9, 15);1;9467
15;0.375;;(10, 15);;(9, 15);1;9468
15;0.375;;(10, 15);;(9, 15);1;9469
15;0.375;;(10, 15);;(9, 15);1;9470
15;0.375;;(10, 15);MoveEast;(10, 15);1;9471
15;0.375;;(10, 15);;(10, 15);1;9472
15;0.375;;(10, 15);;(10, 15);1;9473
15;0.375;;(10, 15);;(10, 15);1;9474
15;0.375;;(10, 15);;(10, 15);1;9475
15;0.375;;(10, 15);;(10, 15);1;9476
15;0.375;;(10, 15);;(10, 15);1;9477
15;0.375;;(10, 15);;(10, 15);1;9478
15;0.375;;(10, 15);;(10, 15);1;9479
15;0.375;;(10, 15);;(10, 15);1;9480
15;0.375;;(10, 15);;(10, 15);1;9481
15;0.375;;(10, 15);;(10, 15);1;9482
15;0.375;;(10, 15);;(10, 15);1;9483
15;0.375;;(10, 15);;(10, 15);1;9484
15;0.375;;(10, 15);;(10, 15);1;9485
15;0.375;;(10, 15);;(10, 15);1;9486
15;0.375;;(10, 15);;(10, 15);1;9487
15;0.375;;(10, 15);;(10, 15);1;9488
15;0.375;;(10, 15);;(10, 15);1;9489
15;0.375;;(10, 15);CarryObjectTogether;(10, 15);1;9490
15;0.375;;(10, 15);;(10, 15);1;9491
15;0.375;;(10, 15);;(10, 15);1;9492
15;0.375;;(10, 15);;(10, 15);1;9493
15;0.375;;(10, 15);;(10, 15);1;9494
15;0.375;;(10, 15);;(10, 15);1;9495
15;0.375;;(10, 15);;(10, 15);1;9496
15;0.375;;(10, 15);;(10, 15);1;9497
15;0.375;;(10, 15);;(10, 15);1;9498
15;0.375;;(10, 15);;(10, 15);1;9499
15;0.375;;(10, 15);;(10, 15);1;9500
15;0.375;;(10, 15);;(10, 15);1;9501
15;0.375;;(10, 15);;(10, 15);1;9502
15;0.375;;(10, 15);;(10, 15);1;9503
15;0.375;;(10, 15);;(10, 15);1;9504
15;0.375;;(10, 15);;(10, 15);1;9505
15;0.375;;(10, 15);MoveWest;(9, 15);1;9506
15;0.375;;(10, 15);;(9, 15);1;9507
15;0.375;;(10, 15);;(9, 15);1;9508
15;0.375;;(10, 15);;(9, 15);1;9509
15;0.375;;(10, 15);;(9, 15);1;9510
15;0.375;;(10, 15);;(9, 15);1;9511
15;0.375;;(10, 15);;(9, 15);1;9512
15;0.375;;(10, 15);;(9, 15);1;9513
15;0.375;;(10, 15);;(9, 15);1;9514
15;0.375;;(10, 15);;(9, 15);1;9515
15;0.375;;(10, 15);;(9, 15);1;9516
15;0.375;;(10, 15);;(9, 15);1;9517
15;0.375;;(10, 15);MoveSouth;(9, 16);1;9518
15;0.375;;(10, 15);MoveSouth;(9, 17);1;9519
15;0.375;;(10, 15);;(9, 17);1;9520
15;0.375;;(10, 15);;(9, 17);1;9521
15;0.375;;(10, 15);;(9, 17);1;9522
15;0.375;;(10, 15);;(9, 17);1;9523
15;0.375;;(10, 15);MoveSouth;(9, 18);1;9524
15;0.375;;(10, 15);;(9, 18);1;9525
15;0.375;;(10, 15);MoveSouth;(9, 18);1;9526
15;0.375;;(10, 15);;(9, 18);1;9527
15;0.375;;(10, 15);;(9, 18);1;9528
15;0.375;;(10, 15);;(9, 18);1;9529
15;0.375;;(10, 15);;(9, 18);1;9530
15;0.375;;(10, 15);;(9, 18);1;9531
15;0.375;;(10, 15);;(9, 18);1;9532
15;0.375;;(10, 15);MoveEast;(10, 18);1;9533
15;0.375;;(10, 15);;(10, 18);1;9534
15;0.375;;(10, 15);;(10, 18);1;9535
15;0.375;;(10, 15);;(10, 18);1;9536
15;0.375;;(10, 15);MoveEast;(10, 18);1;9537
15;0.375;;(10, 15);MoveEast;(10, 18);1;9538
15;0.375;;(10, 15);MoveEast;(10, 18);1;9539
15;0.375;;(10, 15);MoveEast;(10, 18);1;9540
15;0.375;;(10, 15);MoveEast;(10, 18);1;9541
15;0.375;;(10, 15);MoveEast;(11, 18);1;9542
15;0.375;;(10, 15);MoveEast;(11, 18);1;9543
15;0.375;;(10, 15);MoveEast;(11, 18);1;9544
15;0.375;;(10, 15);MoveEast;(11, 18);1;9545
15;0.375;;(10, 15);MoveEast;(11, 18);1;9546
15;0.375;;(10, 15);MoveEast;(11, 18);1;9547
15;0.375;;(10, 15);MoveEast;(12, 18);1;9548
15;0.375;;(10, 15);MoveEast;(12, 18);1;9549
15;0.375;;(10, 15);MoveEast;(12, 18);1;9550
15;0.375;;(10, 15);MoveEast;(12, 18);1;9551
15;0.375;;(10, 15);MoveEast;(12, 18);1;9552
15;0.375;;(10, 15);MoveEast;(12, 18);1;9553
15;0.375;;(10, 15);MoveEast;(13, 18);1;9554
15;0.375;;(10, 15);MoveEast;(13, 18);1;9555
15;0.375;;(10, 15);MoveEast;(13, 18);1;9556
15;0.375;;(10, 15);MoveEast;(13, 18);1;9557
15;0.375;;(10, 15);MoveEast;(13, 18);1;9558
15;0.375;;(10, 15);MoveEast;(13, 18);1;9559
15;0.375;;(10, 15);MoveEast;(14, 18);1;9560
15;0.375;;(10, 15);MoveEast;(14, 18);1;9561
15;0.375;;(10, 15);MoveEast;(14, 18);1;9562
15;0.375;;(10, 15);MoveEast;(14, 18);1;9563
15;0.375;;(10, 15);MoveEast;(14, 18);1;9564
15;0.375;;(10, 15);MoveEast;(14, 18);1;9565
15;0.375;;(10, 15);MoveEast;(15, 18);1;9566
15;0.375;;(10, 15);MoveEast;(16, 18);1;9567
15;0.375;;(10, 15);MoveEast;(17, 18);1;9568
15;0.375;;(10, 15);MoveEast;(18, 18);1;9569
15;0.375;;(10, 15);MoveEast;(19, 18);1;9570
15;0.375;;(10, 15);MoveEast;(20, 18);1;9571
15;0.375;;(10, 15);;(20, 18);1;9572
15;0.375;;(10, 15);MoveEast;(20, 18);1;9573
15;0.375;;(10, 15);MoveEast;(20, 18);1;9574
15;0.375;;(10, 15);MoveEast;(20, 18);1;9575
15;0.375;;(10, 15);MoveEast;(20, 18);1;9576
15;0.375;;(10, 15);MoveEast;(20, 18);1;9577
15;0.375;;(10, 15);MoveEast;(21, 18);1;9578
15;0.375;;(10, 15);MoveEast;(22, 18);1;9579
15;0.375;;(10, 15);MoveEast;(23, 18);1;9580
15;0.375;;(10, 15);;(23, 18);1;9581
15;0.375;;(10, 15);MoveEast;(23, 18);1;9582
15;0.375;;(10, 15);MoveEast;(23, 18);1;9583
15;0.375;;(10, 15);MoveEast;(23, 18);1;9584
15;0.375;;(10, 15);;(23, 18);1;9585
15;0.375;;(10, 15);;(23, 18);1;9586
15;0.375;;(10, 15);;(23, 18);1;9587
15;0.375;;(10, 15);;(23, 18);1;9588
15;0.375;;(10, 15);;(23, 18);1;9589
15;0.375;;(10, 15);;(23, 18);1;9590
15;0.375;;(10, 15);;(23, 18);1;9591
15;0.375;;(10, 15);;(23, 18);1;9592
15;0.375;;(10, 15);;(23, 18);1;9593
15;0.375;;(10, 15);;(23, 18);1;9594
15;0.375;;(10, 15);MoveEast;(23, 18);1;9595
15;0.375;;(10, 15);MoveEast;(23, 18);1;9596
15;0.375;;(10, 15);;(23, 18);1;9597
15;0.375;;(10, 15);MoveEast;(23, 18);1;9598
15;0.375;;(10, 15);MoveEast;(23, 18);1;9599
15;0.375;;(10, 15);;(23, 18);1;9600
15;0.375;;(10, 15);MoveEast;(23, 18);1;9601
15;0.375;;(10, 15);MoveEast;(23, 18);1;9602
15;0.375;;(10, 15);MoveEast;(23, 18);1;9603
15;0.375;;(10, 15);MoveEast;(23, 18);1;9604
15;0.375;;(10, 15);MoveEast;(23, 18);1;9605
15;0.375;;(10, 15);MoveEast;(23, 18);1;9606
15;0.375;;(10, 15);MoveEast;(23, 18);1;9607
15;0.375;;(10, 15);;(23, 18);1;9608
15;0.375;;(10, 15);;(23, 18);1;9609
15;0.375;;(10, 15);;(23, 18);1;9610
15;0.375;;(10, 15);;(23, 18);1;9611
15;0.375;;(10, 15);MoveNorth;(23, 17);1;9612
15;0.375;;(10, 15);MoveNorth;(23, 16);1;9613
15;0.375;;(10, 15);;(23, 16);1;9614
15;0.375;;(10, 15);;(23, 16);1;9615
15;0.375;;(10, 15);MoveNorth;(23, 15);1;9616
15;0.375;;(10, 15);;(23, 15);1;9617
15;0.375;;(10, 15);;(23, 15);1;9618
15;0.375;;(10, 15);;(23, 15);1;9619
15;0.375;;(10, 15);MoveNorth;(23, 14);1;9620
15;0.375;;(10, 15);MoveNorth;(23, 13);1;9621
15;0.375;;(10, 15);;(23, 13);1;9622
15;0.375;;(10, 15);MoveNorth;(23, 12);1;9623
15;0.375;;(10, 15);;(23, 12);1;9624
15;0.375;;(10, 15);;(23, 12);1;9625
15;0.375;;(10, 15);MoveNorth;(23, 11);1;9626
15;0.375;;(10, 15);;(23, 11);1;9627
15;0.375;;(10, 15);MoveNorth;(23, 10);1;9628
15;0.375;;(10, 15);;(23, 10);1;9629
15;0.375;;(10, 15);;(23, 10);1;9630
15;0.375;;(10, 15);;(23, 10);1;9631
15;0.375;;(10, 15);;(23, 10);1;9632
15;0.375;;(10, 15);;(23, 10);1;9633
15;0.375;;(10, 15);;(23, 10);1;9634
15;0.375;;(10, 15);;(23, 10);1;9635
15;0.375;;(10, 15);;(23, 10);1;9636
15;0.375;;(10, 15);;(23, 10);1;9637
15;0.375;;(10, 15);MoveNorth;(23, 9);1;9638
15;0.375;;(10, 15);;(23, 9);1;9639
15;0.375;;(10, 15);;(23, 9);1;9640
15;0.375;;(10, 15);;(23, 9);1;9641
15;0.375;;(10, 15);;(23, 9);1;9642
15;0.375;;(10, 15);;(23, 9);1;9643
15;0.375;;(10, 15);;(23, 9);1;9644
15;0.375;;(10, 15);;(23, 9);1;9645
15;0.375;;(10, 15);;(23, 9);1;9646
15;0.375;;(10, 15);;(23, 9);1;9647
15;0.375;;(10, 15);;(23, 9);1;9648
15;0.375;;(10, 15);;(23, 9);1;9649
15;0.375;;(10, 15);;(23, 9);1;9650
15;0.375;;(10, 15);;(23, 9);1;9651
15;0.375;;(10, 15);;(23, 9);1;9652
15;0.375;;(10, 15);;(23, 9);1;9653
15;0.375;;(10, 15);;(23, 9);1;9654
15;0.375;;(10, 15);;(23, 9);1;9655
15;0.375;;(10, 15);;(23, 9);1;9656
15;0.375;;(10, 15);;(23, 9);1;9657
15;0.375;;(10, 15);;(23, 9);1;9658
15;0.375;;(10, 15);;(23, 9);1;9659
15;0.375;;(10, 15);;(23, 9);1;9660
15;0.375;;(10, 15);;(23, 9);1;9661
15;0.375;;(10, 15);;(23, 9);1;9662
15;0.375;;(10, 15);;(23, 9);1;9663
15;0.375;;(10, 15);;(23, 9);1;9664
15;0.375;;(10, 15);;(23, 9);1;9665
15;0.375;;(10, 15);RemoveObjectTogether;(23, 9);1;9666
15;0.375;;(10, 15);;(23, 9);1;9667
15;0.375;;(10, 15);;(23, 9);1;9668
15;0.375;;(10, 15);;(23, 9);1;9669
15;0.375;;(10, 15);;(23, 9);1;9670
15;0.375;;(10, 15);;(23, 9);1;9671
15;0.375;;(10, 15);;(23, 9);1;9672
15;0.375;;(10, 15);;(23, 9);1;9673
15;0.375;;(10, 15);;(23, 9);1;9674
15;0.375;;(10, 15);;(23, 9);1;9675
15;0.375;;(10, 15);;(23, 9);1;9676
15;0.375;;(10, 15);;(23, 9);1;9677
15;0.375;;(10, 15);;(23, 9);1;9678
15;0.375;;(10, 15);;(23, 9);1;9679
21;0.5;;(23, 9);DropObjectTogether;(23, 9);1;9680
21;0.5;;(23, 9);;(23, 9);1;9681
21;0.5;;(23, 9);;(23, 9);1;9682
21;0.5;;(23, 9);;(23, 9);1;9683
21;0.5;;(23, 9);;(23, 9);1;9684
21;0.5;;(23, 9);;(23, 9);1;9685
21;0.5;;(23, 9);;(23, 9);1;9686
21;0.5;;(23, 9);;(23, 9);1;9687
21;0.5;;(23, 9);;(23, 9);1;9688
21;0.5;;(23, 9);;(23, 9);1;9689
21;0.5;;(23, 9);;(23, 9);1;9690
21;0.5;;(23, 9);;(23, 9);1;9691
21;0.5;;(23, 9);;(23, 9);1;9692
21;0.5;;(23, 9);;(23, 9);1;9693
21;0.5;;(23, 9);;(23, 9);1;9694
21;0.5;;(23, 9);;(23, 9);1;9695
21;0.5;;(23, 9);;(23, 9);1;9696
21;0.5;;(23, 9);;(23, 9);1;9697
21;0.5;;(23, 9);;(23, 9);1;9698
21;0.5;;(23, 9);;(23, 9);1;9699
21;0.5;;(23, 9);MoveSouth;(23, 10);1;9700
21;0.5;;(23, 9);;(23, 10);1;9701
21;0.5;;(23, 9);;(23, 10);1;9702
21;0.5;;(23, 9);;(23, 10);1;9703
21;0.5;;(23, 9);;(23, 10);1;9704
21;0.5;;(23, 9);;(23, 10);1;9705
21;0.5;;(23, 9);;(23, 10);1;9706
21;0.5;;(23, 9);;(23, 10);1;9707
21;0.5;;(23, 9);;(23, 10);1;9708
21;0.5;;(23, 9);;(23, 10);1;9709
21;0.5;;(23, 9);;(23, 10);1;9710
21;0.5;;(23, 9);MoveSouth;(23, 11);1;9711
21;0.5;;(23, 9);;(23, 11);1;9712
21;0.5;;(23, 9);;(23, 11);1;9713
21;0.5;;(23, 9);;(23, 11);1;9714
21;0.5;;(23, 9);;(23, 11);1;9715
21;0.5;;(23, 9);;(23, 11);1;9716
21;0.5;;(23, 9);;(23, 11);1;9717
21;0.5;;(23, 9);;(23, 11);1;9718
21;0.5;;(23, 9);;(23, 11);1;9719
21;0.5;;(23, 9);;(23, 11);1;9720
21;0.5;;(23, 9);MoveSouth;(23, 12);1;9721
21;0.5;;(23, 9);;(23, 12);1;9722
21;0.5;;(23, 9);;(23, 12);1;9723
21;0.5;;(23, 9);;(23, 12);1;9724
21;0.5;;(23, 9);;(23, 12);1;9725
21;0.5;;(23, 9);;(23, 12);1;9726
21;0.5;;(23, 9);;(23, 12);1;9727
21;0.5;;(23, 9);;(23, 12);1;9728
21;0.5;;(23, 9);;(23, 12);1;9729
21;0.5;;(23, 9);MoveWest;(22, 12);1;9730
21;0.5;;(23, 9);;(22, 12);1;9731
21;0.5;;(23, 9);;(22, 12);1;9732
21;0.5;;(23, 9);;(22, 12);1;9733
21;0.5;;(23, 9);;(22, 12);1;9734
21;0.5;;(23, 9);;(22, 12);1;9735
21;0.5;;(23, 9);;(22, 12);1;9736
21;0.5;;(23, 9);;(22, 12);1;9737
21;0.5;;(23, 9);;(22, 12);1;9738
21;0.5;;(23, 9);;(22, 12);1;9739
21;0.5;;(23, 9);;(22, 12);1;9740
21;0.5;;(23, 9);;(22, 12);1;9741
21;0.5;;(23, 9);;(22, 12);1;9742
21;0.5;;(23, 9);;(22, 12);1;9743
21;0.5;;(23, 9);;(22, 12);1;9744
21;0.5;;(23, 9);;(22, 12);1;9745
21;0.5;;(23, 9);;(22, 12);1;9746
21;0.5;;(23, 9);;(22, 12);1;9747
21;0.5;;(23, 9);;(22, 12);1;9748
21;0.5;;(23, 9);;(22, 12);1;9749
21;0.5;;(23, 9);;(22, 12);1;9750
21;0.5;;(23, 9);;(22, 12);1;9751
21;0.5;;(23, 9);;(22, 12);1;9752
21;0.5;;(23, 9);;(22, 12);1;9753
21;0.5;;(23, 9);;(22, 12);1;9754
21;0.5;;(23, 9);;(22, 12);1;9755
21;0.5;;(23, 9);;(22, 12);1;9756
21;0.5;;(23, 9);;(22, 12);1;9757
21;0.5;;(23, 9);;(22, 12);1;9758
21;0.5;;(23, 9);;(22, 12);1;9759
21;0.5;;(23, 9);;(22, 12);1;9760
21;0.5;;(23, 9);;(22, 12);1;9761
21;0.5;;(23, 9);;(22, 12);1;9762
21;0.5;;(23, 9);;(22, 12);1;9763
21;0.5;;(23, 9);;(22, 12);1;9764
21;0.5;;(23, 9);;(22, 12);1;9765
21;0.5;;(23, 9);;(22, 12);1;9766
21;0.5;;(23, 9);;(22, 12);1;9767
21;0.5;;(23, 9);;(22, 12);1;9768
21;0.5;;(23, 9);;(22, 12);1;9769
21;0.5;;(23, 9);;(22, 12);1;9770
21;0.5;;(23, 9);;(22, 12);1;9771
21;0.5;;(23, 9);;(22, 12);1;9772
21;0.5;;(23, 9);;(22, 12);1;9773
21;0.5;;(23, 9);;(22, 12);1;9774
21;0.5;;(23, 9);;(22, 12);1;9775
21;0.5;;(23, 9);;(22, 12);1;9776
21;0.5;;(23, 9);;(22, 12);1;9777
21;0.5;;(23, 9);;(22, 12);1;9778
21;0.5;;(23, 9);;(22, 12);1;9779
21;0.5;;(23, 9);;(22, 12);1;9780
21;0.5;;(23, 9);;(22, 12);1;9781
21;0.5;;(23, 9);;(22, 12);1;9782
21;0.5;;(23, 9);MoveWest;(21, 12);1;9783
21;0.5;;(23, 9);;(21, 12);1;9784
21;0.5;;(23, 9);;(21, 12);1;9785
21;0.5;;(23, 9);;(21, 12);1;9786
21;0.5;;(23, 9);;(21, 12);1;9787
21;0.5;;(23, 9);MoveWest;(20, 12);1;9788
21;0.5;;(23, 9);;(20, 12);1;9789
21;0.5;;(23, 9);;(20, 12);1;9790
21;0.5;;(23, 9);MoveWest;(19, 12);1;9791
21;0.5;;(23, 9);MoveWest;(18, 12);1;9792
21;0.5;;(23, 9);;(18, 12);1;9793
21;0.5;;(23, 9);;(18, 12);1;9794
21;0.5;;(23, 9);MoveWest;(18, 12);1;9795
21;0.5;;(23, 9);MoveWest;(18, 12);1;9796
21;0.5;;(23, 9);MoveWest;(18, 12);1;9797
21;0.5;;(23, 9);MoveWest;(18, 12);1;9798
21;0.5;;(23, 9);MoveWest;(18, 12);1;9799
21;0.5;;(23, 9);MoveWest;(17, 12);1;9800
21;0.5;;(23, 9);;(17, 12);1;9801
21;0.5;;(23, 9);;(17, 12);1;9802
21;0.5;;(23, 9);;(17, 12);1;9803
21;0.5;;(23, 9);;(17, 12);1;9804
21;0.5;;(23, 9);;(17, 12);1;9805
21;0.5;;(23, 9);;(17, 12);1;9806
21;0.5;;(23, 9);;(17, 12);1;9807
21;0.5;;(23, 9);;(17, 12);1;9808
21;0.5;;(23, 9);;(17, 12);1;9809
21;0.5;;(23, 9);;(17, 12);1;9810
21;0.5;;(23, 9);;(17, 12);1;9811
21;0.5;;(23, 9);;(17, 12);1;9812
21;0.5;;(23, 9);;(17, 12);1;9813
21;0.5;;(23, 9);;(17, 12);1;9814
21;0.5;;(23, 9);;(17, 12);1;9815
21;0.5;;(23, 9);;(17, 12);1;9816
21;0.5;;(23, 9);;(17, 12);1;9817
21;0.5;;(23, 9);;(17, 12);1;9818
21;0.5;;(23, 9);;(17, 12);1;9819
21;0.5;;(23, 9);;(17, 12);1;9820
21;0.5;;(23, 9);;(17, 12);1;9821
21;0.5;;(23, 9);;(17, 12);1;9822
21;0.5;;(23, 9);;(17, 12);1;9823
21;0.5;;(23, 9);;(17, 12);1;9824
21;0.5;;(23, 9);;(17, 12);1;9825
21;0.5;;(23, 9);;(17, 12);1;9826
21;0.5;;(23, 9);;(17, 12);1;9827
21;0.5;;(23, 9);;(17, 12);1;9828
21;0.5;;(23, 9);;(17, 12);1;9829
21;0.5;;(23, 9);;(17, 12);1;9830
21;0.5;;(23, 9);;(17, 12);1;9831
21;0.5;;(23, 9);;(17, 12);1;9832
21;0.5;;(23, 9);;(17, 12);1;9833
21;0.5;;(23, 9);;(17, 12);1;9834
21;0.5;;(23, 9);;(17, 12);1;9835
21;0.5;;(23, 9);;(17, 12);1;9836
21;0.5;;(23, 9);;(17, 12);1;9837
21;0.5;;(23, 9);;(17, 12);1;9838
21;0.5;;(23, 9);MoveWest;(16, 12);1;9839
21;0.5;;(23, 9);;(16, 12);1;9840
21;0.5;;(23, 9);;(16, 12);1;9841
21;0.5;;(23, 9);MoveWest;(15, 12);1;9842
21;0.5;;(23, 9);;(15, 12);1;9843
21;0.5;;(23, 9);;(15, 12);1;9844
21;0.5;;(23, 9);;(15, 12);1;9845
21;0.5;;(23, 9);MoveWest;(14, 12);1;9846
21;0.5;;(23, 9);MoveWest;(13, 12);1;9847
21;0.5;;(23, 9);;(13, 12);1;9848
21;0.5;;(23, 9);;(13, 12);1;9849
21;0.5;;(23, 9);;(13, 12);1;9850
21;0.5;;(23, 9);;(13, 12);1;9851
21;0.5;;(23, 9);MoveWest;(12, 12);1;9852
21;0.5;;(23, 9);;(12, 12);1;9853
21;0.5;;(23, 9);MoveWest;(11, 12);1;9854
21;0.5;;(23, 9);;(11, 12);1;9855
21;0.5;;(23, 9);;(11, 12);1;9856
21;0.5;;(23, 9);;(11, 12);1;9857
21;0.5;;(23, 9);;(11, 12);1;9858
21;0.5;;(23, 9);;(11, 12);1;9859
21;0.5;;(23, 9);MoveWest;(11, 12);1;9860
21;0.5;;(23, 9);MoveWest;(11, 12);1;9861
21;0.5;;(23, 9);MoveWest;(11, 12);1;9862
21;0.5;;(23, 9);MoveWest;(11, 12);1;9863
21;0.5;;(23, 9);MoveWest;(11, 12);1;9864
21;0.5;;(23, 9);MoveWest;(10, 12);1;9865
