score;completeness;rescuebot_action;rescuebot_location;hxyzym_action;hxyzym_location;world_nr;tick_nr
27;0.625;MoveWest;(12, 17);;(9, 18);1;3834
27;0.625;MoveWest;(12, 17);;(9, 18);1;3835
27;0.625;MoveWest;(12, 17);;(9, 18);1;3836
27;0.625;MoveWest;(12, 17);;(9, 18);1;3837
27;0.625;MoveWest;(12, 17);;(9, 18);1;3838
27;0.625;MoveWest;(12, 17);;(9, 18);1;3839
27;0.625;MoveWest;(12, 17);;(9, 18);1;3840
27;0.625;MoveWest;(12, 17);;(9, 18);1;3841
27;0.625;MoveWest;(12, 17);;(9, 18);1;3842
27;0.625;MoveWest;(11, 17);;(9, 18);1;3843
27;0.625;MoveWest;(11, 17);;(9, 18);1;3844
27;0.625;MoveWest;(11, 17);;(9, 18);1;3845
27;0.625;MoveWest;(11, 17);;(9, 18);1;3846
27;0.625;MoveWest;(11, 17);;(9, 18);1;3847
27;0.625;MoveWest;(11, 17);;(9, 18);1;3848
27;0.625;MoveWest;(11, 17);;(9, 18);1;3849
27;0.625;MoveWest;(11, 17);;(9, 18);1;3850
27;0.625;MoveWest;(11, 17);;(9, 18);1;3851
27;0.625;MoveWest;(10, 17);;(9, 18);1;3852
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3853
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3854
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3855
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3856
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3857
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3858
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3859
27;0.625;MoveSouthWest;(10, 17);;(9, 18);1;3860
27;0.625;MoveSouthWest;(9, 18);;(9, 18);1;3861
27;0.625;;(9, 18);;(9, 18);1;3862
27;0.625;;(9, 18);;(9, 18);1;3863
27;0.625;;(9, 18);;(9, 18);1;3864
27;0.625;;(9, 18);;(9, 18);1;3865
27;0.625;;(9, 18);;(9, 18);1;3866
27;0.625;;(9, 18);;(9, 18);1;3867
27;0.625;;(9, 18);;(9, 18);1;3868
27;0.625;;(9, 18);;(9, 18);1;3869
27;0.625;;(9, 18);;(9, 18);1;3870
27;0.625;;(9, 18);;(9, 18);1;3871
27;0.625;;(9, 18);;(9, 18);1;3872
27;0.625;;(9, 18);;(9, 18);1;3873
27;0.625;;(9, 18);;(9, 18);1;3874
27;0.625;;(9, 18);;(9, 18);1;3875
27;0.625;;(9, 18);;(9, 18);1;3876
27;0.625;;(9, 18);;(9, 18);1;3877
27;0.625;;(9, 18);;(9, 18);1;3878
27;0.625;;(9, 18);;(9, 18);1;3879
27;0.625;;(9, 18);;(9, 18);1;3880
27;0.625;;(9, 18);;(9, 18);1;3881
27;0.625;;(9, 18);;(9, 18);1;3882
27;0.625;;(9, 18);;(9, 18);1;3883
27;0.625;;(9, 18);;(9, 18);1;3884
27;0.625;;(9, 18);;(9, 18);1;3885
27;0.625;;(9, 18);;(9, 18);1;3886
27;0.625;;(9, 18);;(9, 18);1;3887
27;0.625;;(9, 18);;(9, 18);1;3888
27;0.625;;(9, 18);;(9, 18);1;3889
27;0.625;;(9, 18);;(9, 18);1;3890
27;0.625;;(9, 18);;(9, 18);1;3891
27;0.625;;(9, 18);;(9, 18);1;3892
27;0.625;;(9, 18);;(9, 18);1;3893
27;0.625;;(9, 18);;(9, 18);1;3894
27;0.625;;(9, 18);;(9, 18);1;3895
27;0.625;;(9, 18);;(9, 18);1;3896
27;0.625;;(9, 18);;(9, 18);1;3897
27;0.625;;(9, 18);;(9, 18);1;3898
27;0.625;;(9, 18);;(9, 18);1;3899
27;0.625;;(9, 18);;(9, 18);1;3900
27;0.625;;(9, 18);;(9, 18);1;3901
27;0.625;;(9, 18);;(9, 18);1;3902
27;0.625;;(9, 18);;(9, 18);1;3903
27;0.625;;(9, 18);;(9, 18);1;3904
27;0.625;;(9, 18);;(9, 18);1;3905
27;0.625;;(9, 18);;(9, 18);1;3906
27;0.625;;(9, 18);;(9, 18);1;3907
27;0.625;;(9, 18);;(9, 18);1;3908
27;0.625;;(9, 18);;(9, 18);1;3909
27;0.625;;(9, 18);;(9, 18);1;3910
27;0.625;;(9, 18);;(9, 18);1;3911
27;0.625;;(9, 18);;(9, 18);1;3912
27;0.625;;(9, 18);;(9, 18);1;3913
27;0.625;;(9, 18);;(9, 18);1;3914
27;0.625;;(9, 18);;(9, 18);1;3915
27;0.625;;(9, 18);;(9, 18);1;3916
27;0.625;;(9, 18);;(9, 18);1;3917
27;0.625;;(9, 18);;(9, 18);1;3918
27;0.625;;(9, 18);;(9, 18);1;3919
27;0.625;;(9, 18);;(9, 18);1;3920
27;0.625;;(9, 18);;(9, 18);1;3921
27;0.625;;(9, 18);;(9, 18);1;3922
27;0.625;;(9, 18);;(9, 18);1;3923
27;0.625;;(9, 18);;(9, 18);1;3924
27;0.625;;(9, 18);;(9, 18);1;3925
27;0.625;;(9, 18);;(9, 18);1;3926
27;0.625;;(9, 18);;(9, 18);1;3927
27;0.625;;(9, 18);;(9, 18);1;3928
27;0.625;;(9, 18);;(9, 18);1;3929
27;0.625;;(9, 18);;(9, 18);1;3930
27;0.625;;(9, 18);;(9, 18);1;3931
27;0.625;;(9, 18);;(9, 18);1;3932
27;0.625;;(9, 18);;(9, 18);1;3933
27;0.625;;(9, 18);;(9, 18);1;3934
27;0.625;;(9, 18);;(9, 18);1;3935
27;0.625;;(9, 18);;(9, 18);1;3936
27;0.625;;(9, 18);;(9, 18);1;3937
27;0.625;;(9, 18);;(9, 18);1;3938
27;0.625;;(9, 18);DropObjectTogether;(9, 18);1;3939
27;0.625;;(9, 18);;(9, 18);1;3940
27;0.625;;(9, 18);;(9, 18);1;3941
27;0.625;;(9, 18);;(9, 18);1;3942
27;0.625;;(9, 18);;(9, 18);1;3943
27;0.625;;(9, 18);;(9, 18);1;3944
27;0.625;;(9, 18);;(9, 18);1;3945
27;0.625;;(9, 18);;(9, 18);1;3946
27;0.625;;(9, 18);;(9, 18);1;3947
27;0.625;;(9, 18);;(9, 18);1;3948
27;0.625;;(9, 18);;(9, 18);1;3949
27;0.625;;(9, 18);;(9, 18);1;3950
27;0.625;;(9, 18);;(9, 18);1;3951
27;0.625;;(9, 18);;(9, 18);1;3952
27;0.625;;(9, 18);;(9, 18);1;3953
27;0.625;;(9, 18);;(9, 18);1;3954
27;0.625;;(9, 18);;(9, 18);1;3955
27;0.625;;(9, 18);;(9, 18);1;3956
27;0.625;;(9, 18);;(9, 18);1;3957
27;0.625;;(9, 18);;(9, 18);1;3958
27;0.625;;(9, 18);;(9, 18);1;3959
27;0.625;;(9, 18);;(9, 18);1;3960
27;0.625;;(9, 18);;(9, 18);1;3961
27;0.625;;(9, 18);;(9, 18);1;3962
27;0.625;;(9, 18);;(9, 18);1;3963
27;0.625;;(9, 18);;(9, 18);1;3964
27;0.625;;(9, 18);;(9, 18);1;3965
27;0.625;;(9, 18);;(9, 18);1;3966
27;0.625;;(9, 18);;(9, 18);1;3967
27;0.625;;(9, 18);;(9, 18);1;3968
27;0.625;;(9, 18);;(9, 18);1;3969
27;0.625;;(9, 18);;(9, 18);1;3970
27;0.625;;(9, 18);;(9, 18);1;3971
27;0.625;;(9, 18);;(9, 18);1;3972
27;0.625;;(9, 18);;(9, 18);1;3973
27;0.625;;(9, 18);;(9, 18);1;3974
27;0.625;;(9, 18);;(9, 18);1;3975
27;0.625;;(9, 18);;(9, 18);1;3976
27;0.625;;(9, 18);DropObjectTogether;(9, 18);1;3977
27;0.625;;(9, 18);;(9, 18);1;3978
27;0.625;;(9, 18);;(9, 18);1;3979
27;0.625;;(9, 18);;(9, 18);1;3980
27;0.625;;(9, 18);;(9, 18);1;3981
27;0.625;;(9, 18);;(9, 18);1;3982
27;0.625;;(9, 18);;(9, 18);1;3983
27;0.625;;(9, 18);;(9, 18);1;3984
27;0.625;;(9, 18);;(9, 18);1;3985
27;0.625;;(9, 18);;(9, 18);1;3986
27;0.625;;(9, 18);;(9, 18);1;3987
27;0.625;;(9, 18);;(9, 18);1;3988
27;0.625;;(9, 18);;(9, 18);1;3989
27;0.625;;(9, 18);;(9, 18);1;3990
27;0.625;;(9, 18);;(9, 18);1;3991
27;0.625;;(9, 18);;(9, 18);1;3992
27;0.625;;(9, 18);;(9, 18);1;3993
27;0.625;;(9, 18);;(9, 18);1;3994
27;0.625;;(9, 18);;(9, 18);1;3995
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;3996
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;3997
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;3998
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;3999
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4000
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4001
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4002
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4003
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4004
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4005
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4006
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4007
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4008
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4009
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4010
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4011
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4012
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4013
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4014
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4015
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4016
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4017
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4018
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4019
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4020
27;0.625;;(9, 18);RemoveObjectTogether;(9, 18);1;4021
27;0.625;MoveSouth;(9, 18);;(9, 18);1;4022
27;0.625;MoveSouth;(9, 18);;(9, 18);1;4023
27;0.625;MoveSouth;(9, 18);;(9, 18);1;4024
27;0.625;MoveSouth;(9, 18);;(9, 18);1;4025
27;0.625;MoveSouth;(9, 18);;(9, 18);1;4026
27;0.625;MoveSouth;(9, 18);MoveSouth;(9, 19);1;4027
27;0.625;MoveSouth;(9, 18);;(9, 19);1;4028
27;0.625;MoveSouth;(9, 18);MoveSouth;(9, 20);1;4029
27;0.625;MoveSouth;(9, 19);;(9, 20);1;4030
27;0.625;MoveSouthWest;(9, 19);;(9, 20);1;4031
27;0.625;MoveSouthWest;(9, 19);;(9, 20);1;4032
27;0.625;MoveSouthWest;(9, 19);;(9, 20);1;4033
27;0.625;MoveSouthWest;(9, 19);;(9, 20);1;4034
27;0.625;MoveSouthWest;(9, 19);MoveSouth;(9, 21);1;4035
27;0.625;MoveSouthWest;(9, 19);;(9, 21);1;4036
27;0.625;MoveSouthWest;(9, 19);;(9, 21);1;4037
27;0.625;MoveSouthWest;(9, 19);;(9, 21);1;4038
27;0.625;MoveSouthWest;(8, 20);;(9, 21);1;4039
27;0.625;MoveSouthEast;(8, 20);MoveNorth;(9, 20);1;4040
27;0.625;MoveSouthEast;(8, 20);;(9, 20);1;4041
27;0.625;MoveSouthEast;(8, 20);MoveNorth;(9, 19);1;4042
27;0.625;MoveSouthEast;(8, 20);;(9, 19);1;4043
27;0.625;MoveSouthEast;(8, 20);;(9, 19);1;4044
27;0.625;MoveSouthEast;(8, 20);MoveNorth;(9, 18);1;4045
27;0.625;MoveSouthEast;(8, 20);;(9, 18);1;4046
27;0.625;MoveSouthEast;(8, 20);;(9, 18);1;4047
27;0.625;MoveSouthEast;(9, 21);;(9, 18);1;4048
27;0.625;MoveNorthEast;(9, 21);MoveEast;(10, 18);1;4049
27;0.625;MoveNorthEast;(9, 21);;(10, 18);1;4050
27;0.625;MoveNorthEast;(9, 21);MoveEast;(10, 18);1;4051
27;0.625;MoveNorthEast;(9, 21);MoveEast;(10, 18);1;4052
27;0.625;MoveNorthEast;(9, 21);MoveEast;(10, 18);1;4053
27;0.625;MoveNorthEast;(9, 21);MoveEast;(10, 18);1;4054
27;0.625;MoveNorthEast;(9, 21);MoveEast;(10, 18);1;4055
27;0.625;MoveNorthEast;(9, 21);MoveEast;(11, 18);1;4056
27;0.625;MoveNorthEast;(10, 20);MoveEast;(11, 18);1;4057
27;0.625;Idle;(10, 20);MoveEast;(11, 18);1;4058
27;0.625;Idle;(10, 20);MoveEast;(11, 18);1;4059
27;0.625;Idle;(10, 20);MoveEast;(11, 18);1;4060
27;0.625;Idle;(10, 20);MoveEast;(11, 18);1;4061
27;0.625;Idle;(10, 20);MoveEast;(12, 18);1;4062
27;0.625;Idle;(10, 20);;(12, 18);1;4063
27;0.625;Idle;(10, 20);;(12, 18);1;4064
27;0.625;Idle;(10, 20);MoveEast;(12, 18);1;4065
27;0.625;Idle;(10, 20);MoveEast;(12, 18);1;4066
27;0.625;Idle;(10, 20);MoveEast;(12, 18);1;4067
27;0.625;Idle;(10, 20);MoveEast;(12, 18);1;4068
27;0.625;Idle;(10, 20);MoveEast;(12, 18);1;4069
27;0.625;Idle;(10, 20);MoveEast;(13, 18);1;4070
27;0.625;Idle;(10, 20);;(13, 18);1;4071
27;0.625;Idle;(10, 20);;(13, 18);1;4072
27;0.625;Idle;(10, 20);;(13, 18);1;4073
27;0.625;Idle;(10, 20);;(13, 18);1;4074
27;0.625;Idle;(10, 20);;(13, 18);1;4075
27;0.625;Idle;(10, 20);;(13, 18);1;4076
27;0.625;Idle;(10, 20);MoveEast;(13, 18);1;4077
27;0.625;Idle;(10, 20);MoveEast;(13, 18);1;4078
27;0.625;Idle;(10, 20);MoveEast;(13, 18);1;4079
27;0.625;Idle;(10, 20);MoveEast;(13, 18);1;4080
27;0.625;Idle;(10, 20);MoveEast;(13, 18);1;4081
27;0.625;Idle;(10, 20);MoveEast;(14, 18);1;4082
27;0.625;Idle;(10, 20);MoveNorth;(14, 18);1;4083
27;0.625;MoveNorthWest;(10, 20);MoveNorth;(14, 18);1;4084
27;0.625;MoveNorthWest;(10, 20);MoveNorth;(14, 18);1;4085
27;0.625;MoveNorthWest;(10, 20);MoveNorth;(14, 18);1;4086
27;0.625;MoveNorthWest;(10, 20);MoveNorth;(14, 18);1;4087
27;0.625;MoveNorthWest;(10, 20);MoveNorth;(14, 17);1;4088
27;0.625;MoveNorthWest;(10, 20);MoveEast;(14, 17);1;4089
27;0.625;MoveNorthWest;(10, 20);MoveEast;(14, 17);1;4090
27;0.625;MoveNorthWest;(10, 20);MoveEast;(14, 17);1;4091
27;0.625;MoveNorthWest;(9, 19);MoveEast;(14, 17);1;4092
27;0.625;MoveNorthEast;(9, 19);MoveEast;(14, 17);1;4093
27;0.625;MoveNorthEast;(9, 19);MoveEast;(15, 17);1;4094
27;0.625;MoveNorthEast;(9, 19);MoveEast;(16, 17);1;4095
27;0.625;MoveNorthEast;(9, 19);;(16, 17);1;4096
27;0.625;MoveNorthEast;(9, 19);;(16, 17);1;4097
27;0.625;MoveNorthEast;(9, 19);MoveSouth;(16, 17);1;4098
27;0.625;MoveNorthEast;(9, 19);MoveSouth;(16, 17);1;4099
27;0.625;MoveNorthEast;(9, 19);MoveSouth;(16, 17);1;4100
27;0.625;MoveNorthEast;(10, 18);MoveSouth;(16, 17);1;4101
27;0.625;MoveEast;(10, 18);MoveSouth;(16, 17);1;4102
27;0.625;MoveEast;(10, 18);MoveSouth;(16, 18);1;4103
27;0.625;MoveEast;(10, 18);MoveWest;(15, 18);1;4104
27;0.625;MoveEast;(10, 18);;(15, 18);1;4105
27;0.625;MoveEast;(10, 18);;(15, 18);1;4106
27;0.625;MoveEast;(10, 18);;(15, 18);1;4107
27;0.625;MoveEast;(10, 18);MoveSouth;(15, 18);1;4108
27;0.625;MoveEast;(10, 18);;(15, 18);1;4109
27;0.625;MoveEast;(10, 18);;(15, 18);1;4110
27;0.625;MoveEast;(10, 18);;(15, 18);1;4111
27;0.625;MoveEast;(10, 18);;(15, 18);1;4112
27;0.625;MoveEast;(10, 18);;(15, 18);1;4113
27;0.625;MoveEast;(10, 18);MoveEast;(16, 18);1;4114
27;0.625;MoveEast;(11, 18);;(16, 18);1;4115
27;0.625;MoveEast;(11, 18);;(16, 18);1;4116
27;0.625;MoveEast;(11, 18);;(16, 18);1;4117
27;0.625;MoveEast;(11, 18);;(16, 18);1;4118
27;0.625;MoveEast;(11, 18);;(16, 18);1;4119
27;0.625;MoveEast;(11, 18);MoveWest;(15, 18);1;4120
27;0.625;MoveEast;(11, 18);;(15, 18);1;4121
27;0.625;MoveEast;(11, 18);;(15, 18);1;4122
27;0.625;MoveEast;(11, 18);;(15, 18);1;4123
27;0.625;MoveEast;(11, 18);;(15, 18);1;4124
27;0.625;MoveEast;(11, 18);;(15, 18);1;4125
27;0.625;MoveEast;(11, 18);;(15, 18);1;4126
27;0.625;MoveEast;(11, 18);;(15, 18);1;4127
27;0.625;MoveEast;(11, 18);;(15, 18);1;4128
27;0.625;MoveEast;(12, 18);;(15, 18);1;4129
27;0.625;MoveEast;(12, 18);;(15, 18);1;4130
27;0.625;MoveEast;(12, 18);;(15, 18);1;4131
27;0.625;MoveEast;(12, 18);;(15, 18);1;4132
27;0.625;MoveEast;(12, 18);;(15, 18);1;4133
27;0.625;MoveEast;(12, 18);;(15, 18);1;4134
27;0.625;MoveEast;(12, 18);;(15, 18);1;4135
27;0.625;MoveEast;(12, 18);;(15, 18);1;4136
27;0.625;MoveEast;(12, 18);;(15, 18);1;4137
27;0.625;MoveEast;(12, 18);;(15, 18);1;4138
27;0.625;MoveEast;(12, 18);;(15, 18);1;4139
27;0.625;MoveEast;(12, 18);;(15, 18);1;4140
27;0.625;MoveEast;(12, 18);;(15, 18);1;4141
27;0.625;MoveEast;(12, 18);;(15, 18);1;4142
27;0.625;MoveEast;(13, 18);;(15, 18);1;4143
27;0.625;MoveEast;(13, 18);;(15, 18);1;4144
27;0.625;MoveEast;(13, 18);;(15, 18);1;4145
27;0.625;MoveEast;(13, 18);;(15, 18);1;4146
27;0.625;MoveEast;(13, 18);;(15, 18);1;4147
27;0.625;MoveEast;(13, 18);;(15, 18);1;4148
27;0.625;MoveEast;(13, 18);;(15, 18);1;4149
27;0.625;MoveEast;(13, 18);;(15, 18);1;4150
27;0.625;MoveEast;(13, 18);;(15, 18);1;4151
27;0.625;MoveEast;(13, 18);;(15, 18);1;4152
27;0.625;MoveEast;(13, 18);;(15, 18);1;4153
27;0.625;MoveEast;(13, 18);;(15, 18);1;4154
27;0.625;MoveEast;(13, 18);;(15, 18);1;4155
27;0.625;MoveEast;(13, 18);;(15, 18);1;4156
27;0.625;MoveEast;(14, 18);;(15, 18);1;4157
27;0.625;MoveEast;(14, 18);;(15, 18);1;4158
27;0.625;MoveEast;(14, 18);;(15, 18);1;4159
27;0.625;MoveEast;(14, 18);;(15, 18);1;4160
27;0.625;MoveEast;(14, 18);;(15, 18);1;4161
27;0.625;MoveEast;(14, 18);;(15, 18);1;4162
27;0.625;MoveEast;(14, 18);;(15, 18);1;4163
27;0.625;MoveEast;(14, 18);;(15, 18);1;4164
27;0.625;MoveEast;(14, 18);;(15, 18);1;4165
27;0.625;MoveEast;(14, 18);;(15, 18);1;4166
27;0.625;MoveEast;(14, 18);;(15, 18);1;4167
27;0.625;MoveEast;(14, 18);;(15, 18);1;4168
27;0.625;MoveEast;(14, 18);;(15, 18);1;4169
27;0.625;MoveEast;(14, 18);;(15, 18);1;4170
27;0.625;MoveEast;(15, 18);;(15, 18);1;4171
27;0.625;;(15, 18);;(15, 18);1;4172
27;0.625;;(15, 18);;(15, 18);1;4173
27;0.625;;(15, 18);;(15, 18);1;4174
27;0.625;;(15, 18);;(15, 18);1;4175
27;0.625;;(15, 18);;(15, 18);1;4176
27;0.625;;(15, 18);;(15, 18);1;4177
27;0.625;;(15, 18);;(15, 18);1;4178
27;0.625;;(15, 18);;(15, 18);1;4179
27;0.625;;(15, 18);;(15, 18);1;4180
27;0.625;;(15, 18);;(15, 18);1;4181
27;0.625;;(15, 18);;(15, 18);1;4182
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4183
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4184
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4185
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4186
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4187
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4188
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4189
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4190
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4191
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4192
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4193
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4194
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4195
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4196
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4197
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4198
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4199
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4200
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4201
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4202
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4203
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4204
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4205
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4206
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4207
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4208
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4209
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4210
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4211
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4212
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4213
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4214
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4215
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4216
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4217
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4218
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4219
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4220
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4221
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4222
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4223
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4224
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4225
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4226
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4227
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4228
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4229
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4230
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4231
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4232
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4233
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4234
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4235
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4236
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4237
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4238
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4239
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4240
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4241
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4242
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4243
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4244
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4245
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4246
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4247
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4248
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4249
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4250
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4251
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4252
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4253
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4254
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4255
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4256
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4257
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4258
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4259
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4260
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4261
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4262
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4263
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4264
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4265
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4266
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4267
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4268
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4269
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4270
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4271
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4272
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4273
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4274
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4275
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4276
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4277
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4278
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4279
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4280
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4281
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4282
27;0.625;RemoveObject;(15, 18);;(15, 18);1;4283
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4284
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4285
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4286
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4287
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4288
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4289
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4290
27;0.625;MoveSouth;(15, 18);;(15, 18);1;4291
27;0.625;MoveSouth;(15, 19);;(15, 18);1;4292
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4293
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4294
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4295
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4296
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4297
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4298
27;0.625;MoveSouthWest;(15, 19);;(15, 18);1;4299
