score;completeness;rescuebot_action;rescuebot_location;caiwocaonima_action;caiwocaonima_location;world_nr;tick_nr
30;0.75;Idle;(4, 8);;(20, 5);1;9555
30;0.75;Idle;(4, 8);;(20, 5);1;9556
30;0.75;Idle;(4, 8);;(20, 5);1;9557
30;0.75;Idle;(4, 8);;(20, 5);1;9558
30;0.75;Idle;(4, 8);;(20, 5);1;9559
30;0.75;Idle;(4, 8);;(20, 5);1;9560
30;0.75;Idle;(4, 8);;(20, 5);1;9561
30;0.75;Idle;(4, 8);;(20, 5);1;9562
30;0.75;Idle;(4, 8);;(20, 5);1;9563
30;0.75;Idle;(4, 8);;(20, 5);1;9564
30;0.75;Idle;(4, 8);;(20, 5);1;9565
30;0.75;Idle;(4, 8);;(20, 5);1;9566
30;0.75;Idle;(4, 8);;(20, 5);1;9567
30;0.75;Idle;(4, 8);;(20, 5);1;9568
30;0.75;Idle;(4, 8);;(20, 5);1;9569
30;0.75;Idle;(4, 8);;(20, 5);1;9570
30;0.75;Idle;(4, 8);;(20, 5);1;9571
30;0.75;Idle;(4, 8);;(20, 5);1;9572
30;0.75;Idle;(4, 8);;(20, 5);1;9573
30;0.75;Idle;(4, 8);;(20, 5);1;9574
30;0.75;Idle;(4, 8);;(20, 5);1;9575
30;0.75;Idle;(4, 8);;(20, 5);1;9576
30;0.75;Idle;(4, 8);;(20, 5);1;9577
30;0.75;Idle;(4, 8);;(20, 5);1;9578
30;0.75;Idle;(4, 8);;(20, 5);1;9579
30;0.75;Idle;(4, 8);;(20, 5);1;9580
30;0.75;Idle;(4, 8);;(20, 5);1;9581
30;0.75;Idle;(4, 8);;(20, 5);1;9582
30;0.75;Idle;(4, 8);;(20, 5);1;9583
30;0.75;Idle;(4, 8);;(20, 5);1;9584
30;0.75;Idle;(4, 8);;(20, 5);1;9585
30;0.75;Idle;(4, 8);;(20, 5);1;9586
30;0.75;Idle;(4, 8);;(20, 5);1;9587
30;0.75;Idle;(4, 8);;(20, 5);1;9588
30;0.75;Idle;(4, 8);;(20, 5);1;9589
30;0.75;Idle;(4, 8);;(20, 5);1;9590
30;0.75;Idle;(4, 8);;(20, 5);1;9591
30;0.75;Idle;(4, 8);;(20, 5);1;9592
30;0.75;Idle;(4, 8);;(20, 5);1;9593
30;0.75;Idle;(4, 8);;(20, 5);1;9594
30;0.75;Idle;(4, 8);;(20, 5);1;9595
30;0.75;Idle;(4, 8);;(20, 5);1;9596
30;0.75;Idle;(4, 8);;(20, 5);1;9597
30;0.75;Idle;(4, 8);;(20, 5);1;9598
30;0.75;Idle;(4, 8);;(20, 5);1;9599
30;0.75;Idle;(4, 8);;(20, 5);1;9600
30;0.75;Idle;(4, 8);;(20, 5);1;9601
30;0.75;Idle;(4, 8);;(20, 5);1;9602
30;0.75;Idle;(4, 8);;(20, 5);1;9603
30;0.75;Idle;(4, 8);;(20, 5);1;9604
30;0.75;Idle;(4, 8);;(20, 5);1;9605
30;0.75;Idle;(4, 8);;(20, 5);1;9606
30;0.75;Idle;(4, 8);;(20, 5);1;9607
30;0.75;Idle;(4, 8);;(20, 5);1;9608
30;0.75;Idle;(4, 8);;(20, 5);1;9609
30;0.75;Idle;(4, 8);;(20, 5);1;9610
30;0.75;Idle;(4, 8);;(20, 5);1;9611
30;0.75;Idle;(4, 8);;(20, 5);1;9612
30;0.75;Idle;(4, 8);;(20, 5);1;9613
30;0.75;Idle;(4, 8);;(20, 5);1;9614
30;0.75;Idle;(4, 8);;(20, 5);1;9615
30;0.75;Idle;(4, 8);;(20, 5);1;9616
30;0.75;Idle;(4, 8);;(20, 5);1;9617
30;0.75;Idle;(4, 8);;(20, 5);1;9618
30;0.75;Idle;(4, 8);;(20, 5);1;9619
30;0.75;Idle;(4, 8);;(20, 5);1;9620
30;0.75;Idle;(4, 8);;(20, 5);1;9621
30;0.75;Idle;(4, 8);;(20, 5);1;9622
30;0.75;Idle;(4, 8);;(20, 5);1;9623
30;0.75;Idle;(4, 8);;(20, 5);1;9624
30;0.75;Idle;(4, 8);;(20, 5);1;9625
30;0.75;Idle;(4, 8);;(20, 5);1;9626
30;0.75;Idle;(4, 8);;(20, 5);1;9627
30;0.75;Idle;(4, 8);;(20, 5);1;9628
30;0.75;Idle;(4, 8);;(20, 5);1;9629
30;0.75;Idle;(4, 8);;(20, 5);1;9630
30;0.75;Idle;(4, 8);;(20, 5);1;9631
30;0.75;Idle;(4, 8);;(20, 5);1;9632
30;0.75;Idle;(4, 8);;(20, 5);1;9633
30;0.75;Idle;(4, 8);;(20, 5);1;9634
30;0.75;Idle;(4, 8);;(20, 5);1;9635
30;0.75;Idle;(4, 8);;(20, 5);1;9636
30;0.75;Idle;(4, 8);;(20, 5);1;9637
30;0.75;Idle;(4, 8);;(20, 5);1;9638
30;0.75;Idle;(4, 8);;(20, 5);1;9639
30;0.75;Idle;(4, 8);;(20, 5);1;9640
30;0.75;Idle;(4, 8);;(20, 5);1;9641
30;0.75;Idle;(4, 8);;(20, 5);1;9642
30;0.75;Idle;(4, 8);;(20, 5);1;9643
30;0.75;Idle;(4, 8);;(20, 5);1;9644
30;0.75;Idle;(4, 8);;(20, 5);1;9645
30;0.75;Idle;(4, 8);;(20, 5);1;9646
30;0.75;Idle;(4, 8);;(20, 5);1;9647
30;0.75;Idle;(4, 8);;(20, 5);1;9648
30;0.75;Idle;(4, 8);;(20, 5);1;9649
30;0.75;Idle;(4, 8);;(20, 5);1;9650
30;0.75;Idle;(4, 8);;(20, 5);1;9651
30;0.75;Idle;(4, 8);;(20, 5);1;9652
30;0.75;Idle;(4, 8);;(20, 5);1;9653
30;0.75;Idle;(4, 8);;(20, 5);1;9654
30;0.75;Idle;(4, 8);;(20, 5);1;9655
30;0.75;Idle;(4, 8);;(20, 5);1;9656
30;0.75;Idle;(4, 8);;(20, 5);1;9657
30;0.75;Idle;(4, 8);;(20, 5);1;9658
30;0.75;Idle;(4, 8);;(20, 5);1;9659
30;0.75;Idle;(4, 8);;(20, 5);1;9660
30;0.75;Idle;(4, 8);;(20, 5);1;9661
30;0.75;Idle;(4, 8);;(20, 5);1;9662
30;0.75;Idle;(4, 8);;(20, 5);1;9663
30;0.75;Idle;(4, 8);;(20, 5);1;9664
30;0.75;Idle;(4, 8);;(20, 5);1;9665
30;0.75;Idle;(4, 8);;(20, 5);1;9666
30;0.75;Idle;(4, 8);;(20, 5);1;9667
30;0.75;Idle;(4, 8);;(20, 5);1;9668
30;0.75;Idle;(4, 8);;(20, 5);1;9669
30;0.75;Idle;(4, 8);;(20, 5);1;9670
30;0.75;Idle;(4, 8);;(20, 5);1;9671
30;0.75;Idle;(4, 8);;(20, 5);1;9672
30;0.75;Idle;(4, 8);;(20, 5);1;9673
30;0.75;Idle;(4, 8);;(20, 5);1;9674
30;0.75;Idle;(4, 8);;(20, 5);1;9675
30;0.75;Idle;(4, 8);;(20, 5);1;9676
30;0.75;Idle;(4, 8);;(20, 5);1;9677
30;0.75;Idle;(4, 8);;(20, 5);1;9678
30;0.75;Idle;(4, 8);;(20, 5);1;9679
30;0.75;Idle;(4, 8);;(20, 5);1;9680
30;0.75;Idle;(4, 8);;(20, 5);1;9681
30;0.75;Idle;(4, 8);;(20, 5);1;9682
30;0.75;Idle;(4, 8);;(20, 5);1;9683
30;0.75;Idle;(4, 8);;(20, 5);1;9684
30;0.75;Idle;(4, 8);;(20, 5);1;9685
30;0.75;Idle;(4, 8);;(20, 5);1;9686
30;0.75;Idle;(4, 8);;(20, 5);1;9687
30;0.75;Idle;(4, 8);;(20, 5);1;9688
30;0.75;Idle;(4, 8);;(20, 5);1;9689
30;0.75;Idle;(4, 8);;(20, 5);1;9690
30;0.75;Idle;(4, 8);;(20, 5);1;9691
30;0.75;Idle;(4, 8);;(20, 5);1;9692
30;0.75;Idle;(4, 8);;(20, 5);1;9693
30;0.75;Idle;(4, 8);;(20, 5);1;9694
30;0.75;Idle;(4, 8);;(20, 5);1;9695
30;0.75;Idle;(4, 8);;(20, 5);1;9696
30;0.75;Idle;(4, 8);;(20, 5);1;9697
30;0.75;Idle;(4, 8);;(20, 5);1;9698
30;0.75;Idle;(4, 8);;(20, 5);1;9699
30;0.75;Idle;(4, 8);;(20, 5);1;9700
30;0.75;Idle;(4, 8);;(20, 5);1;9701
30;0.75;Idle;(4, 8);;(20, 5);1;9702
30;0.75;Idle;(4, 8);;(20, 5);1;9703
30;0.75;Idle;(4, 8);;(20, 5);1;9704
30;0.75;Idle;(4, 8);;(20, 5);1;9705
30;0.75;Idle;(4, 8);;(20, 5);1;9706
30;0.75;Idle;(4, 8);;(20, 5);1;9707
30;0.75;Idle;(4, 8);;(20, 5);1;9708
30;0.75;Idle;(4, 8);;(20, 5);1;9709
30;0.75;Idle;(4, 8);;(20, 5);1;9710
30;0.75;Idle;(4, 8);;(20, 5);1;9711
30;0.75;Idle;(4, 8);;(20, 5);1;9712
30;0.75;Idle;(4, 8);;(20, 5);1;9713
30;0.75;Idle;(4, 8);;(20, 5);1;9714
30;0.75;Idle;(4, 8);;(20, 5);1;9715
30;0.75;Idle;(4, 8);;(20, 5);1;9716
30;0.75;Idle;(4, 8);;(20, 5);1;9717
30;0.75;Idle;(4, 8);;(20, 5);1;9718
30;0.75;Idle;(4, 8);;(20, 5);1;9719
30;0.75;Idle;(4, 8);;(20, 5);1;9720
30;0.75;Idle;(4, 8);;(20, 5);1;9721
30;0.75;Idle;(4, 8);;(20, 5);1;9722
30;0.75;Idle;(4, 8);;(20, 5);1;9723
30;0.75;Idle;(4, 8);;(20, 5);1;9724
30;0.75;Idle;(4, 8);;(20, 5);1;9725
30;0.75;Idle;(4, 8);;(20, 5);1;9726
30;0.75;Idle;(4, 8);;(20, 5);1;9727
30;0.75;Idle;(4, 8);;(20, 5);1;9728
30;0.75;Idle;(4, 8);;(20, 5);1;9729
30;0.75;Idle;(4, 8);;(20, 5);1;9730
30;0.75;Idle;(4, 8);;(20, 5);1;9731
30;0.75;Idle;(4, 8);;(20, 5);1;9732
30;0.75;Idle;(4, 8);;(20, 5);1;9733
30;0.75;Idle;(4, 8);;(20, 5);1;9734
30;0.75;Idle;(4, 8);;(20, 5);1;9735
30;0.75;Idle;(4, 8);;(20, 5);1;9736
30;0.75;Idle;(4, 8);;(20, 5);1;9737
30;0.75;Idle;(4, 8);;(20, 5);1;9738
30;0.75;Idle;(4, 8);;(20, 5);1;9739
30;0.75;Idle;(4, 8);;(20, 5);1;9740
30;0.75;Idle;(4, 8);;(20, 5);1;9741
30;0.75;Idle;(4, 8);;(20, 5);1;9742
30;0.75;Idle;(4, 8);;(20, 5);1;9743
30;0.75;Idle;(4, 8);;(20, 5);1;9744
30;0.75;Idle;(4, 8);;(20, 5);1;9745
30;0.75;Idle;(4, 8);;(20, 5);1;9746
30;0.75;Idle;(4, 8);;(20, 5);1;9747
30;0.75;Idle;(4, 8);;(20, 5);1;9748
30;0.75;Idle;(4, 8);;(20, 5);1;9749
30;0.75;Idle;(4, 8);;(20, 5);1;9750
30;0.75;Idle;(4, 8);;(20, 5);1;9751
30;0.75;Idle;(4, 8);;(20, 5);1;9752
30;0.75;Idle;(4, 8);;(20, 5);1;9753
30;0.75;Idle;(4, 8);;(20, 5);1;9754
30;0.75;Idle;(4, 8);;(20, 5);1;9755
30;0.75;Idle;(4, 8);;(20, 5);1;9756
30;0.75;Idle;(4, 8);;(20, 5);1;9757
30;0.75;Idle;(4, 8);;(20, 5);1;9758
30;0.75;Idle;(4, 8);;(20, 5);1;9759
30;0.75;Idle;(4, 8);;(20, 5);1;9760
30;0.75;Idle;(4, 8);;(20, 5);1;9761
30;0.75;Idle;(4, 8);;(20, 5);1;9762
30;0.75;Idle;(4, 8);;(20, 5);1;9763
30;0.75;Idle;(4, 8);;(20, 5);1;9764
30;0.75;Idle;(4, 8);;(20, 5);1;9765
30;0.75;Idle;(4, 8);;(20, 5);1;9766
30;0.75;Idle;(4, 8);;(20, 5);1;9767
30;0.75;Idle;(4, 8);;(20, 5);1;9768
30;0.75;Idle;(4, 8);;(20, 5);1;9769
30;0.75;Idle;(4, 8);;(20, 5);1;9770
30;0.75;Idle;(4, 8);;(20, 5);1;9771
30;0.75;Idle;(4, 8);;(20, 5);1;9772
30;0.75;Idle;(4, 8);;(20, 5);1;9773
30;0.75;Idle;(4, 8);;(20, 5);1;9774
30;0.75;Idle;(4, 8);;(20, 5);1;9775
30;0.75;Idle;(4, 8);;(20, 5);1;9776
30;0.75;Idle;(4, 8);;(20, 5);1;9777
30;0.75;Idle;(4, 8);;(20, 5);1;9778
30;0.75;Idle;(4, 8);;(20, 5);1;9779
30;0.75;Idle;(4, 8);;(20, 5);1;9780
30;0.75;Idle;(4, 8);;(20, 5);1;9781
30;0.75;Idle;(4, 8);;(20, 5);1;9782
30;0.75;Idle;(4, 8);;(20, 5);1;9783
30;0.75;Idle;(4, 8);;(20, 5);1;9784
30;0.75;Idle;(4, 8);;(20, 5);1;9785
30;0.75;Idle;(4, 8);;(20, 5);1;9786
30;0.75;Idle;(4, 8);;(20, 5);1;9787
30;0.75;Idle;(4, 8);;(20, 5);1;9788
30;0.75;Idle;(4, 8);;(20, 5);1;9789
30;0.75;Idle;(4, 8);;(20, 5);1;9790
30;0.75;Idle;(4, 8);;(20, 5);1;9791
30;0.75;Idle;(4, 8);;(20, 5);1;9792
30;0.75;Idle;(4, 8);;(20, 5);1;9793
30;0.75;Idle;(4, 8);;(20, 5);1;9794
30;0.75;Idle;(4, 8);;(20, 5);1;9795
30;0.75;Idle;(4, 8);;(20, 5);1;9796
30;0.75;Idle;(4, 8);;(20, 5);1;9797
30;0.75;Idle;(4, 8);;(20, 5);1;9798
30;0.75;Idle;(4, 8);;(20, 5);1;9799
30;0.75;Idle;(4, 8);;(20, 5);1;9800
30;0.75;Idle;(4, 8);;(20, 5);1;9801
30;0.75;Idle;(4, 8);;(20, 5);1;9802
30;0.75;Idle;(4, 8);;(20, 5);1;9803
30;0.75;Idle;(4, 8);;(20, 5);1;9804
30;0.75;Idle;(4, 8);;(20, 5);1;9805
30;0.75;Idle;(4, 8);;(20, 5);1;9806
30;0.75;Idle;(4, 8);;(20, 5);1;9807
30;0.75;Idle;(4, 8);;(20, 5);1;9808
30;0.75;Idle;(4, 8);;(20, 5);1;9809
30;0.75;Idle;(4, 8);;(20, 5);1;9810
30;0.75;Idle;(4, 8);;(20, 5);1;9811
30;0.75;Idle;(4, 8);;(20, 5);1;9812
30;0.75;Idle;(4, 8);;(20, 5);1;9813
30;0.75;Idle;(4, 8);;(20, 5);1;9814
30;0.75;Idle;(4, 8);;(20, 5);1;9815
30;0.75;Idle;(4, 8);;(20, 5);1;9816
30;0.75;Idle;(4, 8);;(20, 5);1;9817
30;0.75;Idle;(4, 8);;(20, 5);1;9818
30;0.75;Idle;(4, 8);;(20, 5);1;9819
30;0.75;Idle;(4, 8);;(20, 5);1;9820
30;0.75;Idle;(4, 8);;(20, 5);1;9821
30;0.75;Idle;(4, 8);;(20, 5);1;9822
30;0.75;Idle;(4, 8);;(20, 5);1;9823
30;0.75;Idle;(4, 8);;(20, 5);1;9824
30;0.75;Idle;(4, 8);;(20, 5);1;9825
30;0.75;Idle;(4, 8);;(20, 5);1;9826
30;0.75;Idle;(4, 8);;(20, 5);1;9827
30;0.75;Idle;(4, 8);;(20, 5);1;9828
30;0.75;Idle;(4, 8);;(20, 5);1;9829
30;0.75;Idle;(4, 8);;(20, 5);1;9830
30;0.75;Idle;(4, 8);;(20, 5);1;9831
30;0.75;Idle;(4, 8);;(20, 5);1;9832
30;0.75;Idle;(4, 8);;(20, 5);1;9833
30;0.75;Idle;(4, 8);;(20, 5);1;9834
30;0.75;Idle;(4, 8);;(20, 5);1;9835
30;0.75;Idle;(4, 8);;(20, 5);1;9836
30;0.75;Idle;(4, 8);;(20, 5);1;9837
30;0.75;Idle;(4, 8);;(20, 5);1;9838
30;0.75;Idle;(4, 8);;(20, 5);1;9839
30;0.75;Idle;(4, 8);;(20, 5);1;9840
30;0.75;Idle;(4, 8);;(20, 5);1;9841
30;0.75;Idle;(4, 8);;(20, 5);1;9842
30;0.75;Idle;(4, 8);;(20, 5);1;9843
30;0.75;Idle;(4, 8);;(20, 5);1;9844
30;0.75;Idle;(4, 8);;(20, 5);1;9845
30;0.75;Idle;(4, 8);;(20, 5);1;9846
30;0.75;Idle;(4, 8);;(20, 5);1;9847
30;0.75;Idle;(4, 8);;(20, 5);1;9848
30;0.75;Idle;(4, 8);;(20, 5);1;9849
30;0.75;Idle;(4, 8);;(20, 5);1;9850
30;0.75;Idle;(4, 8);;(20, 5);1;9851
30;0.75;Idle;(4, 8);;(20, 5);1;9852
30;0.75;Idle;(4, 8);;(20, 5);1;9853
30;0.75;Idle;(4, 8);;(20, 5);1;9854
30;0.75;Idle;(4, 8);;(20, 5);1;9855
30;0.75;Idle;(4, 8);;(20, 5);1;9856
30;0.75;Idle;(4, 8);;(20, 5);1;9857
30;0.75;Idle;(4, 8);;(20, 5);1;9858
30;0.75;Idle;(4, 8);;(20, 5);1;9859
30;0.75;Idle;(4, 8);;(20, 5);1;9860
30;0.75;Idle;(4, 8);;(20, 5);1;9861
30;0.75;Idle;(4, 8);;(20, 5);1;9862
30;0.75;Idle;(4, 8);;(20, 5);1;9863
30;0.75;Idle;(4, 8);;(20, 5);1;9864
30;0.75;Idle;(4, 8);;(20, 5);1;9865
30;0.75;Idle;(4, 8);;(20, 5);1;9866
30;0.75;Idle;(4, 8);;(20, 5);1;9867
30;0.75;Idle;(4, 8);;(20, 5);1;9868
30;0.75;Idle;(4, 8);;(20, 5);1;9869
30;0.75;Idle;(4, 8);;(20, 5);1;9870
30;0.75;Idle;(4, 8);;(20, 5);1;9871
30;0.75;Idle;(4, 8);;(20, 5);1;9872
30;0.75;Idle;(4, 8);;(20, 5);1;9873
30;0.75;Idle;(4, 8);;(20, 5);1;9874
30;0.75;Idle;(4, 8);;(20, 5);1;9875
30;0.75;Idle;(4, 8);;(20, 5);1;9876
30;0.75;Idle;(4, 8);;(20, 5);1;9877
30;0.75;Idle;(4, 8);;(20, 5);1;9878
30;0.75;Idle;(4, 8);;(20, 5);1;9879
30;0.75;Idle;(4, 8);;(20, 5);1;9880
30;0.75;Idle;(4, 8);;(20, 5);1;9881
30;0.75;Idle;(4, 8);;(20, 5);1;9882
30;0.75;Idle;(4, 8);;(20, 5);1;9883
30;0.75;Idle;(4, 8);;(20, 5);1;9884
30;0.75;Idle;(4, 8);;(20, 5);1;9885
30;0.75;Idle;(4, 8);;(20, 5);1;9886
30;0.75;Idle;(4, 8);;(20, 5);1;9887
30;0.75;Idle;(4, 8);;(20, 5);1;9888
30;0.75;Idle;(4, 8);;(20, 5);1;9889
30;0.75;Idle;(4, 8);;(20, 5);1;9890
30;0.75;Idle;(4, 8);;(20, 5);1;9891
30;0.75;Idle;(4, 8);;(20, 5);1;9892
30;0.75;Idle;(4, 8);;(20, 5);1;9893
30;0.75;Idle;(4, 8);;(20, 5);1;9894
30;0.75;Idle;(4, 8);;(20, 5);1;9895
30;0.75;Idle;(4, 8);;(20, 5);1;9896
30;0.75;Idle;(4, 8);;(20, 5);1;9897
30;0.75;Idle;(4, 8);;(20, 5);1;9898
30;0.75;Idle;(4, 8);;(20, 5);1;9899
30;0.75;Idle;(4, 8);;(20, 5);1;9900
30;0.75;Idle;(4, 8);;(20, 5);1;9901
30;0.75;Idle;(4, 8);;(20, 5);1;9902
30;0.75;Idle;(4, 8);;(20, 5);1;9903
30;0.75;Idle;(4, 8);;(20, 5);1;9904
30;0.75;Idle;(4, 8);;(20, 5);1;9905
30;0.75;Idle;(4, 8);;(20, 5);1;9906
30;0.75;Idle;(4, 8);;(20, 5);1;9907
30;0.75;Idle;(4, 8);;(20, 5);1;9908
30;0.75;Idle;(4, 8);;(20, 5);1;9909
30;0.75;Idle;(4, 8);;(20, 5);1;9910
30;0.75;Idle;(4, 8);;(20, 5);1;9911
30;0.75;Idle;(4, 8);;(20, 5);1;9912
30;0.75;Idle;(4, 8);;(20, 5);1;9913
30;0.75;Idle;(4, 8);;(20, 5);1;9914
30;0.75;Idle;(4, 8);;(20, 5);1;9915
30;0.75;Idle;(4, 8);;(20, 5);1;9916
30;0.75;Idle;(4, 8);;(20, 5);1;9917
30;0.75;Idle;(4, 8);;(20, 5);1;9918
30;0.75;Idle;(4, 8);;(20, 5);1;9919
30;0.75;Idle;(4, 8);;(20, 5);1;9920
30;0.75;Idle;(4, 8);;(20, 5);1;9921
30;0.75;Idle;(4, 8);;(20, 5);1;9922
30;0.75;Idle;(4, 8);;(20, 5);1;9923
30;0.75;Idle;(4, 8);;(20, 5);1;9924
30;0.75;Idle;(4, 8);;(20, 5);1;9925
30;0.75;Idle;(4, 8);;(20, 5);1;9926
30;0.75;Idle;(4, 8);;(20, 5);1;9927
30;0.75;Idle;(4, 8);;(20, 5);1;9928
30;0.75;Idle;(4, 8);;(20, 5);1;9929
30;0.75;Idle;(4, 8);;(20, 5);1;9930
30;0.75;Idle;(4, 8);;(20, 5);1;9931
30;0.75;Idle;(4, 8);;(20, 5);1;9932
30;0.75;Idle;(4, 8);;(20, 5);1;9933
30;0.75;Idle;(4, 8);;(20, 5);1;9934
30;0.75;Idle;(4, 8);;(20, 5);1;9935
30;0.75;Idle;(4, 8);;(20, 5);1;9936
30;0.75;Idle;(4, 8);;(20, 5);1;9937
30;0.75;Idle;(4, 8);;(20, 5);1;9938
30;0.75;Idle;(4, 8);;(20, 5);1;9939
30;0.75;Idle;(4, 8);;(20, 5);1;9940
30;0.75;Idle;(4, 8);;(20, 5);1;9941
30;0.75;Idle;(4, 8);;(20, 5);1;9942
30;0.75;Idle;(4, 8);;(20, 5);1;9943
30;0.75;Idle;(4, 8);;(20, 5);1;9944
30;0.75;Idle;(4, 8);;(20, 5);1;9945
30;0.75;Idle;(4, 8);;(20, 5);1;9946
30;0.75;Idle;(4, 8);;(20, 5);1;9947
30;0.75;Idle;(4, 8);;(20, 5);1;9948
30;0.75;Idle;(4, 8);;(20, 5);1;9949
30;0.75;Idle;(4, 8);;(20, 5);1;9950
30;0.75;Idle;(4, 8);;(20, 5);1;9951
30;0.75;Idle;(4, 8);;(20, 5);1;9952
30;0.75;Idle;(4, 8);;(20, 5);1;9953
30;0.75;Idle;(4, 8);;(20, 5);1;9954
30;0.75;Idle;(4, 8);;(20, 5);1;9955
30;0.75;Idle;(4, 8);;(20, 5);1;9956
30;0.75;Idle;(4, 8);;(20, 5);1;9957
30;0.75;Idle;(4, 8);;(20, 5);1;9958
30;0.75;Idle;(4, 8);;(20, 5);1;9959
30;0.75;Idle;(4, 8);;(20, 5);1;9960
30;0.75;Idle;(4, 8);;(20, 5);1;9961
30;0.75;Idle;(4, 8);;(20, 5);1;9962
30;0.75;Idle;(4, 8);;(20, 5);1;9963
30;0.75;Idle;(4, 8);;(20, 5);1;9964
30;0.75;Idle;(4, 8);;(20, 5);1;9965
30;0.75;Idle;(4, 8);;(20, 5);1;9966
30;0.75;Idle;(4, 8);;(20, 5);1;9967
30;0.75;Idle;(4, 8);;(20, 5);1;9968
30;0.75;Idle;(4, 8);;(20, 5);1;9969
30;0.75;Idle;(4, 8);;(20, 5);1;9970
30;0.75;Idle;(4, 8);;(20, 5);1;9971
30;0.75;Idle;(4, 8);;(20, 5);1;9972
30;0.75;Idle;(4, 8);;(20, 5);1;9973
30;0.75;Idle;(4, 8);;(20, 5);1;9974
30;0.75;Idle;(4, 8);;(20, 5);1;9975
30;0.75;Idle;(4, 8);;(20, 5);1;9976
30;0.75;Idle;(4, 8);;(20, 5);1;9977
30;0.75;Idle;(4, 8);;(20, 5);1;9978
30;0.75;Idle;(4, 8);;(20, 5);1;9979
30;0.75;Idle;(4, 8);;(20, 5);1;9980
30;0.75;Idle;(4, 8);;(20, 5);1;9981
30;0.75;Idle;(4, 8);;(20, 5);1;9982
30;0.75;Idle;(4, 8);;(20, 5);1;9983
30;0.75;Idle;(4, 8);;(20, 5);1;9984
30;0.75;Idle;(4, 8);;(20, 5);1;9985
30;0.75;Idle;(4, 8);;(20, 5);1;9986
30;0.75;Idle;(4, 8);;(20, 5);1;9987
30;0.75;Idle;(4, 8);;(20, 5);1;9988
30;0.75;Idle;(4, 8);;(20, 5);1;9989
30;0.75;Idle;(4, 8);;(20, 5);1;9990
30;0.75;Idle;(4, 8);;(20, 5);1;9991
30;0.75;Idle;(4, 8);;(20, 5);1;9992
30;0.75;Idle;(4, 8);;(20, 5);1;9993
30;0.75;Idle;(4, 8);;(20, 5);1;9994
30;0.75;Idle;(4, 8);;(20, 5);1;9995
30;0.75;Idle;(4, 8);;(20, 5);1;9996
30;0.75;Idle;(4, 8);;(20, 5);1;9997
30;0.75;Idle;(4, 8);;(20, 5);1;9998
30;0.75;Idle;(4, 8);;(20, 5);1;9999
30;0.75;Idle;(4, 8);;(20, 5);1;10000
30;0.75;Idle;(4, 8);;(20, 5);1;10001
30;0.75;Idle;(4, 8);;(20, 5);1;10002
30;0.75;Idle;(4, 8);;(20, 5);1;10003
30;0.75;Idle;(4, 8);;(20, 5);1;10004
30;0.75;Idle;(4, 8);;(20, 5);1;10005
30;0.75;Idle;(4, 8);;(20, 5);1;10006
30;0.75;Idle;(4, 8);;(20, 5);1;10007
30;0.75;Idle;(4, 8);;(20, 5);1;10008
30;0.75;Idle;(4, 8);;(20, 5);1;10009
30;0.75;Idle;(4, 8);;(20, 5);1;10010
30;0.75;Idle;(4, 8);;(20, 5);1;10011
30;0.75;Idle;(4, 8);;(20, 5);1;10012
30;0.75;Idle;(4, 8);;(20, 5);1;10013
30;0.75;Idle;(4, 8);;(20, 5);1;10014
30;0.75;Idle;(4, 8);;(20, 5);1;10015
30;0.75;Idle;(4, 8);;(20, 5);1;10016
30;0.75;Idle;(4, 8);;(20, 5);1;10017
30;0.75;Idle;(4, 8);;(20, 5);1;10018
30;0.75;Idle;(4, 8);;(20, 5);1;10019
30;0.75;Idle;(4, 8);;(20, 5);1;10020
30;0.75;Idle;(4, 8);;(20, 5);1;10021
30;0.75;Idle;(4, 8);;(20, 5);1;10022
30;0.75;Idle;(4, 8);;(20, 5);1;10023
30;0.75;Idle;(4, 8);;(20, 5);1;10024
30;0.75;Idle;(4, 8);;(20, 5);1;10025
30;0.75;Idle;(4, 8);;(20, 5);1;10026
30;0.75;Idle;(4, 8);;(20, 5);1;10027
30;0.75;Idle;(4, 8);;(20, 5);1;10028
30;0.75;Idle;(4, 8);;(20, 5);1;10029
30;0.75;Idle;(4, 8);;(20, 5);1;10030
30;0.75;Idle;(4, 8);;(20, 5);1;10031
30;0.75;Idle;(4, 8);;(20, 5);1;10032
30;0.75;Idle;(4, 8);;(20, 5);1;10033
30;0.75;Idle;(4, 8);;(20, 5);1;10034
30;0.75;Idle;(4, 8);;(20, 5);1;10035
30;0.75;Idle;(4, 8);;(20, 5);1;10036
30;0.75;Idle;(4, 8);;(20, 5);1;10037
30;0.75;Idle;(4, 8);;(20, 5);1;10038
30;0.75;Idle;(4, 8);;(20, 5);1;10039
30;0.75;Idle;(4, 8);;(20, 5);1;10040
30;0.75;Idle;(4, 8);;(20, 5);1;10041
30;0.75;Idle;(4, 8);;(20, 5);1;10042
30;0.75;Idle;(4, 8);;(20, 5);1;10043
30;0.75;Idle;(4, 8);;(20, 5);1;10044
30;0.75;Idle;(4, 8);;(20, 5);1;10045
30;0.75;Idle;(4, 8);;(20, 5);1;10046
30;0.75;Idle;(4, 8);;(20, 5);1;10047
30;0.75;Idle;(4, 8);;(20, 5);1;10048
30;0.75;Idle;(4, 8);;(20, 5);1;10049
30;0.75;Idle;(4, 8);;(20, 5);1;10050
30;0.75;Idle;(4, 8);;(20, 5);1;10051
30;0.75;Idle;(4, 8);;(20, 5);1;10052
