score;completeness;rescuebot_action;rescuebot_location;human_action;human_location;world_nr;tick_nr
30;0.75;Idle;(16, 20);;(14, 20);1;7142
30;0.75;Idle;(16, 20);;(14, 20);1;7143
30;0.75;Idle;(16, 20);MoveEast;(15, 20);1;7144
30;0.75;Idle;(16, 20);;(15, 20);1;7145
30;0.75;Idle;(16, 20);;(15, 20);1;7146
30;0.75;Idle;(16, 20);;(15, 20);1;7147
30;0.75;Idle;(16, 20);;(15, 20);1;7148
30;0.75;Idle;(16, 20);MoveWest;(14, 20);1;7149
30;0.75;Idle;(16, 20);;(14, 20);1;7150
30;0.75;Idle;(16, 20);;(14, 20);1;7151
30;0.75;Idle;(16, 20);;(14, 20);1;7152
30;0.75;Idle;(16, 20);;(14, 20);1;7153
30;0.75;Idle;(16, 20);;(14, 20);1;7154
30;0.75;Idle;(16, 20);;(14, 20);1;7155
30;0.75;Idle;(16, 20);;(14, 20);1;7156
30;0.75;MoveWest;(16, 20);;(14, 20);1;7157
30;0.75;MoveWest;(16, 20);;(14, 20);1;7158
30;0.75;MoveWest;(16, 20);;(14, 20);1;7159
30;0.75;MoveWest;(16, 20);;(14, 20);1;7160
30;0.75;MoveWest;(16, 20);;(14, 20);1;7161
30;0.75;MoveWest;(16, 20);;(14, 20);1;7162
30;0.75;MoveWest;(16, 20);;(14, 20);1;7163
30;0.75;MoveWest;(16, 20);;(14, 20);1;7164
30;0.75;MoveWest;(15, 20);;(14, 20);1;7165
30;0.75;MoveWest;(15, 20);;(14, 20);1;7166
30;0.75;MoveWest;(15, 20);;(14, 20);1;7167
30;0.75;MoveWest;(15, 20);;(14, 20);1;7168
30;0.75;MoveWest;(15, 20);;(14, 20);1;7169
30;0.75;MoveWest;(15, 20);;(14, 20);1;7170
30;0.75;MoveWest;(15, 20);;(14, 20);1;7171
30;0.75;MoveWest;(15, 20);;(14, 20);1;7172
30;0.75;MoveWest;(15, 20);;(14, 20);1;7173
30;0.75;MoveWest;(14, 20);;(14, 20);1;7174
30;0.75;;(14, 20);;(14, 20);1;7175
30;0.75;;(14, 20);;(14, 20);1;7176
30;0.75;;(14, 20);;(14, 20);1;7177
30;0.75;;(14, 20);;(14, 20);1;7178
30;0.75;;(14, 20);;(14, 20);1;7179
30;0.75;;(14, 20);;(14, 20);1;7180
30;0.75;;(14, 20);;(14, 20);1;7181
30;0.75;;(14, 20);;(14, 20);1;7182
30;0.75;;(14, 20);;(14, 20);1;7183
30;0.75;;(14, 20);;(14, 20);1;7184
30;0.75;;(14, 20);;(14, 20);1;7185
30;0.75;;(14, 20);;(14, 20);1;7186
30;0.75;;(14, 20);;(14, 20);1;7187
30;0.75;;(14, 20);;(14, 20);1;7188
30;0.75;;(14, 20);;(14, 20);1;7189
30;0.75;;(14, 20);;(14, 20);1;7190
30;0.75;;(14, 20);;(14, 20);1;7191
30;0.75;;(14, 20);;(14, 20);1;7192
30;0.75;;(14, 20);;(14, 20);1;7193
30;0.75;;(14, 20);;(14, 20);1;7194
30;0.75;;(14, 20);;(14, 20);1;7195
30;0.75;;(14, 20);;(14, 20);1;7196
30;0.75;;(14, 20);;(14, 20);1;7197
30;0.75;;(14, 20);;(14, 20);1;7198
30;0.75;;(14, 20);;(14, 20);1;7199
30;0.75;;(14, 20);;(14, 20);1;7200
30;0.75;;(14, 20);;(14, 20);1;7201
30;0.75;;(14, 20);;(14, 20);1;7202
30;0.75;;(14, 20);;(14, 20);1;7203
30;0.75;;(14, 20);;(14, 20);1;7204
30;0.75;;(14, 20);;(14, 20);1;7205
30;0.75;;(14, 20);;(14, 20);1;7206
30;0.75;;(14, 20);;(14, 20);1;7207
30;0.75;;(14, 20);;(14, 20);1;7208
30;0.75;;(14, 20);;(14, 20);1;7209
30;0.75;;(14, 20);;(14, 20);1;7210
30;0.75;;(14, 20);;(14, 20);1;7211
30;0.75;;(14, 20);;(14, 20);1;7212
30;0.75;;(14, 20);;(14, 20);1;7213
30;0.75;;(14, 20);;(14, 20);1;7214
30;0.75;;(14, 20);;(14, 20);1;7215
30;0.75;;(14, 20);;(14, 20);1;7216
30;0.75;;(14, 20);;(14, 20);1;7217
30;0.75;;(14, 20);;(14, 20);1;7218
30;0.75;;(14, 20);;(14, 20);1;7219
30;0.75;;(14, 20);;(14, 20);1;7220
30;0.75;;(14, 20);;(14, 20);1;7221
30;0.75;;(14, 20);;(14, 20);1;7222
30;0.75;;(14, 20);;(14, 20);1;7223
30;0.75;;(14, 20);;(14, 20);1;7224
30;0.75;;(14, 20);;(14, 20);1;7225
30;0.75;;(14, 20);;(14, 20);1;7226
30;0.75;;(14, 20);;(14, 20);1;7227
30;0.75;;(14, 20);;(14, 20);1;7228
30;0.75;;(14, 20);;(14, 20);1;7229
30;0.75;;(14, 20);;(14, 20);1;7230
30;0.75;;(14, 20);;(14, 20);1;7231
30;0.75;;(14, 20);;(14, 20);1;7232
30;0.75;;(14, 20);;(14, 20);1;7233
30;0.75;;(14, 20);;(14, 20);1;7234
30;0.75;;(14, 20);;(14, 20);1;7235
30;0.75;;(14, 20);;(14, 20);1;7236
30;0.75;;(14, 20);;(14, 20);1;7237
30;0.75;;(14, 20);;(14, 20);1;7238
30;0.75;;(14, 20);;(14, 20);1;7239
30;0.75;;(14, 20);;(14, 20);1;7240
30;0.75;;(14, 20);CarryObjectTogether;(14, 20);1;7241
30;0.75;;(14, 20);;(14, 20);1;7242
30;0.75;;(14, 20);;(14, 20);1;7243
30;0.75;;(14, 20);;(14, 20);1;7244
30;0.75;;(14, 20);MoveEast;(15, 20);1;7245
30;0.75;;(14, 20);;(15, 20);1;7246
30;0.75;;(14, 20);;(15, 20);1;7247
30;0.75;;(14, 20);;(15, 20);1;7248
30;0.75;;(14, 20);MoveNorth;(15, 19);1;7249
30;0.75;;(14, 20);;(15, 19);1;7250
30;0.75;;(14, 20);;(15, 19);1;7251
30;0.75;;(14, 20);;(15, 19);1;7252
30;0.75;;(14, 20);MoveNorth;(15, 18);1;7253
30;0.75;;(14, 20);;(15, 18);1;7254
30;0.75;;(14, 20);;(15, 18);1;7255
30;0.75;;(14, 20);;(15, 18);1;7256
30;0.75;;(14, 20);;(15, 18);1;7257
30;0.75;;(14, 20);MoveNorth;(15, 17);1;7258
30;0.75;;(14, 20);;(15, 17);1;7259
30;0.75;;(14, 20);;(15, 17);1;7260
30;0.75;;(14, 20);;(15, 17);1;7261
30;0.75;;(14, 20);MoveEast;(16, 17);1;7262
30;0.75;;(14, 20);;(16, 17);1;7263
30;0.75;;(14, 20);MoveEast;(16, 17);1;7264
30;0.75;;(14, 20);MoveEast;(16, 17);1;7265
30;0.75;;(14, 20);MoveEast;(16, 17);1;7266
30;0.75;;(14, 20);MoveEast;(16, 17);1;7267
30;0.75;;(14, 20);MoveEast;(16, 17);1;7268
30;0.75;;(14, 20);MoveEast;(17, 17);1;7269
30;0.75;;(14, 20);MoveEast;(17, 17);1;7270
30;0.75;;(14, 20);MoveEast;(17, 17);1;7271
30;0.75;;(14, 20);MoveEast;(17, 17);1;7272
30;0.75;;(14, 20);MoveEast;(17, 17);1;7273
30;0.75;;(14, 20);MoveEast;(17, 17);1;7274
30;0.75;;(14, 20);MoveEast;(18, 17);1;7275
30;0.75;;(14, 20);MoveEast;(18, 17);1;7276
30;0.75;;(14, 20);MoveEast;(18, 17);1;7277
30;0.75;;(14, 20);MoveEast;(18, 17);1;7278
30;0.75;;(14, 20);MoveEast;(18, 17);1;7279
30;0.75;;(14, 20);MoveEast;(18, 17);1;7280
30;0.75;;(14, 20);MoveEast;(19, 17);1;7281
30;0.75;;(14, 20);MoveEast;(19, 17);1;7282
30;0.75;;(14, 20);MoveEast;(19, 17);1;7283
30;0.75;;(14, 20);MoveEast;(19, 17);1;7284
30;0.75;;(14, 20);MoveEast;(19, 17);1;7285
30;0.75;;(14, 20);MoveEast;(19, 17);1;7286
30;0.75;;(14, 20);MoveEast;(20, 17);1;7287
30;0.75;;(14, 20);MoveNorth;(20, 17);1;7288
30;0.75;;(14, 20);MoveNorth;(20, 17);1;7289
30;0.75;;(14, 20);MoveNorth;(20, 17);1;7290
30;0.75;;(14, 20);MoveNorth;(20, 17);1;7291
30;0.75;;(14, 20);MoveNorth;(20, 17);1;7292
30;0.75;;(14, 20);MoveNorth;(20, 16);1;7293
30;0.75;;(14, 20);MoveNorth;(20, 15);1;7294
30;0.75;;(14, 20);;(20, 15);1;7295
30;0.75;;(14, 20);;(20, 15);1;7296
30;0.75;;(14, 20);;(20, 15);1;7297
30;0.75;;(14, 20);;(20, 15);1;7298
30;0.75;;(14, 20);;(20, 15);1;7299
30;0.75;;(14, 20);MoveNorth;(20, 14);1;7300
30;0.75;;(14, 20);;(20, 14);1;7301
30;0.75;;(14, 20);;(20, 14);1;7302
30;0.75;;(14, 20);;(20, 14);1;7303
30;0.75;;(14, 20);;(20, 14);1;7304
30;0.75;;(14, 20);MoveNorth;(20, 13);1;7305
30;0.75;;(14, 20);;(20, 13);1;7306
30;0.75;;(14, 20);;(20, 13);1;7307
30;0.75;;(14, 20);;(20, 13);1;7308
30;0.75;;(14, 20);;(20, 13);1;7309
30;0.75;;(14, 20);;(20, 13);1;7310
30;0.75;;(14, 20);MoveEast;(21, 13);1;7311
30;0.75;;(14, 20);;(21, 13);1;7312
30;0.75;;(14, 20);MoveEast;(22, 13);1;7313
30;0.75;;(14, 20);;(22, 13);1;7314
30;0.75;;(14, 20);MoveEast;(23, 13);1;7315
30;0.75;;(14, 20);;(23, 13);1;7316
30;0.75;;(14, 20);MoveEast;(23, 13);1;7317
30;0.75;;(14, 20);;(23, 13);1;7318
30;0.75;;(14, 20);;(23, 13);1;7319
30;0.75;;(14, 20);;(23, 13);1;7320
30;0.75;;(14, 20);;(23, 13);1;7321
30;0.75;;(14, 20);;(23, 13);1;7322
30;0.75;;(14, 20);;(23, 13);1;7323
30;0.75;;(14, 20);;(23, 13);1;7324
30;0.75;;(14, 20);;(23, 13);1;7325
30;0.75;;(14, 20);;(23, 13);1;7326
30;0.75;;(14, 20);;(23, 13);1;7327
30;0.75;;(14, 20);;(23, 13);1;7328
30;0.75;;(14, 20);;(23, 13);1;7329
30;0.75;;(14, 20);;(23, 13);1;7330
30;0.75;;(14, 20);;(23, 13);1;7331
30;0.75;;(14, 20);;(23, 13);1;7332
30;0.75;;(14, 20);;(23, 13);1;7333
30;0.75;;(14, 20);;(23, 13);1;7334
30;0.75;;(14, 20);;(23, 13);1;7335
33;0.875;;(23, 13);DropObjectTogether;(23, 13);1;7336
33;0.875;MoveWest;(23, 13);;(23, 13);1;7337
33;0.875;MoveWest;(23, 13);;(23, 13);1;7338
33;0.875;MoveWest;(23, 13);;(23, 13);1;7339
33;0.875;MoveWest;(23, 13);;(23, 13);1;7340
33;0.875;MoveWest;(23, 13);;(23, 13);1;7341
33;0.875;MoveWest;(23, 13);;(23, 13);1;7342
33;0.875;MoveWest;(23, 13);MoveWest;(22, 13);1;7343
33;0.875;MoveWest;(23, 13);;(22, 13);1;7344
33;0.875;MoveWest;(22, 13);;(22, 13);1;7345
33;0.875;MoveWest;(22, 13);;(22, 13);1;7346
33;0.875;MoveWest;(22, 13);;(22, 13);1;7347
33;0.875;MoveWest;(22, 13);;(22, 13);1;7348
33;0.875;MoveWest;(22, 13);;(22, 13);1;7349
33;0.875;MoveWest;(22, 13);;(22, 13);1;7350
33;0.875;MoveWest;(22, 13);;(22, 13);1;7351
33;0.875;MoveWest;(22, 13);;(22, 13);1;7352
33;0.875;MoveWest;(22, 13);;(22, 13);1;7353
33;0.875;MoveWest;(21, 13);;(22, 13);1;7354
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7355
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7356
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7357
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7358
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7359
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7360
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7361
33;0.875;MoveSouthWest;(21, 13);;(22, 13);1;7362
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7363
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7364
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7365
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7366
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7367
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7368
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7369
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7370
33;0.875;MoveSouthWest;(20, 14);;(22, 13);1;7371
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7372
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7373
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7374
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7375
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7376
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7377
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7378
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7379
33;0.875;MoveSouthWest;(19, 15);;(22, 13);1;7380
33;0.875;MoveSouthWest;(18, 16);;(22, 13);1;7381
33;0.875;MoveSouthWest;(18, 16);MoveSouth;(22, 14);1;7382
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7383
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7384
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7385
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7386
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7387
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7388
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7389
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7390
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7391
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7392
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7393
33;0.875;MoveSouthWest;(18, 16);;(22, 14);1;7394
33;0.875;MoveSouthWest;(17, 17);;(22, 14);1;7395
33;0.875;MoveWest;(17, 17);MoveNorth;(22, 13);1;7396
33;0.875;MoveWest;(17, 17);;(22, 13);1;7397
33;0.875;MoveWest;(17, 17);;(22, 13);1;7398
33;0.875;MoveWest;(17, 17);;(22, 13);1;7399
33;0.875;MoveWest;(17, 17);;(22, 13);1;7400
33;0.875;MoveWest;(17, 17);;(22, 13);1;7401
33;0.875;MoveWest;(17, 17);MoveWest;(21, 13);1;7402
33;0.875;MoveWest;(17, 17);;(21, 13);1;7403
33;0.875;MoveWest;(17, 17);;(21, 13);1;7404
33;0.875;MoveWest;(17, 17);;(21, 13);1;7405
33;0.875;MoveWest;(17, 17);;(21, 13);1;7406
33;0.875;MoveWest;(17, 17);;(21, 13);1;7407
33;0.875;MoveWest;(17, 17);MoveSouth;(21, 14);1;7408
33;0.875;MoveWest;(16, 17);;(21, 14);1;7409
33;0.875;MoveWest;(16, 17);;(21, 14);1;7410
33;0.875;MoveWest;(16, 17);;(21, 14);1;7411
33;0.875;MoveWest;(16, 17);;(21, 14);1;7412
33;0.875;MoveWest;(16, 17);;(21, 14);1;7413
33;0.875;MoveWest;(16, 17);MoveWest;(20, 14);1;7414
33;0.875;MoveWest;(16, 17);;(20, 14);1;7415
33;0.875;MoveWest;(16, 17);;(20, 14);1;7416
33;0.875;MoveWest;(16, 17);MoveWest;(19, 14);1;7417
33;0.875;MoveWest;(16, 17);;(19, 14);1;7418
33;0.875;MoveWest;(16, 17);;(19, 14);1;7419
33;0.875;MoveWest;(16, 17);;(19, 14);1;7420
33;0.875;MoveWest;(16, 17);MoveSouth;(19, 15);1;7421
33;0.875;MoveWest;(16, 17);;(19, 15);1;7422
33;0.875;MoveWest;(15, 17);;(19, 15);1;7423
33;0.875;MoveWest;(15, 17);MoveSouth;(19, 16);1;7424
33;0.875;MoveWest;(15, 17);;(19, 16);1;7425
33;0.875;MoveWest;(15, 17);;(19, 16);1;7426
33;0.875;MoveWest;(15, 17);MoveSouth;(19, 17);1;7427
33;0.875;MoveWest;(15, 17);;(19, 17);1;7428
33;0.875;MoveWest;(15, 17);;(19, 17);1;7429
33;0.875;MoveWest;(15, 17);;(19, 17);1;7430
33;0.875;MoveWest;(15, 17);;(19, 17);1;7431
33;0.875;MoveWest;(14, 17);;(19, 17);1;7432
33;0.875;MoveWest;(14, 17);;(19, 17);1;7433
33;0.875;MoveWest;(14, 17);MoveWest;(19, 17);1;7434
33;0.875;MoveWest;(14, 17);MoveWest;(19, 17);1;7435
33;0.875;MoveWest;(14, 17);MoveWest;(19, 17);1;7436
33;0.875;MoveWest;(14, 17);MoveWest;(19, 17);1;7437
33;0.875;MoveWest;(14, 17);MoveWest;(19, 17);1;7438
33;0.875;MoveWest;(14, 17);MoveWest;(18, 17);1;7439
33;0.875;MoveWest;(14, 17);MoveWest;(18, 17);1;7440
33;0.875;MoveWest;(14, 17);MoveWest;(18, 17);1;7441
33;0.875;MoveWest;(14, 17);MoveWest;(18, 17);1;7442
33;0.875;MoveWest;(14, 17);MoveWest;(18, 17);1;7443
33;0.875;MoveWest;(14, 17);MoveWest;(18, 17);1;7444
33;0.875;MoveWest;(14, 17);MoveWest;(17, 17);1;7445
33;0.875;MoveWest;(13, 17);MoveWest;(17, 17);1;7446
33;0.875;MoveWest;(13, 17);MoveWest;(17, 17);1;7447
33;0.875;MoveWest;(13, 17);MoveWest;(17, 17);1;7448
33;0.875;MoveWest;(13, 17);MoveWest;(17, 17);1;7449
33;0.875;MoveWest;(13, 17);MoveWest;(17, 17);1;7450
33;0.875;MoveWest;(13, 17);MoveWest;(16, 17);1;7451
33;0.875;MoveWest;(13, 17);MoveWest;(16, 17);1;7452
33;0.875;MoveWest;(13, 17);MoveWest;(16, 17);1;7453
33;0.875;MoveWest;(13, 17);MoveWest;(16, 17);1;7454
33;0.875;MoveWest;(12, 17);MoveWest;(16, 17);1;7455
33;0.875;MoveWest;(12, 17);MoveWest;(16, 17);1;7456
33;0.875;MoveWest;(12, 17);MoveWest;(15, 17);1;7457
33;0.875;MoveWest;(12, 17);MoveWest;(14, 17);1;7458
33;0.875;MoveWest;(12, 17);;(14, 17);1;7459
33;0.875;MoveWest;(12, 17);MoveWest;(14, 17);1;7460
33;0.875;MoveWest;(12, 17);MoveWest;(14, 17);1;7461
33;0.875;MoveWest;(12, 17);MoveWest;(14, 17);1;7462
33;0.875;MoveWest;(12, 17);MoveWest;(14, 17);1;7463
33;0.875;MoveWest;(11, 17);MoveWest;(14, 17);1;7464
33;0.875;MoveWest;(11, 17);MoveWest;(13, 17);1;7465
33;0.875;MoveWest;(11, 17);MoveWest;(12, 17);1;7466
33;0.875;MoveWest;(11, 17);;(12, 17);1;7467
33;0.875;MoveWest;(11, 17);;(12, 17);1;7468
33;0.875;MoveWest;(11, 17);;(12, 17);1;7469
33;0.875;MoveWest;(11, 17);MoveWest;(11, 17);1;7470
33;0.875;MoveWest;(11, 17);;(11, 17);1;7471
33;0.875;MoveWest;(11, 17);;(11, 17);1;7472
33;0.875;MoveWest;(10, 17);;(11, 17);1;7473
33;0.875;MoveSouthWest;(10, 17);;(11, 17);1;7474
33;0.875;MoveSouthWest;(10, 17);;(11, 17);1;7475
33;0.875;MoveSouthWest;(10, 17);;(11, 17);1;7476
33;0.875;MoveSouthWest;(10, 17);;(11, 17);1;7477
33;0.875;MoveSouthWest;(10, 17);;(11, 17);1;7478
33;0.875;MoveSouthWest;(10, 17);MoveWest;(10, 17);1;7479
33;0.875;MoveSouthWest;(10, 17);;(10, 17);1;7480
33;0.875;MoveSouthWest;(10, 17);;(10, 17);1;7481
33;0.875;MoveSouthWest;(9, 18);;(10, 17);1;7482
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7483
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7484
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7485
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7486
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7487
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7488
33;0.875;MoveSouth;(9, 18);;(10, 17);1;7489
33;0.875;MoveSouth;(9, 18);MoveSouth;(10, 18);1;7490
33;0.875;MoveSouth;(9, 19);;(10, 18);1;7491
33;0.875;MoveSouthWest;(9, 19);;(10, 18);1;7492
33;0.875;MoveSouthWest;(9, 19);;(10, 18);1;7493
33;0.875;MoveSouthWest;(9, 19);;(10, 18);1;7494
33;0.875;MoveSouthWest;(9, 19);;(10, 18);1;7495
33;0.875;MoveSouthWest;(9, 19);MoveWest;(10, 18);1;7496
33;0.875;MoveSouthWest;(9, 19);MoveWest;(10, 18);1;7497
33;0.875;MoveSouthWest;(9, 19);MoveWest;(10, 18);1;7498
33;0.875;MoveSouthWest;(9, 19);MoveWest;(10, 18);1;7499
33;0.875;MoveSouthWest;(8, 20);MoveWest;(10, 18);1;7500
33;0.875;MoveSouthEast;(8, 20);MoveWest;(9, 18);1;7501
33;0.875;MoveSouthEast;(8, 20);;(9, 18);1;7502
33;0.875;MoveSouthEast;(8, 20);;(9, 18);1;7503
33;0.875;MoveSouthEast;(8, 20);;(9, 18);1;7504
33;0.875;MoveSouthEast;(8, 20);;(9, 18);1;7505
33;0.875;MoveSouthEast;(8, 20);MoveWest;(8, 18);1;7506
33;0.875;MoveSouthEast;(8, 20);;(8, 18);1;7507
33;0.875;MoveSouthEast;(8, 20);;(8, 18);1;7508
33;0.875;MoveSouthEast;(9, 21);MoveSouth;(8, 18);1;7509
33;0.875;MoveNorthEast;(9, 21);;(8, 18);1;7510
33;0.875;MoveNorthEast;(9, 21);;(8, 18);1;7511
33;0.875;MoveNorthEast;(9, 21);MoveEast;(9, 18);1;7512
33;0.875;MoveNorthEast;(9, 21);;(9, 18);1;7513
33;0.875;MoveNorthEast;(9, 21);;(9, 18);1;7514
33;0.875;MoveNorthEast;(9, 21);;(9, 18);1;7515
33;0.875;MoveNorthEast;(9, 21);;(9, 18);1;7516
33;0.875;MoveNorthEast;(9, 21);MoveSouth;(9, 19);1;7517
33;0.875;MoveNorthEast;(10, 20);;(9, 19);1;7518
33;0.875;Idle;(10, 20);;(9, 19);1;7519
33;0.875;Idle;(10, 20);;(9, 19);1;7520
33;0.875;Idle;(10, 20);;(9, 19);1;7521
33;0.875;Idle;(10, 20);;(9, 19);1;7522
33;0.875;Idle;(10, 20);;(9, 19);1;7523
33;0.875;Idle;(10, 20);MoveSouth;(9, 20);1;7524
33;0.875;Idle;(10, 20);;(9, 20);1;7525
33;0.875;Idle;(10, 20);;(9, 20);1;7526
33;0.875;Idle;(10, 20);;(9, 20);1;7527
33;0.875;Idle;(10, 20);;(9, 20);1;7528
33;0.875;Idle;(10, 20);;(9, 20);1;7529
33;0.875;Idle;(10, 20);;(9, 20);1;7530
33;0.875;Idle;(10, 20);;(9, 20);1;7531
33;0.875;Idle;(10, 20);;(9, 20);1;7532
33;0.875;Idle;(10, 20);;(9, 20);1;7533
33;0.875;Idle;(10, 20);;(9, 20);1;7534
33;0.875;Idle;(10, 20);;(9, 20);1;7535
33;0.875;Idle;(10, 20);;(9, 20);1;7536
33;0.875;Idle;(10, 20);;(9, 20);1;7537
33;0.875;Idle;(10, 20);;(9, 20);1;7538
33;0.875;Idle;(10, 20);;(9, 20);1;7539
33;0.875;Idle;(10, 20);;(9, 20);1;7540
33;0.875;Idle;(10, 20);;(9, 20);1;7541
33;0.875;Idle;(10, 20);;(9, 20);1;7542
33;0.875;Idle;(10, 20);;(9, 20);1;7543
33;0.875;Idle;(10, 20);;(9, 20);1;7544
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7545
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7546
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7547
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7548
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7549
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7550
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7551
33;0.875;MoveNorthWest;(10, 20);;(9, 20);1;7552
33;0.875;MoveNorthWest;(9, 19);;(9, 20);1;7553
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7554
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7555
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7556
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7557
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7558
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7559
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7560
33;0.875;MoveNorth;(9, 19);;(9, 20);1;7561
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7562
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7563
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7564
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7565
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7566
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7567
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7568
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7569
33;0.875;MoveNorth;(9, 18);;(9, 20);1;7570
33;0.875;MoveNorth;(9, 17);;(9, 20);1;7571
33;0.875;MoveNorth;(9, 17);;(9, 20);1;7572
33;0.875;MoveNorth;(9, 17);;(9, 20);1;7573
33;0.875;MoveNorth;(9, 17);;(9, 20);1;7574
33;0.875;MoveNorth;(9, 17);MoveNorth;(9, 19);1;7575
33;0.875;MoveNorth;(9, 17);;(9, 19);1;7576
33;0.875;MoveNorth;(9, 17);;(9, 19);1;7577
33;0.875;MoveNorth;(9, 17);;(9, 19);1;7578
33;0.875;MoveNorth;(9, 17);;(9, 19);1;7579
33;0.875;MoveNorth;(9, 16);MoveNorth;(9, 18);1;7580
33;0.875;MoveNorthWest;(9, 16);;(9, 18);1;7581
33;0.875;MoveNorthWest;(9, 16);;(9, 18);1;7582
33;0.875;MoveNorthWest;(9, 16);;(9, 18);1;7583
33;0.875;MoveNorthWest;(9, 16);;(9, 18);1;7584
33;0.875;MoveNorthWest;(9, 16);;(9, 18);1;7585
33;0.875;MoveNorthWest;(9, 16);MoveNorth;(9, 17);1;7586
33;0.875;MoveNorthWest;(9, 16);;(9, 17);1;7587
33;0.875;MoveNorthWest;(9, 16);;(9, 17);1;7588
33;0.875;MoveNorthWest;(8, 15);;(9, 17);1;7589
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7590
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7591
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7592
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7593
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7594
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7595
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7596
33;0.875;MoveNorth;(8, 15);;(9, 17);1;7597
33;0.875;MoveNorth;(8, 14);;(9, 17);1;7598
33;0.875;MoveSouthEast;(8, 14);;(9, 17);1;7599
33;0.875;MoveSouthEast;(8, 14);;(9, 17);1;7600
33;0.875;MoveSouthEast;(8, 14);;(9, 17);1;7601
33;0.875;MoveSouthEast;(8, 14);MoveNorth;(9, 16);1;7602
33;0.875;MoveSouthEast;(8, 14);;(9, 16);1;7603
33;0.875;MoveSouthEast;(8, 14);;(9, 16);1;7604
33;0.875;MoveSouthEast;(8, 14);;(9, 16);1;7605
