score;completeness;rescuebot_action;rescuebot_location;hxycym_action;hxycym_location;world_nr;tick_nr
24;0.625;;(4, 15);MoveEast;(20, 10);1;3900
24;0.625;;(4, 15);;(20, 10);1;3901
24;0.625;;(4, 15);MoveEast;(21, 10);1;3902
24;0.625;;(4, 15);;(21, 10);1;3903
24;0.625;;(4, 15);MoveEast;(22, 10);1;3904
24;0.625;;(4, 15);;(22, 10);1;3905
24;0.625;;(4, 15);MoveEast;(23, 10);1;3906
24;0.625;;(4, 15);;(23, 10);1;3907
24;0.625;;(4, 15);;(23, 10);1;3908
24;0.625;;(4, 15);;(23, 10);1;3909
24;0.625;;(4, 15);;(23, 10);1;3910
24;0.625;;(4, 15);;(23, 10);1;3911
30;0.75;;(23, 10);DropObjectTogether;(23, 10);1;3912
30;0.75;MoveSouth;(23, 10);;(23, 10);1;3913
30;0.75;MoveSouth;(23, 10);;(23, 10);1;3914
30;0.75;MoveSouth;(23, 10);;(23, 10);1;3915
30;0.75;MoveSouth;(23, 10);;(23, 10);1;3916
30;0.75;MoveSouth;(23, 10);;(23, 10);1;3917
30;0.75;MoveSouth;(23, 10);MoveWest;(22, 10);1;3918
30;0.75;MoveSouth;(23, 10);;(22, 10);1;3919
30;0.75;MoveSouth;(23, 10);;(22, 10);1;3920
30;0.75;MoveSouth;(23, 11);;(22, 10);1;3921
30;0.75;MoveSouth;(23, 11);;(22, 10);1;3922
30;0.75;MoveSouth;(23, 11);;(22, 10);1;3923
30;0.75;MoveSouth;(23, 11);;(22, 10);1;3924
30;0.75;MoveSouth;(23, 11);;(22, 10);1;3925
30;0.75;MoveSouth;(23, 11);MoveSouth;(22, 11);1;3926
30;0.75;MoveSouth;(23, 11);;(22, 11);1;3927
30;0.75;MoveSouth;(23, 11);MoveSouth;(22, 12);1;3928
30;0.75;MoveSouth;(23, 11);;(22, 12);1;3929
30;0.75;MoveSouth;(23, 12);;(22, 12);1;3930
30;0.75;MoveSouth;(23, 12);;(22, 12);1;3931
30;0.75;MoveSouth;(23, 12);MoveSouth;(22, 13);1;3932
30;0.75;MoveSouth;(23, 12);;(22, 13);1;3933
30;0.75;MoveSouth;(23, 12);;(22, 13);1;3934
30;0.75;MoveSouth;(23, 12);;(22, 13);1;3935
30;0.75;MoveSouth;(23, 12);MoveSouth;(22, 14);1;3936
30;0.75;MoveSouth;(23, 12);;(22, 14);1;3937
30;0.75;MoveSouth;(23, 12);MoveSouth;(22, 15);1;3938
30;0.75;MoveSouth;(23, 13);;(22, 15);1;3939
30;0.75;MoveSouth;(23, 13);;(22, 15);1;3940
30;0.75;MoveSouth;(23, 13);MoveSouth;(22, 16);1;3941
30;0.75;MoveSouth;(23, 13);;(22, 16);1;3942
30;0.75;MoveSouth;(23, 13);;(22, 16);1;3943
30;0.75;MoveSouth;(23, 13);;(22, 16);1;3944
30;0.75;MoveSouth;(23, 13);;(22, 16);1;3945
30;0.75;MoveSouth;(23, 13);;(22, 16);1;3946
30;0.75;MoveSouth;(23, 13);;(22, 16);1;3947
30;0.75;MoveSouth;(23, 14);MoveSouth;(22, 17);1;3948
30;0.75;MoveSouthWest;(23, 14);;(22, 17);1;3949
30;0.75;MoveSouthWest;(23, 14);;(22, 17);1;3950
30;0.75;MoveSouthWest;(23, 14);;(22, 17);1;3951
30;0.75;MoveSouthWest;(23, 14);;(22, 17);1;3952
30;0.75;MoveSouthWest;(23, 14);MoveSouth;(22, 18);1;3953
30;0.75;MoveSouthWest;(23, 14);;(22, 18);1;3954
30;0.75;MoveSouthWest;(23, 14);;(22, 18);1;3955
30;0.75;MoveSouthWest;(23, 14);MoveWest;(21, 18);1;3956
30;0.75;MoveSouthWest;(22, 15);;(21, 18);1;3957
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3958
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3959
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3960
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3961
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3962
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3963
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3964
30;0.75;MoveSouth;(22, 15);;(21, 18);1;3965
30;0.75;MoveSouth;(22, 16);;(21, 18);1;3966
30;0.75;MoveSouthWest;(22, 16);;(21, 18);1;3967
30;0.75;MoveSouthWest;(22, 16);MoveWest;(20, 18);1;3968
30;0.75;MoveSouthWest;(22, 16);;(20, 18);1;3969
30;0.75;MoveSouthWest;(22, 16);;(20, 18);1;3970
30;0.75;MoveSouthWest;(22, 16);;(20, 18);1;3971
30;0.75;MoveSouthWest;(22, 16);;(20, 18);1;3972
30;0.75;MoveSouthWest;(22, 16);;(20, 18);1;3973
30;0.75;MoveSouthWest;(22, 16);;(20, 18);1;3974
30;0.75;MoveSouthWest;(21, 17);;(20, 18);1;3975
30;0.75;MoveSouth;(21, 17);MoveEast;(20, 18);1;3976
30;0.75;MoveSouth;(21, 17);MoveEast;(20, 18);1;3977
30;0.75;MoveSouth;(21, 17);MoveEast;(20, 18);1;3978
30;0.75;MoveSouth;(21, 17);MoveEast;(20, 18);1;3979
30;0.75;MoveSouth;(21, 17);MoveEast;(20, 18);1;3980
30;0.75;MoveSouth;(21, 17);MoveEast;(21, 18);1;3981
30;0.75;MoveSouth;(21, 17);;(21, 18);1;3982
30;0.75;MoveSouth;(21, 17);;(21, 18);1;3983
30;0.75;MoveSouth;(21, 18);;(21, 18);1;3984
30;0.75;;(21, 18);;(21, 18);1;3985
30;0.75;;(21, 18);;(21, 18);1;3986
30;0.75;;(21, 18);;(21, 18);1;3987
30;0.75;;(21, 18);;(21, 18);1;3988
30;0.75;;(21, 18);;(21, 18);1;3989
30;0.75;;(21, 18);;(21, 18);1;3990
30;0.75;;(21, 18);;(21, 18);1;3991
30;0.75;;(21, 18);;(21, 18);1;3992
30;0.75;;(21, 18);;(21, 18);1;3993
30;0.75;;(21, 18);;(21, 18);1;3994
30;0.75;;(21, 18);;(21, 18);1;3995
30;0.75;;(21, 18);;(21, 18);1;3996
30;0.75;;(21, 18);;(21, 18);1;3997
30;0.75;;(21, 18);;(21, 18);1;3998
30;0.75;;(21, 18);;(21, 18);1;3999
30;0.75;;(21, 18);;(21, 18);1;4000
30;0.75;;(21, 18);;(21, 18);1;4001
30;0.75;;(21, 18);;(21, 18);1;4002
30;0.75;;(21, 18);;(21, 18);1;4003
30;0.75;;(21, 18);;(21, 18);1;4004
30;0.75;;(21, 18);;(21, 18);1;4005
30;0.75;;(21, 18);;(21, 18);1;4006
30;0.75;;(21, 18);;(21, 18);1;4007
30;0.75;;(21, 18);;(21, 18);1;4008
30;0.75;;(21, 18);;(21, 18);1;4009
30;0.75;;(21, 18);;(21, 18);1;4010
30;0.75;;(21, 18);;(21, 18);1;4011
30;0.75;;(21, 18);;(21, 18);1;4012
30;0.75;;(21, 18);;(21, 18);1;4013
30;0.75;;(21, 18);;(21, 18);1;4014
30;0.75;;(21, 18);;(21, 18);1;4015
30;0.75;;(21, 18);;(21, 18);1;4016
30;0.75;;(21, 18);;(21, 18);1;4017
30;0.75;;(21, 18);;(21, 18);1;4018
30;0.75;;(21, 18);;(21, 18);1;4019
30;0.75;;(21, 18);;(21, 18);1;4020
30;0.75;;(21, 18);;(21, 18);1;4021
30;0.75;;(21, 18);;(21, 18);1;4022
30;0.75;;(21, 18);;(21, 18);1;4023
30;0.75;;(21, 18);;(21, 18);1;4024
30;0.75;;(21, 18);;(21, 18);1;4025
30;0.75;;(21, 18);;(21, 18);1;4026
30;0.75;;(21, 18);;(21, 18);1;4027
30;0.75;;(21, 18);;(21, 18);1;4028
30;0.75;;(21, 18);;(21, 18);1;4029
30;0.75;;(21, 18);;(21, 18);1;4030
30;0.75;;(21, 18);;(21, 18);1;4031
30;0.75;;(21, 18);;(21, 18);1;4032
30;0.75;;(21, 18);;(21, 18);1;4033
30;0.75;;(21, 18);;(21, 18);1;4034
30;0.75;;(21, 18);;(21, 18);1;4035
30;0.75;;(21, 18);;(21, 18);1;4036
30;0.75;;(21, 18);;(21, 18);1;4037
30;0.75;;(21, 18);;(21, 18);1;4038
30;0.75;;(21, 18);;(21, 18);1;4039
30;0.75;;(21, 18);;(21, 18);1;4040
30;0.75;;(21, 18);;(21, 18);1;4041
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4042
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4043
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4044
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4045
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4046
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4047
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4048
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4049
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4050
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4051
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4052
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4053
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4054
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4055
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4056
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4057
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4058
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4059
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4060
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4061
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4062
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4063
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4064
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4065
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4066
30;0.75;;(21, 18);RemoveObjectTogether;(21, 18);1;4067
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4068
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4069
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4070
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4071
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4072
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4073
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4074
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4075
30;0.75;MoveSouth;(21, 19);;(21, 18);1;4076
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4077
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4078
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4079
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4080
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4081
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4082
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4083
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4084
30;0.75;MoveSouthWest;(20, 20);;(21, 18);1;4085
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4086
30;0.75;MoveSouthEast;(20, 20);MoveSouth;(21, 19);1;4087
30;0.75;MoveSouthEast;(20, 20);;(21, 19);1;4088
30;0.75;MoveSouthEast;(20, 20);;(21, 19);1;4089
30;0.75;MoveSouthEast;(20, 20);;(21, 19);1;4090
30;0.75;MoveSouthEast;(20, 20);;(21, 19);1;4091
30;0.75;MoveSouthEast;(20, 20);MoveSouth;(21, 20);1;4092
30;0.75;MoveSouthEast;(20, 20);;(21, 20);1;4093
30;0.75;MoveSouthEast;(21, 21);;(21, 20);1;4094
30;0.75;MoveNorthEast;(21, 21);;(21, 20);1;4095
30;0.75;MoveNorthEast;(21, 21);;(21, 20);1;4096
30;0.75;MoveNorthEast;(21, 21);;(21, 20);1;4097
30;0.75;MoveNorthEast;(21, 21);MoveSouth;(21, 21);1;4098
30;0.75;MoveNorthEast;(21, 21);;(21, 21);1;4099
30;0.75;MoveNorthEast;(21, 21);;(21, 21);1;4100
30;0.75;MoveNorthEast;(21, 21);;(21, 21);1;4101
30;0.75;MoveNorthEast;(21, 21);;(21, 21);1;4102
30;0.75;MoveNorthEast;(22, 20);;(21, 21);1;4103
30;0.75;Idle;(22, 20);MoveNorth;(21, 20);1;4104
30;0.75;Idle;(22, 20);;(21, 20);1;4105
30;0.75;Idle;(22, 20);MoveNorth;(21, 19);1;4106
30;0.75;Idle;(22, 20);;(21, 19);1;4107
30;0.75;Idle;(22, 20);;(21, 19);1;4108
30;0.75;Idle;(22, 20);MoveNorth;(21, 18);1;4109
30;0.75;Idle;(22, 20);;(21, 18);1;4110
30;0.75;Idle;(22, 20);;(21, 18);1;4111
30;0.75;Idle;(22, 20);;(21, 18);1;4112
30;0.75;Idle;(22, 20);;(21, 18);1;4113
30;0.75;Idle;(22, 20);;(21, 18);1;4114
30;0.75;Idle;(22, 20);;(21, 18);1;4115
30;0.75;Idle;(22, 20);;(21, 18);1;4116
30;0.75;Idle;(22, 20);;(21, 18);1;4117
30;0.75;Idle;(22, 20);;(21, 18);1;4118
30;0.75;Idle;(22, 20);;(21, 18);1;4119
30;0.75;Idle;(22, 20);;(21, 18);1;4120
30;0.75;Idle;(22, 20);;(21, 18);1;4121
30;0.75;Idle;(22, 20);;(21, 18);1;4122
30;0.75;Idle;(22, 20);;(21, 18);1;4123
30;0.75;Idle;(22, 20);;(21, 18);1;4124
30;0.75;Idle;(22, 20);;(21, 18);1;4125
30;0.75;Idle;(22, 20);;(21, 18);1;4126
30;0.75;Idle;(22, 20);;(21, 18);1;4127
30;0.75;Idle;(22, 20);;(21, 18);1;4128
30;0.75;Idle;(22, 20);;(21, 18);1;4129
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4130
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4131
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4132
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4133
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4134
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4135
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4136
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4137
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4138
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4139
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4140
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4141
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4142
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4143
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4144
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4145
30;0.75;MoveNorth;(21, 19);;(21, 18);1;4146
30;0.75;MoveNorth;(21, 18);;(21, 18);1;4147
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4148
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4149
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4150
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4151
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4152
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4153
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4154
30;0.75;MoveSouth;(21, 18);;(21, 18);1;4155
30;0.75;MoveSouth;(21, 19);;(21, 18);1;4156
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4157
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4158
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4159
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4160
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4161
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4162
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4163
30;0.75;MoveSouthWest;(21, 19);;(21, 18);1;4164
30;0.75;MoveSouthWest;(20, 20);;(21, 18);1;4165
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4166
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4167
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4168
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4169
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4170
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4171
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4172
30;0.75;MoveSouthEast;(20, 20);;(21, 18);1;4173
30;0.75;MoveSouthEast;(21, 21);;(21, 18);1;4174
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4175
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4176
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4177
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4178
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4179
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4180
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4181
30;0.75;MoveNorthEast;(21, 21);;(21, 18);1;4182
30;0.75;MoveNorthEast;(22, 20);;(21, 18);1;4183
30;0.75;Idle;(22, 20);;(21, 18);1;4184
30;0.75;Idle;(22, 20);;(21, 18);1;4185
30;0.75;Idle;(22, 20);;(21, 18);1;4186
30;0.75;Idle;(22, 20);;(21, 18);1;4187
30;0.75;Idle;(22, 20);;(21, 18);1;4188
30;0.75;Idle;(22, 20);;(21, 18);1;4189
30;0.75;Idle;(22, 20);;(21, 18);1;4190
30;0.75;Idle;(22, 20);;(21, 18);1;4191
30;0.75;Idle;(22, 20);;(21, 18);1;4192
30;0.75;Idle;(22, 20);;(21, 18);1;4193
30;0.75;Idle;(22, 20);;(21, 18);1;4194
30;0.75;Idle;(22, 20);;(21, 18);1;4195
30;0.75;Idle;(22, 20);;(21, 18);1;4196
30;0.75;Idle;(22, 20);;(21, 18);1;4197
30;0.75;Idle;(22, 20);;(21, 18);1;4198
30;0.75;Idle;(22, 20);;(21, 18);1;4199
30;0.75;Idle;(22, 20);;(21, 18);1;4200
30;0.75;Idle;(22, 20);;(21, 18);1;4201
30;0.75;Idle;(22, 20);;(21, 18);1;4202
30;0.75;Idle;(22, 20);;(21, 18);1;4203
30;0.75;Idle;(22, 20);;(21, 18);1;4204
30;0.75;Idle;(22, 20);;(21, 18);1;4205
30;0.75;Idle;(22, 20);;(21, 18);1;4206
30;0.75;Idle;(22, 20);;(21, 18);1;4207
30;0.75;Idle;(22, 20);;(21, 18);1;4208
30;0.75;Idle;(22, 20);;(21, 18);1;4209
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4210
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4211
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4212
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4213
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4214
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4215
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4216
30;0.75;MoveNorthWest;(22, 20);;(21, 18);1;4217
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4218
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4219
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4220
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4221
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4222
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4223
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4224
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4225
30;0.75;MoveNorthWest;(21, 19);;(21, 18);1;4226
30;0.75;MoveNorthWest;(20, 18);;(21, 18);1;4227
30;0.75;MoveWest;(20, 18);;(21, 18);1;4228
30;0.75;MoveWest;(20, 18);;(21, 18);1;4229
30;0.75;MoveWest;(20, 18);;(21, 18);1;4230
30;0.75;MoveWest;(20, 18);;(21, 18);1;4231
30;0.75;MoveWest;(20, 18);;(21, 18);1;4232
30;0.75;MoveWest;(20, 18);;(21, 18);1;4233
30;0.75;MoveWest;(20, 18);;(21, 18);1;4234
30;0.75;MoveWest;(20, 18);;(21, 18);1;4235
30;0.75;MoveWest;(20, 18);;(21, 18);1;4236
30;0.75;MoveWest;(20, 18);;(21, 18);1;4237
30;0.75;MoveWest;(20, 18);;(21, 18);1;4238
30;0.75;MoveWest;(20, 18);;(21, 18);1;4239
30;0.75;MoveWest;(20, 18);;(21, 18);1;4240
30;0.75;MoveWest;(19, 18);;(21, 18);1;4241
30;0.75;MoveWest;(19, 18);;(21, 18);1;4242
30;0.75;MoveWest;(19, 18);;(21, 18);1;4243
30;0.75;MoveWest;(19, 18);;(21, 18);1;4244
30;0.75;MoveWest;(19, 18);;(21, 18);1;4245
30;0.75;MoveWest;(19, 18);;(21, 18);1;4246
30;0.75;MoveWest;(19, 18);;(21, 18);1;4247
30;0.75;MoveWest;(19, 18);;(21, 18);1;4248
30;0.75;MoveWest;(19, 18);;(21, 18);1;4249
30;0.75;MoveWest;(18, 18);;(21, 18);1;4250
30;0.75;MoveWest;(18, 18);;(21, 18);1;4251
30;0.75;MoveWest;(18, 18);;(21, 18);1;4252
30;0.75;MoveWest;(18, 18);;(21, 18);1;4253
30;0.75;MoveWest;(18, 18);;(21, 18);1;4254
30;0.75;MoveWest;(18, 18);;(21, 18);1;4255
30;0.75;MoveWest;(18, 18);;(21, 18);1;4256
30;0.75;MoveWest;(18, 18);;(21, 18);1;4257
30;0.75;MoveWest;(18, 18);;(21, 18);1;4258
30;0.75;MoveWest;(17, 18);;(21, 18);1;4259
30;0.75;MoveWest;(17, 18);;(21, 18);1;4260
30;0.75;MoveWest;(17, 18);;(21, 18);1;4261
30;0.75;MoveWest;(17, 18);;(21, 18);1;4262
30;0.75;MoveWest;(17, 18);;(21, 18);1;4263
30;0.75;MoveWest;(17, 18);;(21, 18);1;4264
30;0.75;MoveWest;(17, 18);;(21, 18);1;4265
30;0.75;MoveWest;(17, 18);;(21, 18);1;4266
30;0.75;MoveWest;(17, 18);;(21, 18);1;4267
30;0.75;MoveWest;(16, 18);;(21, 18);1;4268
30;0.75;MoveWest;(16, 18);;(21, 18);1;4269
30;0.75;MoveWest;(16, 18);;(21, 18);1;4270
30;0.75;MoveWest;(16, 18);;(21, 18);1;4271
30;0.75;MoveWest;(16, 18);;(21, 18);1;4272
30;0.75;MoveWest;(16, 18);;(21, 18);1;4273
30;0.75;MoveWest;(16, 18);;(21, 18);1;4274
30;0.75;MoveWest;(16, 18);;(21, 18);1;4275
30;0.75;MoveWest;(16, 18);;(21, 18);1;4276
30;0.75;MoveWest;(15, 18);;(21, 18);1;4277
30;0.75;;(15, 18);;(21, 18);1;4278
30;0.75;;(15, 18);;(21, 18);1;4279
30;0.75;;(15, 18);;(21, 18);1;4280
30;0.75;;(15, 18);;(21, 18);1;4281
30;0.75;;(15, 18);;(21, 18);1;4282
30;0.75;;(15, 18);;(21, 18);1;4283
30;0.75;;(15, 18);;(21, 18);1;4284
30;0.75;;(15, 18);;(21, 18);1;4285
30;0.75;;(15, 18);;(21, 18);1;4286
30;0.75;;(15, 18);;(21, 18);1;4287
30;0.75;;(15, 18);;(21, 18);1;4288
30;0.75;;(15, 18);;(21, 18);1;4289
30;0.75;;(15, 18);;(21, 18);1;4290
30;0.75;;(15, 18);;(21, 18);1;4291
30;0.75;;(15, 18);;(21, 18);1;4292
30;0.75;;(15, 18);;(21, 18);1;4293
30;0.75;;(15, 18);;(21, 18);1;4294
30;0.75;;(15, 18);;(21, 18);1;4295
30;0.75;;(15, 18);;(21, 18);1;4296
30;0.75;;(15, 18);;(21, 18);1;4297
30;0.75;;(15, 18);;(21, 18);1;4298
30;0.75;;(15, 18);;(21, 18);1;4299
30;0.75;;(15, 18);;(21, 18);1;4300
30;0.75;;(15, 18);;(21, 18);1;4301
30;0.75;;(15, 18);;(21, 18);1;4302
30;0.75;;(15, 18);;(21, 18);1;4303
30;0.75;;(15, 18);;(21, 18);1;4304
30;0.75;;(15, 18);;(21, 18);1;4305
30;0.75;;(15, 18);;(21, 18);1;4306
30;0.75;;(15, 18);;(21, 18);1;4307
30;0.75;;(15, 18);;(21, 18);1;4308
30;0.75;;(15, 18);;(21, 18);1;4309
30;0.75;;(15, 18);;(21, 18);1;4310
30;0.75;;(15, 18);;(21, 18);1;4311
30;0.75;;(15, 18);;(21, 18);1;4312
30;0.75;;(15, 18);;(21, 18);1;4313
30;0.75;;(15, 18);;(21, 18);1;4314
30;0.75;;(15, 18);;(21, 18);1;4315
30;0.75;;(15, 18);;(21, 18);1;4316
30;0.75;;(15, 18);;(21, 18);1;4317
30;0.75;;(15, 18);;(21, 18);1;4318
30;0.75;;(15, 18);;(21, 18);1;4319
30;0.75;;(15, 18);;(21, 18);1;4320
30;0.75;;(15, 18);;(21, 18);1;4321
30;0.75;;(15, 18);;(21, 18);1;4322
30;0.75;;(15, 18);;(21, 18);1;4323
30;0.75;;(15, 18);;(21, 18);1;4324
30;0.75;;(15, 18);;(21, 18);1;4325
30;0.75;;(15, 18);;(21, 18);1;4326
30;0.75;;(15, 18);;(21, 18);1;4327
30;0.75;;(15, 18);;(21, 18);1;4328
30;0.75;;(15, 18);;(21, 18);1;4329
30;0.75;;(15, 18);;(21, 18);1;4330
30;0.75;;(15, 18);;(21, 18);1;4331
30;0.75;;(15, 18);;(21, 18);1;4332
30;0.75;;(15, 18);;(21, 18);1;4333
30;0.75;;(15, 18);;(21, 18);1;4334
30;0.75;;(15, 18);;(21, 18);1;4335
30;0.75;;(15, 18);;(21, 18);1;4336
30;0.75;;(15, 18);;(21, 18);1;4337
30;0.75;;(15, 18);;(21, 18);1;4338
30;0.75;;(15, 18);;(21, 18);1;4339
30;0.75;;(15, 18);;(21, 18);1;4340
30;0.75;;(15, 18);;(21, 18);1;4341
30;0.75;;(15, 18);;(21, 18);1;4342
30;0.75;;(15, 18);;(21, 18);1;4343
30;0.75;;(15, 18);;(21, 18);1;4344
30;0.75;;(15, 18);;(21, 18);1;4345
30;0.75;;(15, 18);;(21, 18);1;4346
30;0.75;;(15, 18);;(21, 18);1;4347
30;0.75;;(15, 18);;(21, 18);1;4348
30;0.75;;(15, 18);;(21, 18);1;4349
30;0.75;;(15, 18);;(21, 18);1;4350
30;0.75;;(15, 18);;(21, 18);1;4351
30;0.75;;(15, 18);;(21, 18);1;4352
30;0.75;;(15, 18);;(21, 18);1;4353
30;0.75;;(15, 18);;(21, 18);1;4354
30;0.75;;(15, 18);;(21, 18);1;4355
30;0.75;;(15, 18);;(21, 18);1;4356
30;0.75;;(15, 18);;(21, 18);1;4357
30;0.75;;(15, 18);;(21, 18);1;4358
30;0.75;;(15, 18);;(21, 18);1;4359
30;0.75;;(15, 18);;(21, 18);1;4360
30;0.75;;(15, 18);;(21, 18);1;4361
30;0.75;;(15, 18);;(21, 18);1;4362
30;0.75;;(15, 18);;(21, 18);1;4363
30;0.75;;(15, 18);;(21, 18);1;4364
30;0.75;;(15, 18);;(21, 18);1;4365
30;0.75;;(15, 18);;(21, 18);1;4366
30;0.75;;(15, 18);;(21, 18);1;4367
30;0.75;;(15, 18);;(21, 18);1;4368
30;0.75;;(15, 18);;(21, 18);1;4369
30;0.75;;(15, 18);;(21, 18);1;4370
30;0.75;;(15, 18);;(21, 18);1;4371
30;0.75;;(15, 18);;(21, 18);1;4372
30;0.75;;(15, 18);;(21, 18);1;4373
