score;completeness;rescuebot_action;rescuebot_location;wozhendexiangshuijiao_action;wozhendexiangshuijiao_location;world_nr;tick_nr
33;0.875;;(22, 14);;(18, 19);1;10424
33;0.875;;(22, 14);;(18, 19);1;10425
33;0.875;;(22, 14);;(18, 19);1;10426
33;0.875;;(22, 14);;(18, 19);1;10427
33;0.875;;(22, 14);;(18, 19);1;10428
33;0.875;;(22, 14);;(18, 19);1;10429
33;0.875;;(22, 14);;(18, 19);1;10430
33;0.875;;(22, 14);;(18, 19);1;10431
33;0.875;;(22, 14);;(18, 19);1;10432
33;0.875;;(22, 14);;(18, 19);1;10433
33;0.875;;(22, 14);;(18, 19);1;10434
33;0.875;;(22, 14);;(18, 19);1;10435
33;0.875;;(22, 14);;(18, 19);1;10436
33;0.875;;(22, 14);;(18, 19);1;10437
33;0.875;;(22, 14);;(18, 19);1;10438
33;0.875;;(22, 14);;(18, 19);1;10439
33;0.875;;(22, 14);;(18, 19);1;10440
33;0.875;;(22, 14);;(18, 19);1;10441
33;0.875;;(22, 14);;(18, 19);1;10442
33;0.875;;(22, 14);;(18, 19);1;10443
33;0.875;;(22, 14);;(18, 19);1;10444
33;0.875;;(22, 14);;(18, 19);1;10445
33;0.875;;(22, 14);;(18, 19);1;10446
33;0.875;;(22, 14);;(18, 19);1;10447
33;0.875;;(22, 14);;(18, 19);1;10448
33;0.875;;(22, 14);;(18, 19);1;10449
33;0.875;;(22, 14);;(18, 19);1;10450
33;0.875;;(22, 14);;(18, 19);1;10451
33;0.875;;(22, 14);;(18, 19);1;10452
33;0.875;;(22, 14);;(18, 19);1;10453
33;0.875;;(22, 14);;(18, 19);1;10454
33;0.875;;(22, 14);;(18, 19);1;10455
33;0.875;;(22, 14);;(18, 19);1;10456
33;0.875;;(22, 14);;(18, 19);1;10457
33;0.875;;(22, 14);;(18, 19);1;10458
33;0.875;;(22, 14);;(18, 19);1;10459
33;0.875;;(22, 14);;(18, 19);1;10460
33;0.875;;(22, 14);;(18, 19);1;10461
33;0.875;;(22, 14);;(18, 19);1;10462
33;0.875;;(22, 14);;(18, 19);1;10463
33;0.875;;(22, 14);;(18, 19);1;10464
33;0.875;;(22, 14);;(18, 19);1;10465
33;0.875;;(22, 14);;(18, 19);1;10466
33;0.875;;(22, 14);;(18, 19);1;10467
33;0.875;;(22, 14);;(18, 19);1;10468
33;0.875;;(22, 14);;(18, 19);1;10469
33;0.875;;(22, 14);;(18, 19);1;10470
33;0.875;;(22, 14);;(18, 19);1;10471
33;0.875;;(22, 14);;(18, 19);1;10472
33;0.875;;(22, 14);;(18, 19);1;10473
33;0.875;;(22, 14);;(18, 19);1;10474
33;0.875;;(22, 14);;(18, 19);1;10475
33;0.875;;(22, 14);;(18, 19);1;10476
33;0.875;;(22, 14);;(18, 19);1;10477
33;0.875;;(22, 14);;(18, 19);1;10478
33;0.875;;(22, 14);;(18, 19);1;10479
33;0.875;;(22, 14);;(18, 19);1;10480
33;0.875;;(22, 14);;(18, 19);1;10481
33;0.875;;(22, 14);;(18, 19);1;10482
33;0.875;;(22, 14);;(18, 19);1;10483
33;0.875;;(22, 14);;(18, 19);1;10484
33;0.875;;(22, 14);;(18, 19);1;10485
33;0.875;;(22, 14);;(18, 19);1;10486
33;0.875;;(22, 14);;(18, 19);1;10487
33;0.875;;(22, 14);;(18, 19);1;10488
33;0.875;;(22, 14);;(18, 19);1;10489
33;0.875;;(22, 14);;(18, 19);1;10490
33;0.875;;(22, 14);;(18, 19);1;10491
33;0.875;;(22, 14);;(18, 19);1;10492
33;0.875;;(22, 14);;(18, 19);1;10493
33;0.875;;(22, 14);;(18, 19);1;10494
33;0.875;;(22, 14);;(18, 19);1;10495
33;0.875;;(22, 14);;(18, 19);1;10496
33;0.875;;(22, 14);;(18, 19);1;10497
33;0.875;;(22, 14);;(18, 19);1;10498
33;0.875;;(22, 14);;(18, 19);1;10499
33;0.875;;(22, 14);;(18, 19);1;10500
33;0.875;;(22, 14);;(18, 19);1;10501
33;0.875;;(22, 14);;(18, 19);1;10502
33;0.875;;(22, 14);;(18, 19);1;10503
33;0.875;;(22, 14);;(18, 19);1;10504
33;0.875;;(22, 14);;(18, 19);1;10505
33;0.875;;(22, 14);;(18, 19);1;10506
33;0.875;;(22, 14);;(18, 19);1;10507
33;0.875;;(22, 14);;(18, 19);1;10508
33;0.875;;(22, 14);;(18, 19);1;10509
33;0.875;;(22, 14);;(18, 19);1;10510
33;0.875;;(22, 14);;(18, 19);1;10511
33;0.875;;(22, 14);;(18, 19);1;10512
33;0.875;;(22, 14);;(18, 19);1;10513
33;0.875;;(22, 14);;(18, 19);1;10514
33;0.875;;(22, 14);;(18, 19);1;10515
33;0.875;;(22, 14);;(18, 19);1;10516
33;0.875;;(22, 14);;(18, 19);1;10517
33;0.875;;(22, 14);;(18, 19);1;10518
33;0.875;;(22, 14);;(18, 19);1;10519
33;0.875;;(22, 14);;(18, 19);1;10520
33;0.875;;(22, 14);;(18, 19);1;10521
33;0.875;;(22, 14);;(18, 19);1;10522
33;0.875;;(22, 14);;(18, 19);1;10523
33;0.875;;(22, 14);;(18, 19);1;10524
33;0.875;;(22, 14);;(18, 19);1;10525
33;0.875;;(22, 14);;(18, 19);1;10526
33;0.875;;(22, 14);;(18, 19);1;10527
33;0.875;;(22, 14);;(18, 19);1;10528
33;0.875;;(22, 14);;(18, 19);1;10529
33;0.875;;(22, 14);;(18, 19);1;10530
33;0.875;;(22, 14);;(18, 19);1;10531
33;0.875;;(22, 14);;(18, 19);1;10532
33;0.875;;(22, 14);;(18, 19);1;10533
33;0.875;;(22, 14);;(18, 19);1;10534
33;0.875;;(22, 14);;(18, 19);1;10535
33;0.875;;(22, 14);;(18, 19);1;10536
33;0.875;;(22, 14);;(18, 19);1;10537
33;0.875;;(22, 14);;(18, 19);1;10538
33;0.875;;(22, 14);;(18, 19);1;10539
33;0.875;;(22, 14);;(18, 19);1;10540
33;0.875;;(22, 14);;(18, 19);1;10541
33;0.875;;(22, 14);;(18, 19);1;10542
33;0.875;;(22, 14);;(18, 19);1;10543
33;0.875;;(22, 14);;(18, 19);1;10544
33;0.875;;(22, 14);;(18, 19);1;10545
33;0.875;;(22, 14);;(18, 19);1;10546
33;0.875;;(22, 14);;(18, 19);1;10547
33;0.875;;(22, 14);;(18, 19);1;10548
33;0.875;;(22, 14);;(18, 19);1;10549
33;0.875;;(22, 14);;(18, 19);1;10550
33;0.875;;(22, 14);;(18, 19);1;10551
33;0.875;;(22, 14);;(18, 19);1;10552
33;0.875;;(22, 14);;(18, 19);1;10553
33;0.875;;(22, 14);;(18, 19);1;10554
33;0.875;;(22, 14);;(18, 19);1;10555
33;0.875;;(22, 14);;(18, 19);1;10556
33;0.875;;(22, 14);;(18, 19);1;10557
33;0.875;;(22, 14);;(18, 19);1;10558
33;0.875;;(22, 14);;(18, 19);1;10559
33;0.875;;(22, 14);;(18, 19);1;10560
33;0.875;;(22, 14);;(18, 19);1;10561
33;0.875;;(22, 14);;(18, 19);1;10562
33;0.875;;(22, 14);;(18, 19);1;10563
33;0.875;;(22, 14);;(18, 19);1;10564
33;0.875;;(22, 14);;(18, 19);1;10565
33;0.875;;(22, 14);;(18, 19);1;10566
33;0.875;;(22, 14);;(18, 19);1;10567
33;0.875;;(22, 14);;(18, 19);1;10568
33;0.875;;(22, 14);;(18, 19);1;10569
33;0.875;;(22, 14);;(18, 19);1;10570
33;0.875;;(22, 14);;(18, 19);1;10571
33;0.875;;(22, 14);;(18, 19);1;10572
33;0.875;;(22, 14);;(18, 19);1;10573
33;0.875;;(22, 14);;(18, 19);1;10574
33;0.875;;(22, 14);;(18, 19);1;10575
33;0.875;;(22, 14);;(18, 19);1;10576
33;0.875;;(22, 14);;(18, 19);1;10577
33;0.875;;(22, 14);;(18, 19);1;10578
33;0.875;;(22, 14);;(18, 19);1;10579
33;0.875;;(22, 14);;(18, 19);1;10580
33;0.875;;(22, 14);;(18, 19);1;10581
33;0.875;;(22, 14);;(18, 19);1;10582
33;0.875;;(22, 14);;(18, 19);1;10583
33;0.875;;(22, 14);;(18, 19);1;10584
33;0.875;;(22, 14);;(18, 19);1;10585
33;0.875;;(22, 14);;(18, 19);1;10586
33;0.875;;(22, 14);;(18, 19);1;10587
33;0.875;;(22, 14);;(18, 19);1;10588
33;0.875;;(22, 14);;(18, 19);1;10589
33;0.875;;(22, 14);;(18, 19);1;10590
33;0.875;;(22, 14);;(18, 19);1;10591
33;0.875;;(22, 14);;(18, 19);1;10592
33;0.875;;(22, 14);;(18, 19);1;10593
33;0.875;;(22, 14);;(18, 19);1;10594
33;0.875;;(22, 14);;(18, 19);1;10595
33;0.875;;(22, 14);;(18, 19);1;10596
33;0.875;;(22, 14);;(18, 19);1;10597
33;0.875;;(22, 14);;(18, 19);1;10598
33;0.875;;(22, 14);;(18, 19);1;10599
33;0.875;;(22, 14);;(18, 19);1;10600
33;0.875;;(22, 14);;(18, 19);1;10601
33;0.875;;(22, 14);;(18, 19);1;10602
33;0.875;;(22, 14);;(18, 19);1;10603
33;0.875;;(22, 14);;(18, 19);1;10604
33;0.875;;(22, 14);;(18, 19);1;10605
33;0.875;;(22, 14);;(18, 19);1;10606
33;0.875;;(22, 14);;(18, 19);1;10607
33;0.875;;(22, 14);;(18, 19);1;10608
33;0.875;;(22, 14);;(18, 19);1;10609
33;0.875;;(22, 14);;(18, 19);1;10610
33;0.875;;(22, 14);;(18, 19);1;10611
33;0.875;;(22, 14);;(18, 19);1;10612
33;0.875;;(22, 14);;(18, 19);1;10613
33;0.875;;(22, 14);;(18, 19);1;10614
33;0.875;;(22, 14);;(18, 19);1;10615
33;0.875;;(22, 14);;(18, 19);1;10616
33;0.875;;(22, 14);;(18, 19);1;10617
33;0.875;;(22, 14);;(18, 19);1;10618
33;0.875;;(22, 14);;(18, 19);1;10619
33;0.875;;(22, 14);;(18, 19);1;10620
33;0.875;;(22, 14);;(18, 19);1;10621
33;0.875;;(22, 14);;(18, 19);1;10622
33;0.875;;(22, 14);;(18, 19);1;10623
33;0.875;;(22, 14);;(18, 19);1;10624
33;0.875;;(22, 14);;(18, 19);1;10625
33;0.875;;(22, 14);;(18, 19);1;10626
33;0.875;;(22, 14);;(18, 19);1;10627
33;0.875;;(22, 14);;(18, 19);1;10628
33;0.875;;(22, 14);;(18, 19);1;10629
33;0.875;;(22, 14);;(18, 19);1;10630
33;0.875;;(22, 14);;(18, 19);1;10631
33;0.875;;(22, 14);;(18, 19);1;10632
33;0.875;;(22, 14);;(18, 19);1;10633
33;0.875;;(22, 14);;(18, 19);1;10634
33;0.875;;(22, 14);;(18, 19);1;10635
33;0.875;;(22, 14);;(18, 19);1;10636
33;0.875;;(22, 14);;(18, 19);1;10637
33;0.875;;(22, 14);;(18, 19);1;10638
33;0.875;;(22, 14);;(18, 19);1;10639
33;0.875;;(22, 14);;(18, 19);1;10640
33;0.875;;(22, 14);;(18, 19);1;10641
33;0.875;;(22, 14);;(18, 19);1;10642
33;0.875;;(22, 14);;(18, 19);1;10643
33;0.875;;(22, 14);;(18, 19);1;10644
33;0.875;;(22, 14);;(18, 19);1;10645
33;0.875;;(22, 14);;(18, 19);1;10646
33;0.875;;(22, 14);;(18, 19);1;10647
33;0.875;;(22, 14);;(18, 19);1;10648
33;0.875;;(22, 14);;(18, 19);1;10649
33;0.875;;(22, 14);;(18, 19);1;10650
33;0.875;;(22, 14);;(18, 19);1;10651
33;0.875;;(22, 14);;(18, 19);1;10652
33;0.875;;(22, 14);;(18, 19);1;10653
33;0.875;;(22, 14);;(18, 19);1;10654
33;0.875;;(22, 14);;(18, 19);1;10655
33;0.875;;(22, 14);;(18, 19);1;10656
33;0.875;;(22, 14);;(18, 19);1;10657
33;0.875;;(22, 14);;(18, 19);1;10658
33;0.875;;(22, 14);;(18, 19);1;10659
33;0.875;;(22, 14);;(18, 19);1;10660
33;0.875;;(22, 14);;(18, 19);1;10661
33;0.875;;(22, 14);;(18, 19);1;10662
33;0.875;;(22, 14);;(18, 19);1;10663
33;0.875;;(22, 14);;(18, 19);1;10664
33;0.875;;(22, 14);;(18, 19);1;10665
33;0.875;;(22, 14);;(18, 19);1;10666
33;0.875;;(22, 14);;(18, 19);1;10667
33;0.875;;(22, 14);;(18, 19);1;10668
33;0.875;;(22, 14);;(18, 19);1;10669
33;0.875;;(22, 14);;(18, 19);1;10670
33;0.875;;(22, 14);;(18, 19);1;10671
33;0.875;;(22, 14);;(18, 19);1;10672
33;0.875;;(22, 14);;(18, 19);1;10673
33;0.875;;(22, 14);;(18, 19);1;10674
33;0.875;;(22, 14);;(18, 19);1;10675
33;0.875;;(22, 14);;(18, 19);1;10676
33;0.875;;(22, 14);;(18, 19);1;10677
33;0.875;;(22, 14);;(18, 19);1;10678
33;0.875;;(22, 14);;(18, 19);1;10679
33;0.875;;(22, 14);;(18, 19);1;10680
33;0.875;;(22, 14);;(18, 19);1;10681
33;0.875;;(22, 14);;(18, 19);1;10682
33;0.875;;(22, 14);;(18, 19);1;10683
33;0.875;;(22, 14);;(18, 19);1;10684
33;0.875;;(22, 14);;(18, 19);1;10685
33;0.875;;(22, 14);;(18, 19);1;10686
33;0.875;;(22, 14);;(18, 19);1;10687
33;0.875;;(22, 14);;(18, 19);1;10688
33;0.875;;(22, 14);;(18, 19);1;10689
33;0.875;;(22, 14);;(18, 19);1;10690
33;0.875;;(22, 14);;(18, 19);1;10691
33;0.875;;(22, 14);;(18, 19);1;10692
33;0.875;;(22, 14);;(18, 19);1;10693
33;0.875;;(22, 14);;(18, 19);1;10694
33;0.875;;(22, 14);;(18, 19);1;10695
33;0.875;;(22, 14);;(18, 19);1;10696
33;0.875;;(22, 14);;(18, 19);1;10697
33;0.875;;(22, 14);;(18, 19);1;10698
33;0.875;;(22, 14);;(18, 19);1;10699
33;0.875;;(22, 14);;(18, 19);1;10700
33;0.875;;(22, 14);;(18, 19);1;10701
33;0.875;;(22, 14);;(18, 19);1;10702
33;0.875;;(22, 14);;(18, 19);1;10703
33;0.875;;(22, 14);;(18, 19);1;10704
33;0.875;;(22, 14);;(18, 19);1;10705
33;0.875;;(22, 14);;(18, 19);1;10706
33;0.875;;(22, 14);;(18, 19);1;10707
33;0.875;;(22, 14);;(18, 19);1;10708
33;0.875;;(22, 14);;(18, 19);1;10709
33;0.875;;(22, 14);;(18, 19);1;10710
33;0.875;;(22, 14);;(18, 19);1;10711
33;0.875;;(22, 14);;(18, 19);1;10712
33;0.875;;(22, 14);;(18, 19);1;10713
33;0.875;;(22, 14);;(18, 19);1;10714
33;0.875;;(22, 14);;(18, 19);1;10715
33;0.875;;(22, 14);;(18, 19);1;10716
33;0.875;;(22, 14);;(18, 19);1;10717
33;0.875;;(22, 14);;(18, 19);1;10718
33;0.875;;(22, 14);;(18, 19);1;10719
33;0.875;;(22, 14);;(18, 19);1;10720
33;0.875;;(22, 14);;(18, 19);1;10721
33;0.875;;(22, 14);;(18, 19);1;10722
33;0.875;;(22, 14);;(18, 19);1;10723
33;0.875;;(22, 14);;(18, 19);1;10724
33;0.875;;(22, 14);;(18, 19);1;10725
33;0.875;;(22, 14);;(18, 19);1;10726
33;0.875;;(22, 14);;(18, 19);1;10727
33;0.875;;(22, 14);;(18, 19);1;10728
33;0.875;;(22, 14);;(18, 19);1;10729
33;0.875;;(22, 14);;(18, 19);1;10730
33;0.875;;(22, 14);;(18, 19);1;10731
33;0.875;;(22, 14);;(18, 19);1;10732
33;0.875;;(22, 14);;(18, 19);1;10733
33;0.875;;(22, 14);;(18, 19);1;10734
33;0.875;;(22, 14);;(18, 19);1;10735
33;0.875;;(22, 14);;(18, 19);1;10736
33;0.875;;(22, 14);;(18, 19);1;10737
33;0.875;;(22, 14);;(18, 19);1;10738
33;0.875;;(22, 14);;(18, 19);1;10739
33;0.875;;(22, 14);;(18, 19);1;10740
33;0.875;;(22, 14);;(18, 19);1;10741
33;0.875;;(22, 14);;(18, 19);1;10742
33;0.875;;(22, 14);;(18, 19);1;10743
33;0.875;;(22, 14);;(18, 19);1;10744
33;0.875;;(22, 14);;(18, 19);1;10745
33;0.875;;(22, 14);;(18, 19);1;10746
33;0.875;;(22, 14);;(18, 19);1;10747
33;0.875;;(22, 14);;(18, 19);1;10748
33;0.875;;(22, 14);;(18, 19);1;10749
33;0.875;;(22, 14);;(18, 19);1;10750
33;0.875;;(22, 14);;(18, 19);1;10751
33;0.875;;(22, 14);;(18, 19);1;10752
33;0.875;;(22, 14);;(18, 19);1;10753
33;0.875;;(22, 14);;(18, 19);1;10754
33;0.875;;(22, 14);;(18, 19);1;10755
33;0.875;;(22, 14);;(18, 19);1;10756
33;0.875;;(22, 14);;(18, 19);1;10757
33;0.875;;(22, 14);;(18, 19);1;10758
33;0.875;;(22, 14);;(18, 19);1;10759
33;0.875;;(22, 14);;(18, 19);1;10760
33;0.875;;(22, 14);;(18, 19);1;10761
33;0.875;;(22, 14);;(18, 19);1;10762
33;0.875;;(22, 14);;(18, 19);1;10763
33;0.875;;(22, 14);;(18, 19);1;10764
33;0.875;;(22, 14);;(18, 19);1;10765
33;0.875;;(22, 14);;(18, 19);1;10766
33;0.875;;(22, 14);;(18, 19);1;10767
33;0.875;;(22, 14);;(18, 19);1;10768
33;0.875;;(22, 14);;(18, 19);1;10769
33;0.875;;(22, 14);;(18, 19);1;10770
33;0.875;;(22, 14);;(18, 19);1;10771
33;0.875;;(22, 14);;(18, 19);1;10772
33;0.875;;(22, 14);;(18, 19);1;10773
33;0.875;;(22, 14);;(18, 19);1;10774
33;0.875;;(22, 14);;(18, 19);1;10775
33;0.875;;(22, 14);;(18, 19);1;10776
33;0.875;;(22, 14);;(18, 19);1;10777
33;0.875;;(22, 14);;(18, 19);1;10778
33;0.875;;(22, 14);;(18, 19);1;10779
33;0.875;;(22, 14);;(18, 19);1;10780
33;0.875;;(22, 14);;(18, 19);1;10781
33;0.875;;(22, 14);;(18, 19);1;10782
33;0.875;;(22, 14);;(18, 19);1;10783
33;0.875;;(22, 14);;(18, 19);1;10784
33;0.875;;(22, 14);;(18, 19);1;10785
33;0.875;;(22, 14);;(18, 19);1;10786
33;0.875;;(22, 14);;(18, 19);1;10787
33;0.875;;(22, 14);;(18, 19);1;10788
33;0.875;;(22, 14);;(18, 19);1;10789
33;0.875;;(22, 14);;(18, 19);1;10790
33;0.875;;(22, 14);;(18, 19);1;10791
33;0.875;;(22, 14);;(18, 19);1;10792
33;0.875;;(22, 14);;(18, 19);1;10793
33;0.875;;(22, 14);;(18, 19);1;10794
33;0.875;;(22, 14);;(18, 19);1;10795
33;0.875;;(22, 14);;(18, 19);1;10796
33;0.875;;(22, 14);;(18, 19);1;10797
33;0.875;;(22, 14);;(18, 19);1;10798
33;0.875;;(22, 14);;(18, 19);1;10799
33;0.875;;(22, 14);;(18, 19);1;10800
33;0.875;;(22, 14);;(18, 19);1;10801
33;0.875;;(22, 14);;(18, 19);1;10802
33;0.875;;(22, 14);;(18, 19);1;10803
33;0.875;;(22, 14);;(18, 19);1;10804
33;0.875;;(22, 14);;(18, 19);1;10805
33;0.875;;(22, 14);;(18, 19);1;10806
33;0.875;;(22, 14);;(18, 19);1;10807
33;0.875;;(22, 14);;(18, 19);1;10808
33;0.875;;(22, 14);;(18, 19);1;10809
33;0.875;;(22, 14);;(18, 19);1;10810
33;0.875;;(22, 14);;(18, 19);1;10811
33;0.875;;(22, 14);;(18, 19);1;10812
33;0.875;;(22, 14);;(18, 19);1;10813
33;0.875;;(22, 14);;(18, 19);1;10814
33;0.875;;(22, 14);;(18, 19);1;10815
33;0.875;;(22, 14);;(18, 19);1;10816
33;0.875;;(22, 14);;(18, 19);1;10817
33;0.875;;(22, 14);;(18, 19);1;10818
33;0.875;;(22, 14);;(18, 19);1;10819
33;0.875;;(22, 14);;(18, 19);1;10820
33;0.875;;(22, 14);;(18, 19);1;10821
33;0.875;;(22, 14);;(18, 19);1;10822
33;0.875;;(22, 14);;(18, 19);1;10823
33;0.875;;(22, 14);;(18, 19);1;10824
33;0.875;;(22, 14);;(18, 19);1;10825
33;0.875;;(22, 14);;(18, 19);1;10826
33;0.875;;(22, 14);;(18, 19);1;10827
33;0.875;;(22, 14);;(18, 19);1;10828
33;0.875;;(22, 14);;(18, 19);1;10829
33;0.875;;(22, 14);;(18, 19);1;10830
33;0.875;;(22, 14);;(18, 19);1;10831
33;0.875;;(22, 14);;(18, 19);1;10832
33;0.875;;(22, 14);;(18, 19);1;10833
33;0.875;;(22, 14);;(18, 19);1;10834
33;0.875;;(22, 14);;(18, 19);1;10835
33;0.875;;(22, 14);;(18, 19);1;10836
33;0.875;;(22, 14);;(18, 19);1;10837
33;0.875;;(22, 14);;(18, 19);1;10838
33;0.875;;(22, 14);;(18, 19);1;10839
33;0.875;;(22, 14);;(18, 19);1;10840
33;0.875;;(22, 14);;(18, 19);1;10841
33;0.875;;(22, 14);;(18, 19);1;10842
33;0.875;;(22, 14);;(18, 19);1;10843
33;0.875;;(22, 14);;(18, 19);1;10844
33;0.875;;(22, 14);;(18, 19);1;10845
33;0.875;;(22, 14);;(18, 19);1;10846
33;0.875;;(22, 14);;(18, 19);1;10847
33;0.875;;(22, 14);;(18, 19);1;10848
33;0.875;;(22, 14);;(18, 19);1;10849
33;0.875;;(22, 14);;(18, 19);1;10850
33;0.875;;(22, 14);;(18, 19);1;10851
33;0.875;;(22, 14);;(18, 19);1;10852
33;0.875;;(22, 14);;(18, 19);1;10853
33;0.875;;(22, 14);;(18, 19);1;10854
33;0.875;;(22, 14);;(18, 19);1;10855
33;0.875;;(22, 14);;(18, 19);1;10856
33;0.875;;(22, 14);;(18, 19);1;10857
33;0.875;;(22, 14);;(18, 19);1;10858
33;0.875;;(22, 14);;(18, 19);1;10859
33;0.875;;(22, 14);;(18, 19);1;10860
33;0.875;;(22, 14);;(18, 19);1;10861
33;0.875;;(22, 14);;(18, 19);1;10862
33;0.875;;(22, 14);;(18, 19);1;10863
33;0.875;;(22, 14);;(18, 19);1;10864
33;0.875;;(22, 14);;(18, 19);1;10865
33;0.875;;(22, 14);;(18, 19);1;10866
33;0.875;;(22, 14);;(18, 19);1;10867
33;0.875;;(22, 14);;(18, 19);1;10868
33;0.875;;(22, 14);;(18, 19);1;10869
33;0.875;;(22, 14);;(18, 19);1;10870
33;0.875;;(22, 14);;(18, 19);1;10871
33;0.875;;(22, 14);;(18, 19);1;10872
33;0.875;;(22, 14);;(18, 19);1;10873
33;0.875;;(22, 14);;(18, 19);1;10874
33;0.875;;(22, 14);;(18, 19);1;10875
33;0.875;;(22, 14);;(18, 19);1;10876
33;0.875;;(22, 14);;(18, 19);1;10877
33;0.875;;(22, 14);;(18, 19);1;10878
33;0.875;;(22, 14);;(18, 19);1;10879
33;0.875;;(22, 14);;(18, 19);1;10880
33;0.875;;(22, 14);;(18, 19);1;10881
33;0.875;;(22, 14);;(18, 19);1;10882
33;0.875;;(22, 14);;(18, 19);1;10883
33;0.875;;(22, 14);;(18, 19);1;10884
33;0.875;;(22, 14);;(18, 19);1;10885
33;0.875;;(22, 14);;(18, 19);1;10886
33;0.875;;(22, 14);;(18, 19);1;10887
33;0.875;;(22, 14);;(18, 19);1;10888
33;0.875;;(22, 14);;(18, 19);1;10889
33;0.875;;(22, 14);;(18, 19);1;10890
33;0.875;;(22, 14);;(18, 19);1;10891
33;0.875;;(22, 14);;(18, 19);1;10892
33;0.875;;(22, 14);;(18, 19);1;10893
33;0.875;;(22, 14);;(18, 19);1;10894
33;0.875;;(22, 14);;(18, 19);1;10895
33;0.875;;(22, 14);;(18, 19);1;10896
33;0.875;;(22, 14);;(18, 19);1;10897
33;0.875;;(22, 14);;(18, 19);1;10898
33;0.875;;(22, 14);;(18, 19);1;10899
33;0.875;;(22, 14);;(18, 19);1;10900
33;0.875;;(22, 14);;(18, 19);1;10901
33;0.875;;(22, 14);;(18, 19);1;10902
33;0.875;;(22, 14);;(18, 19);1;10903
33;0.875;;(22, 14);;(18, 19);1;10904
33;0.875;;(22, 14);;(18, 19);1;10905
33;0.875;;(22, 14);;(18, 19);1;10906
33;0.875;;(22, 14);;(18, 19);1;10907
33;0.875;;(22, 14);;(18, 19);1;10908
33;0.875;;(22, 14);;(18, 19);1;10909
33;0.875;;(22, 14);;(18, 19);1;10910
33;0.875;;(22, 14);;(18, 19);1;10911
33;0.875;;(22, 14);;(18, 19);1;10912
33;0.875;;(22, 14);;(18, 19);1;10913
33;0.875;;(22, 14);;(18, 19);1;10914
33;0.875;;(22, 14);;(18, 19);1;10915
33;0.875;;(22, 14);;(18, 19);1;10916
33;0.875;;(22, 14);;(18, 19);1;10917
33;0.875;;(22, 14);;(18, 19);1;10918
33;0.875;;(22, 14);;(18, 19);1;10919
33;0.875;;(22, 14);;(18, 19);1;10920
33;0.875;;(22, 14);;(18, 19);1;10921
33;0.875;;(22, 14);;(18, 19);1;10922
33;0.875;;(22, 14);;(18, 19);1;10923
33;0.875;;(22, 14);;(18, 19);1;10924
33;0.875;;(22, 14);;(18, 19);1;10925
33;0.875;;(22, 14);;(18, 19);1;10926
33;0.875;;(22, 14);;(18, 19);1;10927
33;0.875;;(22, 14);;(18, 19);1;10928
33;0.875;;(22, 14);;(18, 19);1;10929
33;0.875;;(22, 14);;(18, 19);1;10930
33;0.875;;(22, 14);;(18, 19);1;10931
33;0.875;;(22, 14);;(18, 19);1;10932
33;0.875;;(22, 14);;(18, 19);1;10933
33;0.875;;(22, 14);;(18, 19);1;10934
33;0.875;;(22, 14);;(18, 19);1;10935
33;0.875;;(22, 14);;(18, 19);1;10936
33;0.875;;(22, 14);;(18, 19);1;10937
33;0.875;;(22, 14);;(18, 19);1;10938
33;0.875;;(22, 14);;(18, 19);1;10939
33;0.875;;(22, 14);;(18, 19);1;10940
33;0.875;;(22, 14);;(18, 19);1;10941
33;0.875;;(22, 14);;(18, 19);1;10942
33;0.875;;(22, 14);;(18, 19);1;10943
33;0.875;;(22, 14);;(18, 19);1;10944
33;0.875;;(22, 14);;(18, 19);1;10945
33;0.875;;(22, 14);;(18, 19);1;10946
33;0.875;;(22, 14);;(18, 19);1;10947
33;0.875;;(22, 14);;(18, 19);1;10948
33;0.875;;(22, 14);;(18, 19);1;10949
33;0.875;;(22, 14);;(18, 19);1;10950
33;0.875;;(22, 14);;(18, 19);1;10951
33;0.875;;(22, 14);;(18, 19);1;10952
33;0.875;;(22, 14);;(18, 19);1;10953
33;0.875;;(22, 14);;(18, 19);1;10954
33;0.875;;(22, 14);;(18, 19);1;10955
33;0.875;;(22, 14);;(18, 19);1;10956
33;0.875;;(22, 14);;(18, 19);1;10957
33;0.875;;(22, 14);;(18, 19);1;10958
33;0.875;;(22, 14);;(18, 19);1;10959
33;0.875;;(22, 14);;(18, 19);1;10960
33;0.875;;(22, 14);;(18, 19);1;10961
33;0.875;;(22, 14);;(18, 19);1;10962
33;0.875;;(22, 14);;(18, 19);1;10963
33;0.875;;(22, 14);;(18, 19);1;10964
33;0.875;;(22, 14);;(18, 19);1;10965
33;0.875;;(22, 14);;(18, 19);1;10966
33;0.875;;(22, 14);;(18, 19);1;10967
33;0.875;;(22, 14);;(18, 19);1;10968
33;0.875;;(22, 14);;(18, 19);1;10969
33;0.875;;(22, 14);;(18, 19);1;10970
33;0.875;;(22, 14);;(18, 19);1;10971
33;0.875;;(22, 14);;(18, 19);1;10972
33;0.875;;(22, 14);;(18, 19);1;10973
33;0.875;;(22, 14);;(18, 19);1;10974
33;0.875;;(22, 14);;(18, 19);1;10975
33;0.875;;(22, 14);;(18, 19);1;10976
33;0.875;;(22, 14);;(18, 19);1;10977
33;0.875;;(22, 14);;(18, 19);1;10978
33;0.875;;(22, 14);;(18, 19);1;10979
33;0.875;;(22, 14);;(18, 19);1;10980
